program_category,default_channel,Landing_page,Session,sessions_mom_difference,Pageview,pageview_mom_difference,Conversions,conversions_mom_difference,Conversion_Rate,conversion_rate_mom_percent_difference
MSLDT,Organic Search,/masters-learning-design-technology/,35,-29,64,-86,1,0,0.028571429,0.012946429
MSHA,Direct,/how-to-become-diplomat/,35,-58,30,-69,0,0,0,0
Data Science,Organic Search,/what-is-data-analytics/,35,2,31,-1,0,0,0,0
MED,Organic Search,/teacher-resume-examples/,35,-20,36,-27,1,-1,0.028571429,-0.007792208
CyberOps,Direct,/masters-cyber-security-operations/classes/,35,9,39,13,0,0,0,0
MED,Organic Search,/education-specialist/,34,1,36,0,0,0,0,0
MED,Referral,/effective-educational-leadership/,34,20,42,12,0,-1,0,-0.071428571
MESH,Direct,/environmental-justice-careers/,34,27,33,27,0,0,0,0
LEPSL,Direct,/lepsl-first-student-ryan-opeka/,34,,38,,0,,0,
MED,Direct,/adaptive-curriculum-for-special-education/,34,-26,33,-22,0,0,0,0
MSHA,Direct,/types-of-advocacy/,33,5,31,1,0,0,0,0
MTS,Organic Search,/how-to-regain-your-faith/,33,-21,39,-18,0,0,0,0
MED,Referral,/life-skills-education-in-schools/,33,25,31,22,0,0,0,0
Informatics,Organic Search,/what-is-health-care-analytics/,33,15,37,21,0,0,0,0
CyberEng,Direct,/network-forensics-tools/,33,24,30,23,0,0,0,0
LEPSL,Direct,/women-in-law-enforcement/,33,9,28,5,0,0,0,0
(default) (not set),Organic Search,/tuition-financial-aid/tuition/,33,-10,38,-1,0,0,0,0
MED,Organic Search,/masters-education-non-teachers-offers-options/,33,12,48,21,0,-1,0,-0.047619048
(default) business-entrepreneurship,Organic Search,/top-engineering-leaders/,33,19,36,18,0,0,0,0
MESH,Organic Search,/sustainability-consultant-career/,33,2,34,-1,0,-1,0,-0.032258065
LEPSL,Direct,/what-style-police-leadership-most-effective/,33,-13,33,-18,0,0,0,0
(default) (not set),Organic Search,/online-programs/,33,-2,37,-5,0,0,0,0
Informatics,Organic Search,/what-is-health-informatics/,32,26,33,26,0,0,0,0
LEPSL,Direct,/police-conflict-management-strategies/,32,25,31,21,0,0,0,0
Data Science,Direct,/masters-applied-data-science/apply/,32,-4,34,-5,0,0,0,0
MESH,Direct,/ngo-careers/,32,-13,39,-8,0,0,0,0
EML,Organic Search,/masters-engineering-management-leadership/,32,-27,59,-47,0,-1,0,-0.016949153
MSLDT,Organic Search,/educational-technology-jobs/,32,5,33,5,0,0,0,0
MED,Organic Search,/what-grade-should-you-teach/,31,-13,31,-13,0,0,0,0
MESH,Organic Search,/blog-msph-vs-mph-degree-comparison/,31,-7,35,-3,0,0,0,0
MSHA,Direct,/international-aid-worker-tips/,31,5,36,4,1,1,0.032258065,0.032258065
Informatics,Direct,/health-information-technology-jobs-salary/,31,8,31,8,0,0,0,0
CyberOps,Organic Search,/cyber-security-information-security-network-security/,31,4,35,10,0,0,0,0
MSITL,Display,/technology-degrees/,31,,31,,0,,0,
Informatics,Direct,/masters-health-informatics/health-informatics-track/,31,-15,39,-9,0,0,0,0
EML,Paid Social,/masters-engineering-management-leadership/lp/ppc/,31,-215,32,-243,2,-14,0.064516129,-0.000524521
LEPSL,Email,/lepsl-first-student-ryan-opeka/,31,,34,,0,,0,
MED,Paid Social,/masters-education/lp/online-med/,31,1,35,4,3,1,0.096774194,0.030107527
MTS,Organic Search,.translate.goog/what-is-liturgy/,30,4,32,2,0,0,0,0
MED,Direct,/,30,4,132,22,0,0,0,0
MED,Direct,/manage-cell-phones-in-class-tips/,30,-19,32,-20,0,0,0,0
EML,Organic Search,/lead-engineer-career/,30,4,31,1,0,-1,0,-0.038461538
CyberOps,Organic Search,/masters-cyber-security-operations/,30,-21,59,-47,0,-2,0,-0.039215686
MSHA,Organic Search,/emergency-management-coordinator-career/,30,-1,34,4,0,0,0,0
MSNP,Direct,/nonprofit-jobs/,30,7,32,10,1,1,0.033333333,0.033333333
LEPSL,Organic Search,/why-military-vets-should-consider-career-in-criminal-justice/,30,-3,35,0,0,0,0,0
MESH,Direct,/masters-engineering-sustainability-health/classes/,29,-1,38,4,0,0,0,0
Data Science,Organic Search,/coding-salary/,29,-7,30,-12,0,0,0,0
MESH,Organic Search,/environmental-science-vs-engineering-degree/,29,-12,32,-12,0,0,0,0
MESH,Organic Search,/best-sustainability-podcasts/,29,-3,24,-6,0,0,0,0
MSNP,Organic Search,/nonprofit-grant-databases/,29,-33,27,-35,0,-1,0,-0.016129032
LEPSL,Organic Search,/faculty/wendy-patrick/,29,7,29,5,0,0,0,0
Data Science,Organic Search,/masters-applied-data-science/,29,-5,51,3,0,0,0,0
MSAAI,Organic Search,/nlp-engineer-career/,29,-1,30,1,1,1,0.034482759,0.034482759
Data Science,Organic Search,/companies-hiring-data-scientists/,29,0,32,1,0,0,0,0
MSAAI,Direct,/ai-research-scientist-career/,29,-2,38,6,0,0,0,0
MED,Direct,/educational-resources-for-teachers/,29,-10,35,-3,0,0,0,0
MED,Organic Search,/,29,4,98,24,0,0,0,0
MSAAI,Organic Search,/masters-applied-artificial-intelligence/apply/,29,-11,42,-31,6,6,0.206896552,0.206896552
LEPSL,Email,/masters-law-enforcement-leadership/,28,-22,34,-23,0,-1,0,-0.02
MSNP,Organic Search,/nonprofit-board-governance/,28,10,27,10,0,0,0,0
MTS,Organic Search,/st-francis-of-assisi-and-franciscan-theology/,28,-5,30,-2,0,0,0,0
MED,Organic Search,/best-teacher-blogs/,28,-2,27,-9,0,0,0,0
MSITL,Direct,/it-careers-after-help-desk/,28,13,29,13,0,0,0,0
MSAAI,Organic Search,/masters-applied-artificial-intelligence/classes/,28,-11,29,-28,0,-2,0,-0.051282051
MSHA,Organic Search,/humanitarian-aid-certificate-courses/,27,3,35,3,0,0,0,0
Informatics,Organic Search,/health-information-management-vs-health-informatics/,27,3,28,3,0,0,0,0
MSAAI,Referral,/masters-applied-artificial-intelligence/,27,-20,54,-72,1,-5,0.037037037,-0.090622537
MSLDT,Direct,/what-is-instructional-design-examples/,27,-34,29,-31,0,0,0,0
Informatics,Paid Search,/masters-health-informatics/,27,1,33,-15,1,0,0.037037037,-0.001424501
MED,Direct,/masters-education/specializations/special-ed/,27,-12,34,-42,0,0,0,0
(default) (not set),Direct,/offers/oed-leads/,27,-2,36,3,0,0,0,0
MTS,Organic Search,/ways-to-deepen-your-faith/,27,-15,29,-18,0,0,0,0
MSAAI,Direct,/ethics-in-artificial-intelligence/,27,-5,27,-4,0,0,0,0
MSAAI,Direct,/entry-level-ai-careers/,27,-6,33,1,0,0,0,0
MSLDT,Organic Search,/top-instructional-design-skills/,27,8,27,3,0,0,0,0
Informatics,Organic Search,/nurse-leader-vs-nurse-manager/,27,-2,30,-2,0,0,0,0
MSAAI,Organic Search,/ai-governance/,27,-11,28,-4,0,-2,0,-0.052631579
MSAAI,Organic Search,/introduction-to-computer-vision/,26,14,29,12,0,0,0,0
MSAAI,Direct,/artificial-intelligence-scholarships/,26,1,28,3,0,0,0,0
MSNP,Organic Search,/masters-nonprofit-leadership-management/,26,-23,44,-42,0,-5,0,-0.102040816
LEPSL,Direct,/masters-law-enforcement-leadership/apply/,26,1,25,1,0,0,0,0
LEPSL,Direct,/police-communication-important-today/,26,-14,26,-15,0,0,0,0
MESH,Organic Search,/sustainability-engineer-career/,26,1,30,7,0,0,0,0
Data Science,Organic Search,/data-communication/,26,-2,24,-8,0,0,0,0
LEPSL,Referral,/masters-law-enforcement-leadership/,26,-1,52,3,0,0,0,0
Informatics,Direct,/masters-health-informatics/apply/,26,-5,45,16,3,2,0.115384615,0.083126551
EML,Direct,/senior-engineer-vs-tech-lead-vs-lead-engineer/,26,9,25,10,0,0,0,0
Informatics,Organic Search,/what-skills-do-you-need-to-work-in-health-care-informatics/,25,0,25,0,0,0,0,0
Informatics,Direct,/what-is-health-care-analytics/,25,17,18,11,0,0,0,0
MSLDT,Direct,/top-instructional-design-software/,25,-8,27,-7,0,-1,0,-0.03030303
MESH,Paid Search,/masters-engineering-sustainability-health/,25,5,35,8,0,0,0,0
MSITL,Organic Search,/systems-engineer-career/,25,-1,22,-4,0,0,0,0
MSHA,Organic Search,/refugee-aid-careers/,25,-9,26,-17,0,0,0,0
BSN,Organic Search,/bachelors-nursing/,25,,22,,0,,0,
Informatics,Organic Search,/masters-health-informatics/apply/,25,5,26,2,0,0,0,0
Informatics,Direct,/masters-health-informatics/classes/,25,-1,38,13,0,0,0,0
CyberEng,Referral,/masters-cyber-security-engineering/,24,19,27,19,2,2,0.083333333,0.083333333
MED,Organic Search,/masters-education/specializations/steam/,24,-17,26,-26,1,1,0.041666667,0.041666667
(default) (not set),Referral,,24,19,62,57,28,28,1.166666667,1.166666667
MESH,Direct,/6-best-urban-planning-careers-degree-salary-guide/,24,1,24,-1,0,0,0,0
MSNNL,Paid Search,/masters-nursing-leadership/apply/,24,-52,26,-73,0,-1,0,-0.013157895
MTS,Direct,/nature-spirituality/,24,-6,17,-9,0,0,0,0
MED,Direct,/masters-education/specializations/curriculum-and-instruction/,24,1,35,6,0,0,0,0
MSAAI,Direct,/resources/msaai-online-artificial-intelligence-self-assessment/,24,-18,29,-29,0,0,0,0
Data Science,Organic Search,/business-analyst-vs-data-analyst-vs-data-scientist/,24,12,27,16,0,0,0,0
Informatics,Direct,/healthcare/,23,6,33,15,0,0,0,0
Data Science,Organic Search,/career-data-mining/,23,5,26,6,0,0,0,0
MED,Referral,/inclusive-education-strategies/,23,8,18,2,0,0,0,0
LEPSL,Email,/resources/law-enforcement-careers-ebook/,23,14,43,23,9,5,0.391304348,-0.053140097
MSHA,Direct,/humanitarian-intervention-success-stories/,23,-41,21,-50,0,-1,0,-0.015625
EML,Direct,/chief-engineer-officer-career/,23,17,23,17,0,0,0,0
Data Science,Organic Search,/business-intelligence-certifications/,23,-7,27,-4,0,0,0,0
MSAAI,Organic Search,/artificial-intelligence-bootcamps/,23,-6,23,-6,0,0,0,0
Data Science,Organic Search,/data-scientist-salary-guide/,23,-5,32,2,0,0,0,0
MSLDT,Organic Search,/articulate-vs-captivate/,23,5,21,5,0,0,0,0
LEPSL,Organic Search,/criminal-justice-masters-degree-comparison/,23,-13,27,-12,0,0,0,0
MSLDT,Organic Search,/instructional-design-portfolio/,23,9,23,8,0,0,0,0
Data Science,Organic Search,/best-degrees-data-science/,23,6,23,6,0,0,0,0
MESH,Organic Search,/best-sustainability-certifications/,23,2,23,0,0,0,0,0
MSAAI,Organic Search,/ethics-in-artificial-intelligence/,23,-14,21,-14,0,0,0,0
MSAAI,Organic Search,/ai-research-scientist-career/,23,-2,23,-2,0,0,0,0
MSLDT,Direct,/job-aid-examples-template/,23,-21,22,-21,0,0,0,0
MSNP,Organic Search,/benefits-of-working-in-nonprofit/,23,-8,23,-9,0,0,0,0
MESH,Direct,/sustainability-scholarships/,22,-4,19,-8,0,0,0,0
MSAAI,Referral,/artificial-intelligence-finance/,22,17,30,21,0,0,0,0
Informatics,Organic Search,/do-you-need-health-informatics-certification/,22,-1,20,-11,0,0,0,0
MED,Direct,/blog/education/,22,10,21,6,0,0,0,0
MTS,Organic Search,/masters-theological-studies/,22,-4,39,-51,0,0,0,0
Informatics,Organic Search,/,22,4,70,14,0,0,0,0
CyberOps,Organic Search,/10-reasons-to-get-your-masters-degree-in-cyber-security/,22,3,25,4,0,0,0,0
LEPSL,Direct,/masters-law-enforcement-leadership/faculty/,22,16,22,18,0,0,0,0
MESH,Direct,/climate-change-careers/,22,1,20,-2,0,0,0,0
MSNNL,Organic Search,/what-is-a-nurse-administrator/,22,7,20,3,0,0,0,0
Informatics,Direct,/masters-health-informatics/health-analytics-track/,22,-23,19,-39,0,-2,0,-0.044444444
MTS,Direct,/theology-careers/,22,-12,22,-16,0,0,0,0
MED,Direct,/resources/the-complete-list-of-teaching-methods/,22,11,31,16,2,1,0.090909091,0
MSAAI,Direct,/introduction-to-computer-vision/,22,16,21,15,0,0,0,0
MSNNL,Direct,/masters-nursing-leadership/classes/,22,2,23,-8,0,0,0,0
Informatics,Organic Search,/mha-vs-mph-vs-ms-health-informatics/,21,6,28,9,0,0,0,0
MESH,Organic Search,/environmental-scientist-career/,21,-11,22,-8,0,0,0,0
MSLDT,Referral,/instructional-design-models/,21,-38,27,-30,2,2,0.095238095,0.095238095
MSNP,Direct,/,21,5,117,4,1,0,0.047619048,-0.014880952
(default) (not set),Organic Search,/admissions/,21,-5,22,-8,0,-1,0,-0.038461538
MSITL,Paid Search,/masters-information-technology-leadership/classes/applied-ai-specialization/,21,-2,68,32,1,-1,0.047619048,-0.039337474
MSNP,Direct,/masters-nonprofit-leadership-management/classes/,21,-12,28,-6,0,0,0,0
MESH,Organic Search,/community-health-worker-certification/,21,-11,27,-7,0,0,0,0
MSITL,Organic Search,/it-leadership/,21,3,19,0,0,0,0,0
Informatics,Organic Search,/big-tech-invest-health-care-innovations-informatics/,21,18,19,16,0,0,0,0
(default) business-entrepreneurship,Direct,/best-engineering-software/,21,11,21,11,0,0,0,0
MESH,Direct,/environmental-scientist-career/,21,-1,23,0,0,0,0,0
LEPSL,Organic Search,/police-conflict-management-strategies/,21,-29,27,-25,0,0,0,0
MSAAI,Direct,/masters-applied-artificial-intelligence/lp/study-artificial-intelligence/,21,-5,27,-1,1,1,0.047619048,0.047619048
(default) (not set),Direct,/admitted-students/,21,-20,19,-23,0,0,0,0
EML,Organic Search,/manage-engineering-team/,21,0,18,-3,0,0,0,0
Informatics,Organic Search,/masters-health-informatics/health-analytics-track/,21,5,25,-1,1,-1,0.047619048,-0.077380952
Informatics,Referral,/8-technologies-changing-healthcare/,21,7,20,7,0,0,0,0
MED,Direct,/teacher-cover-letter-examples/,21,13,17,9,0,0,0,0
MSITL,Organic Search,/it-career-paths/,21,-2,23,2,0,0,0,0
LEPSL,Organic Search,/promoting-women-in-law-enforcement-leadership/,21,6,25,9,0,0,0,0
MESH,Paid Search,/masters-engineering-sustainability-health/apply/,21,9,22,9,0,0,0,0
Informatics,Direct,/education/,20,-8,20,-8,0,0,0,0
MSAAI,Direct,/employer-partnership/axos/,20,,81,,0,,0,
(default) (not set),Paid Search,/admissions/how-to-apply/,20,5,24,9,0,0,0,0
(default) (not set),Organic Search,/how-to-start-a-business/,20,3,18,-2,0,0,0,0
MSAAI,Direct,/artificial-intelligence-courses-and-certifications/,20,0,19,2,0,0,0,0
MSAAI,Organic Search,/,20,7,89,27,0,-1,0,-0.076923077
MSAAI,Referral,/ai-blogs/,20,16,19,15,0,0,0,0
MSLDT,Direct,/learning-objectives-examples/,20,-14,19,-22,0,0,0,0
Informatics,Paid Search,/,20,-13,70,-65,0,0,0,0
MED,Organic Search,/grants-for-masters-degree-in-teaching/,20,15,22,16,0,0,0,0
MESH,Organic Search,/masters-engineering-sustainability-health/lp/ppc/,20,17,24,21,0,0,0,0
MED,Direct,/careers-masters-curriculum-instruction/,20,-2,20,-2,0,0,0,0
Data Science,Direct,/sports-analytics-careers/,20,12,20,12,0,0,0,0
MSLDT,Organic Search,/instructional-design-best-practices/,20,0,17,-2,0,-1,0,-0.05
MTS,Organic Search,/faith-formation/,20,8,18,5,1,1,0.05,0.05
MSNP,Organic Search,/donor-management-software/,20,-7,17,-11,0,0,0,0
MSNP,Direct,/public-administration-careers/,20,11,19,10,0,0,0,0
Informatics,Organic Search,/masters-health-informatics/lp/health-informatics-for-nurses/,20,12,32,16,0,0,0,0
Informatics,Paid Search,/healthcare/,20,15,19,14,0,0,0,0
CyberEng,Direct,/cyber-crime-investigator-career/,20,-1,23,3,0,0,0,0
(default) (not set),Direct,/tuition-financial-aid/additional-funding-options/,19,10,15,9,0,0,0,0
"(default) business-entrepreneurship,computer-science,technology",Organic Search,/ai-for-teachers/,19,-48,17,-52,0,0,0,0
MSLDT,Organic Search,/what-is-learning-design/,19,-4,22,-7,0,0,0,0
MESH,Direct,/environmental-planner-career/,19,13,18,13,0,0,0,0
MSITL,Organic Search,/information-systems-vs-information-technology/,19,16,18,15,0,0,0,0
MSLDT,Organic Social,/masters-learning-design-technology/,19,-23,25,-20,0,0,0,0
(default) (not set),Referral,/,19,-2,27,-4,8,8,0.421052632,0.421052632
MSLDT,Direct,/instructional-technology-tools/,19,-16,21,-17,0,0,0,0
MED,Direct,/masters-education/specializations/school-leadership/,19,-1,22,-5,0,0,0,0
BSN,Direct,/bachelors-nursing/bachelors-nursing-lp-ppc/,19,14,23,18,0,0,0,0
LEPSL,Organic Search,/criminal-justice/,19,3,36,13,0,0,0,0
EML,Direct,/engineering-manager-skills/,19,0,17,-2,0,0,0,0
MSHA,Organic Search,/what-makes-a-good-humanitarian-important-skills/,19,-2,19,-2,0,0,0,0
MED,Direct,/differentiated-instruction/,19,-49,20,-40,0,0,0,0
MESH,Organic Search,/environmental-consultant-career/,19,6,20,8,0,0,0,0
MESH,Direct,/best-sustainability-podcasts/,19,12,19,12,0,0,0,0
MED,Organic Search,/can-you-teach-with-a-bachelors-degree/,19,-5,20,-6,0,0,0,0
EML,Direct,/engineering-management-leadership-certifications/,18,10,17,10,0,0,0,0
CyberOps,Direct,/faculty/michelle-moore/,18,5,24,11,0,0,0,0
MESH,Organic Search,/masters-engineering-sustainability-health/classes/,18,3,21,0,0,0,0,0
MED,Organic Search,/teacher-salaries-analysis/,18,0,21,6,0,0,0,0
CyberOps,Organic Search,/cybersecurity-jobs-report/,18,4,19,4,0,0,0,0
CyberEng,Organic Search,/cyber-security-vs-software-engineering/,18,-3,20,-3,0,0,0,0
MED,Organic Search,/masters-education/specializations/,18,-11,18,-9,0,0,0,0
CyberEng,Paid Search,/masters-cyber-security-engineering/,18,-6,19,-9,0,0,0,0
MSAAI,Direct,/resources/free-ms-aai-program-brochure/,18,-9,35,-6,2,0,0.111111111,0.037037037
MSAAI,Paid Search,/masters-applied-artificial-intelligence/,18,-32,33,-40,0,-2,0,-0.04
MSAAI,Direct,/careers-using-python/,18,2,17,-1,0,0,0,0
Informatics,Paid Search,/masters-health-informatics/lp/thank-you/,18,13,19,16,7,6,0.388888889,0.188888889
MESH,Organic Search,/environmental-planner-career/,18,-2,27,9,0,0,0,0
MTS,Organic Search,.translate.goog/serving-god/,18,1,18,1,0,0,0,0
MSNP,Organic Search,/business-masters-degrees-types/,18,-16,20,-14,0,0,0,0
(default) (not set),Direct,,18,7,19,8,0,0,0,0
MSNP,Direct,/best-nonprofit-degrees/,18,1,19,-17,0,0,0,0
Informatics,Direct,/,18,-19,71,-41,0,0,0,0
EML,Organic Search,/masters-engineering-management-leadership/lp/ppc/,18,11,23,16,0,0,0,0
MSLDT,Referral,/addie-model-instructional-design/,18,17,16,15,0,0,0,0
MESH,Organic Search,/environmental-policy-analyst-career/,18,-14,20,-13,0,0,0,0
MTS,Organic Search,/franciscan-theology-reading-list/,18,6,19,5,0,0,0,0
MSLDT,Referral,/masters-learning-design-technology/lp/osu/,18,3,25,-5,0,0,0,0
MTS,Display,/masters-theological-studies/lp/dyna/,18,1,18,0,0,0,0,0
Informatics,Paid Social,/masters-health-informatics/lp/request-info/,18,7,19,8,0,0,0,0
Informatics,Organic Search,/masters-health-informatics/classes/,17,13,46,40,0,0,0,0
MSAAI,Organic Search,/data-scientist-vs-artificial-intelligence-engineer/,17,-4,16,-4,0,0,0,0
MSNNL,Organic Search,/masters-nursing-leadership/,17,9,37,5,0,-1,0,-0.125
MSITL,Organic Search,/masters-information-technology-leadership/,17,3,24,-7,1,1,0.058823529,0.058823529
CyberEng,Organic Search,/masters-cyber-security-engineering/classes/,17,7,13,2,0,0,0,0
(default) (not set),Direct,/campus-programs/,17,5,18,-2,0,-1,0,-0.083333333
MSNP,Organic Search,/nonprofit-fundraising-ideas/,17,10,14,7,0,0,0,0
CyberOps,Direct,/masters-cyber-security-operations/lp/bva-cyber-security-operations-leadership/,17,4,17,3,0,0,0,0
MESH,Organic Search,/climate-change-analyst-career/,17,1,19,-2,0,0,0,0
MSLDT,Organic Search,/instructional-design-vs-learning-experience-design/,17,-4,15,-8,0,-1,0,-0.047619048
LEPSL,Organic Search,/masters-law-enforcement-leadership/classes/,17,-16,20,-22,0,-1,0,-0.03030303
(default) (not set),Paid Search,/tuition-financial-aid/tuition/,17,-3,16,-6,0,0,0,0
MED,Organic Search,/edutainment/,17,10,18,11,0,0,0,0
(default) (not set),Organic Search,/usd-online-alumni/,17,6,16,4,0,0,0,0
Informatics,Email,/masters-health-informatics/,17,7,26,-7,0,-1,0,-0.1
(default) (not set),Direct,/events/,17,2,20,4,0,0,0,0
LEPSL,Organic Search,/risk-management-in-law-enforcement/,17,-5,14,-7,0,0,0,0
MED,Direct,/masters-education/specializations/,17,-4,28,4,0,0,0,0
LEPSL,Organic Search,/masters-law-enforcement-leadership/lp/criminal-justice/,17,-9,24,-14,1,-2,0.058823529,-0.056561086
Informatics,Direct,/what-skills-do-you-need-to-work-in-health-care-informatics/,17,5,19,-2,0,0,0,0
Data Science,Direct,/quantitative-analyst-career/,16,-4,24,6,0,0,0,0
MSNNL,Organic Search,/nursing-leadership-roles/,16,-5,18,-5,0,0,0,0
LEPSL,Organic Search,/police-promotion/,16,0,16,-3,0,0,0,0
MESH,Paid Search,/masters-engineering-sustainability-health/classes/,16,0,28,3,0,0,0,0
MSNP,Paid Search,/masters-nonprofit-leadership-management/,16,7,20,10,1,1,0.0625,0.0625
MTS,Organic Search,/theology-degree-salary/,16,10,17,10,0,0,0,0
MTS,Direct,/religious-vocational-discernment/,16,-13,19,-8,0,0,0,0
MSNP,Referral,/masters-nonprofit-leadership-management/,16,-4,47,15,3,3,0.1875,0.1875
MTS,Direct,/liturgy-of-the-hours/,16,-10,18,-13,0,0,0,0
MED,Referral,/steam-education-in-schools/,16,12,16,13,0,0,0,0
(default) (not set),Direct,/admissions/international-students/,16,-3,20,2,0,0,0,0
MSNNL,Direct,/masters-nursing-leadership/nursing-educator-track/,16,4,20,10,0,0,0,0
MED,Organic Search,/masters-education/specializations/curriculum-and-instruction/,16,-5,20,-3,0,0,0,0
