program_category,default_channel,Landing_page,Session,sessions_yoy_difference,Pageview,pageview_yoy_difference,Conversions,conversions_yoy_difference,Conversion_Rate,conversion_rate_yoy_percent_difference
MSHA,Direct,/international-aid-worker-tips/,53,-8,54,-30,0,-1,0,-0.01639344262295082
CyberEng,Organic Search,/network-forensics-tools/,52,-305,47,-311,0,0,0,0
CyberEng,Organic Search,/cyber-security-vs-software-engineering/,52,,55,,0,,0,
Informatics,Paid Social,/what-skills-do-you-need-to-work-in-health-care-informatics/,52,-339,56,-374,0,-2,0,-0.005115089514066497
Default - (not set),Organic Search,/bringing-a-product-to-market/,52,,56,,0,,0,
Default - (not set),Direct,/tuition-financial-aid/,51,,75,,0,,0,
MTS,Organic Search,/how-to-regain-your-faith/,51,-225,53,-241,0,0,0,0
LEPSL,Organic Search,/top-5-trends-in-law-enforcement/,50,-283,54,-362,0,0,0,0
MSAAI,Display,/masters-applied-artificial-intelligence/lp/study-artificial-intelligence/,50,-525,53,-606,1,0,0.02,0.018260869565217393
MSAAI,Organic Social,/artificial-intelligence-education/,50,-62,53,-96,0,0,0,0
MED,Direct,/teaching-to-every-students-unique-learning-style/,49,-84,48,-147,0,0,0,0
MSNP,Organic Search,/benefits-of-working-in-nonprofit/,49,4,47,2,0,0,0,0
Data Science,Organic Search,/how-to-become-a-computer-scientist-salary-career-guide/,49,-59,56,-68,0,0,0,0
MED,Direct,/rethinking-education-assessment-types/,49,37,51,33,0,0,0,0
Data Science,Organic Search,/data-communication/,49,-320,47,-362,0,-5,0,-0.013550135501355014
CyberOps,Referral,/top-cyber-security-blogs-websites/,47,-50,49,-135,0,0,0,0
LEPSL,Direct,/what-style-police-leadership-most-effective/,47,-69,53,-65,0,0,0,0
MED,Direct,/cooperative-learning-strategies/,46,-5,45,-7,0,0,0,0
MSLDT,Direct,/addie-model-instructional-design/,46,40,40,33,0,0,0,0
MESH,Organic Search,/environmental-policy-analyst-career/,46,-40,48,-51,0,0,0,0
MSAAI,Organic Search,/artificial-intelligence-developer-career/,45,-273,55,-297,0,-1,0,-0.0031446540880503146
Informatics,Organic Search,/health-information-management-vs-health-informatics/,45,-74,46,-85,0,-1,0,-0.008403361344537815
MTS,Organic Search,/what-is-ecospirituality/,45,-151,59,-181,0,0,0,0
MSNP,Organic Search,/masters-nonprofit-leadership-management/,45,-31,64,-67,1,-2,0.022222222222222223,-0.01725146198830409
LEPSL,Direct,/police-communication-important-today/,45,-35,41,-60,0,0,0,0
Data Science,Organic Search,/career-data-mining/,45,-81,42,-95,0,0,0,0
MSNP,Organic Search,/nonprofit-executive-director/,44,42,44,42,0,0,0,0
MSLDT,Direct,/masters-learning-design-technology/classes/,44,24,51,21,0,0,0,0
MESH,Organic Search,/social-justice-careers/,44,-178,43,-188,0,0,0,0
MSITL,Display,/masters-information-technology-leadership/lp/ppc/,44,41,45,42,0,0,0,0
MESH,Organic Search,/environmental-science-vs-engineering-degree/,44,-81,47,-90,0,0,0,0
Default - (not set),Direct,/offers/oed-leads/,44,-96,55,-247,0,0,0,0
MSNNL,Paid Search,/masters-nursing-leadership/apply/,43,,51,,1,,0.023255813953488372,
MSITL,Direct,/masters-information-technology-leadership/,43,-45,74,-130,0,-1,0,-0.011363636363636364
MTS,Organic Search,/religious-studies-degree-jobs/,42,-193,47,-211,0,-1,0,-0.00425531914893617
MED,Organic Search,/summer-jobs-teachers/,42,-125,44,-144,0,0,0,0
MED,Organic Search,/teacher-resume-examples/,42,-1401,44,-1420,2,-33,0.047619047619047616,0.02336402336402336
Default - (not set),Direct,/admissions/how-to-apply/,42,,48,,1,,0.023809523809523808,
MTS,Organic Search,/st-francis-of-assisi-and-franciscan-theology/,41,-111,44,-156,0,-2,0,-0.013157894736842105
Data Science,Direct,/resources/msads-request-program-brochure/,41,36,62,57,6,6,0.14634146341463414,0.14634146341463414
MSITL,Direct,/it-job-titles/,41,-5,40,-6,0,0,0,0
MED,Direct,/manage-cell-phones-in-class-tips/,41,,37,,0,,0,
MSLDT,Referral,/masters-learning-design-technology/lp/osu/,41,8,47,4,0,0,0,0
MSITL,Organic Search,/it-management-leadership-certifications/,41,-218,42,-211,0,-1,0,-0.003861003861003861
CyberOps,Direct,/masters-cyber-security-operations/classes/,40,5,46,11,0,0,0,0
MSLDT,Direct,/create-employee-training-program/,40,-108,47,-112,1,1,0.025,0.025
CyberOps,Organic Search,/10-reasons-to-get-your-masters-degree-in-cyber-security/,40,-195,45,-210,0,0,0,0
LEPSL,Organic Search,/police-officer-wellness-programs/,40,,39,,0,,0,
MSLDT,Direct,/career-changes-for-teachers/,40,3,36,-2,0,0,0,0
CyberOps,Direct,/best-jobs-in-cyber-security/,40,-136,42,-201,0,0,0,0
EML,Organic Search,/chief-engineer-officer-career/,40,-156,44,-159,0,0,0,0
CyberOps,Organic Search,/cryptographer-career/,39,-295,39,-304,0,0,0,0
MSAAI,Organic Search,/ai-governance/,39,,39,,0,,0,
CyberOps,Organic Search,/ceh-certification/,39,-471,42,-485,0,0,0,0
MSLDT,Referral,/instructional-design-models/,39,21,47,25,0,0,0,0
Data Science,Organic Search,/masters-applied-data-science/,39,-76,54,-171,0,-3,0,-0.02608695652173913
LEPSL,Organic Search,/police-conflict-management-strategies/,39,-82,45,-95,0,-1,0,-0.008264462809917356
MSNP,Organic Search,/nonprofit-certificate-programs/,39,-110,53,-133,1,-1,0.02564102564102564,0.012218206849079332
MTS,Organic Search,.translate.goog/serving-god/,39,-200,40,-216,0,0,0,0
MED,Organic Search,/best-teacher-blogs/,39,-434,42,-443,0,0,0,0
Informatics,Paid Search,/,39,-64,115,-215,2,0,0.05128205128205128,0.03186457555389594
EML,Direct,/engineering-scholarships/,38,,38,,0,,0,
MSAAI,Organic Search,/open-source-ai-tools/,38,-11,40,-6,0,0,0,0
Data Science,Display,/masters-applied-data-science/lp/study-data-science/,38,37,42,41,2,2,0.05263157894736842,0.05263157894736842
MTS,Organic Search,/masters-theological-studies/,38,-17,59,-49,1,-1,0.02631578947368421,-0.010047846889952153
MSAAI,Direct,/careers-using-python/,38,-91,36,-111,0,0,0,0
MSAAI,Direct,/masters-applied-artificial-intelligence/lp/study-artificial-intelligence/,38,-60,46,-134,1,-8,0.02631578947368421,-0.06552094522019335
MSHA,Organic Search,/humanitarian-aid-certificate-courses/,38,-56,39,-60,0,0,0,0
MSAAI,Organic Search,/data-scientist-vs-artificial-intelligence-engineer/,38,-393,39,-422,0,-1,0,-0.002320185614849188
Default - (not set),Direct,/tuition-financial-aid/tuition/,38,,43,,0,,0,
MED,Organic Search,/what-grade-should-you-teach/,37,,41,,0,,0,
CyberOps,Organic Search,/cyber-security-auditor-career-guide/,37,-78,49,-88,0,0,0,0
MED,Organic Search,/bilingual-education/,37,-91,33,-128,0,-4,0,-0.03125
Data Science,Organic Search,/sports-analytics-careers/,37,-113,35,-126,0,-1,0,-0.006666666666666667
MESH,Organic Search,/environmental-consultant-career/,37,,39,,0,,0,
MSITL,Direct,/information-technology-trends/,37,-45,35,-66,0,0,0,0
MSAAI,Direct,/entry-level-ai-careers/,37,-40,40,-42,0,0,0,0
CyberOps,Organic Search,/cyber-security-information-security-network-security/,37,-448,32,-533,0,-1,0,-0.002061855670103093
MTS,Organic Search,/moral-theology/,37,-226,39,-269,0,0,0,0
CyberOps,Organic Search,/entry-level-cyber-security-jobs-guide/,36,-435,38,-452,0,0,0,0
MSAAI,Direct,/ai-trainer/,36,-47,37,-56,0,-1,0,-0.012048192771084338
EML,Organic Search,/lead-engineer-career/,36,34,35,24,0,0,0,0
Data Science,Organic Search,/what-is-data-analytics/,36,10,32,9,0,0,0,0
MSAAI,Organic Search,/masters-applied-artificial-intelligence/apply/,36,-49,54,-61,2,-3,0.05555555555555555,-0.0032679738562091526
Data Science,Organic Search,/data-scientist-salary-guide/,36,-5,40,-5,0,0,0,0
MSHA,Organic Search,/refugee-aid-careers/,36,5,40,10,0,0,0,0
EML,Organic Search,/masters-engineering-management-leadership/,36,-43,42,-111,1,-2,0.027777777777777776,-0.010196905766526022
MSNP,Organic Search,/how-to-write-grant-proposals/,36,,35,,0,,0,
MSLDT,Organic Search,/masters-learning-design-technology/,36,-66,53,-126,0,-1,0,-0.00980392156862745
CyberOps,Organic Search,/10-entry-level-cyber-security-resume-interview-pitfalls/,36,20,47,32,0,0,0,0
MESH,Organic Search,/environmental-studies-vs-environmental-science-degree/,36,-66,41,-82,0,0,0,0
MTS,Organic Search,/master-of-theology-vs-divinity-vs-ministry-degrees/,36,-204,40,-243,0,0,0,0
CyberEng,Direct,/masters-cyber-security-engineering/classes/,35,-19,42,-17,0,-2,0,-0.037037037037037035
MSHA,Direct,/masters-humanitarian-action/,35,-54,58,-102,0,-3,0,-0.033707865168539325
MSHA,Direct,/types-of-advocacy/,35,,36,,0,,0,
MSITL,Organic Search,/systems-engineer-career/,35,-132,39,-135,0,0,0,0
MESH,Organic Search,/best-sustainability-podcasts/,35,-52,32,-55,0,0,0,0
CyberEng,Direct,/should-you-become-a-cyber-security-engineer/,35,-25,36,-34,2,2,0.05714285714285714,0.05714285714285714
Informatics,Organic Search,/do-you-need-health-informatics-certification/,35,-83,36,-108,1,1,0.02857142857142857,0.02857142857142857
MTS,Direct,/why-study-theology/,35,-56,37,-72,0,0,0,0
CyberOps,Organic Search,/masters-cyber-security-operations/,35,-87,45,-200,0,-2,0,-0.01639344262295082
MTS,Direct,/masters-theological-studies/classes/,34,6,40,4,0,0,0,0
MED,Organic Search,/masters-education-non-teachers-offers-options/,34,-146,51,-198,0,0,0,0
MSLDT,Direct,/top-instructional-design-software/,33,11,35,13,0,0,0,0
MSAAI,Paid Search,/masters-applied-artificial-intelligence/classes/,33,-34,36,-31,1,-1,0.030303030303030304,0.000452284034373588
Data Science,Referral,/masters-applied-data-science/,33,13,41,11,0,0,0,0
MSITL,Organic Search,/it-career-paths/,33,-250,41,-251,0,0,0,0
MESH,Direct,/community-health-degree-jobs/,33,1,30,-11,0,0,0,0
MSNP,Direct,/nonprofit-grant-databases/,33,25,28,21,0,0,0,0
MED,Referral,/complete-list-teaching-methods/,33,-70,30,-110,0,-3,0,-0.02912621359223301
CyberEng,Direct,/cyber-crime-investigator-career/,33,-34,33,-43,0,0,0,0
MESH,Organic Search,/climate-change-analyst-career/,33,-76,43,-80,2,2,0.06060606060606061,0.06060606060606061
EML,Organic Search,/engineering-masters-degrees/,33,,35,,0,,0,
MESH,Direct,/masters-engineering-sustainability-health/classes/,33,5,33,1,1,1,0.030303030303030304,0.030303030303030304
MTS,Paid Social,/masters-engineering-sustainability-health/lp/ppc/,33,,91,,34,,1.0303030303030303,
MED,Direct,/steam-education-in-schools/,33,-282,30,-322,0,0,0,0
CyberEng,Referral,/masters-cyber-security-engineering/,33,21,32,14,0,0,0,0
MSITL,Paid Search,/masters-information-technology-leadership/classes/applied-ai-specialization/,33,,57,,0,,0,
MESH,Organic Search,/environmental-compliance-officer-career/,33,,43,,1,,0.030303030303030304,
Informatics,Organic Search,/what-skills-do-you-need-to-work-in-health-care-informatics/,33,-171,35,-186,0,-1,0,-0.004901960784313725
Default - (not set),Organic Search,/admissions/,32,,32,,0,,0,
EML,Organic Search,/manage-engineering-team/,32,-100,35,-96,0,0,0,0
Informatics,Referral,/health-information-technology-terminology/,32,-18,30,-7,0,0,0,0
MSAAI,Organic Search,/ai-research-scientist-career/,32,-296,43,-326,0,-1,0,-0.003048780487804878
LEPSL,Organic Search,/best-degrees-federal-law-enforcement-jobs/,32,-67,40,-65,0,0,0,0
MSAAI,Unknown - chatgpt.com / (not set),/ai-blogs/,32,,42,,0,,0,
MSAAI,Direct,/resources/free-ms-aai-program-brochure/,31,18,41,31,2,2,0.06451612903225806,0.06451612903225806
Default - (not set),Organic Search,/online-programs/,31,,37,,0,,0,
LEPSL,Direct,/faculty/wendy-patrick/,31,25,32,26,0,0,0,0
MED,Referral,/brain-based-learning/,31,0,29,-1,0,0,0,0
MSLDT,Direct,/job-aid-examples-template/,31,-13,29,-30,0,-1,0,-0.022727272727272728
Data Science,Direct,/masters-applied-data-science/classes/,31,-28,35,-28,0,-1,0,-0.01694915254237288
MESH,Display,/masters-engineering-sustainability-health/lp/dyna/,31,,33,,0,,0,
MTS,Direct,/religious-studies-degree-jobs/,31,-2,32,-10,0,-1,0,-0.030303030303030304
MSLDT,Organic Search,/learning-experience-design/,31,14,49,20,1,1,0.03225806451612903,0.03225806451612903
MED,Organic Social,/education-inequity-and-homework/,31,-44,34,-75,0,0,0,0
MSHA,Direct,/logical-framework-approach/,31,,32,,0,,0,
LEPSL,Organic Search,/police-promotion/,31,-12,34,-16,0,0,0,0
LEPSL,Referral,/masters-law-enforcement-leadership/,30,-11,68,-56,0,-2,0,-0.04878048780487805
CyberOps,Referral,/cyber-security-information-security-network-security/,30,4,28,-12,0,0,0,0
MESH,Email,/masters-engineering-sustainability-health/lp/dyna/,30,29,46,45,7,7,0.23333333333333334,0.23333333333333334
MESH,Organic Search,/best-sustainability-certifications/,30,-256,37,-260,1,1,0.03333333333333333,0.03333333333333333
MSNP,Organic Search,/business-masters-degrees-types/,30,-42,30,-45,0,0,0,0
LEPSL,Direct,/best-police-leadership-books/,30,15,24,0,0,0,0,0
MSAAI,Direct,/best-artificial-intelligence-degrees/,30,-64,33,-73,0,0,0,0
MSAAI,Organic Search,/masters-applied-artificial-intelligence/classes/,30,-41,36,-57,0,0,0,0
MSHA,Organic Search,/masters-humanitarian-action/,30,-15,40,-25,0,-1,0,-0.022222222222222223
CyberOps,Organic Search,/cyber-security-architect/,30,-139,29,-156,0,0,0,0
MSAAI,Direct,/artificial-intelligence-scholarships/,30,-62,28,-100,0,-2,0,-0.021739130434782608
Default - (not set),Direct,/transformational-leadership/,30,,28,,0,,0,
MED,Organic Search,/mental-health-issues-in-schools/,29,-374,28,-400,0,0,0,0
MSLDT,Organic Search,/top-instructional-design-skills/,29,-10,29,-20,0,0,0,0
MED,Organic Search,/masters-in-special-education-careers/,29,-31,28,-36,0,0,0,0
MTS,Direct,/philosophy-degree-jobs/,29,-84,27,-91,0,0,0,0
Data Science,Organic Search,/best-computer-science-jobs/,29,-264,30,-284,0,0,0,0
MTS,Paid Search,/masters-theological-studies/classes/,29,-20,45,-33,0,0,0,0
MED,Organic Search,/,29,-93,91,-330,0,0,0,0
CyberOps,Organic Search,/cisa-certification/,29,-330,30,-323,0,-1,0,-0.002785515320334262
Informatics,Direct,/masters-health-informatics/health-informatics-track/,29,8,40,10,1,1,0.034482758620689655,0.034482758620689655
MSAAI,Direct,/artificial-intelligence-courses-and-certifications/,29,-15,28,-25,0,0,0,0
Default - (not set),Direct,/gfembed/,29,26,29,26,0,0,0,0
Data Science,Direct,/quantitative-analyst-career/,29,-51,33,-56,0,0,0,0
MESH,Organic Search,/environmental-planner-career/,28,,29,,0,,0,
Default - (not set),Organic Search,/tuition-financial-aid/tuition/,28,,31,,0,,0,
Informatics,Organic Search,/what-is-health-care-analytics/,28,-287,30,-311,0,-1,0,-0.0031746031746031746
MSLDT,Direct,/learning-objectives-examples/,28,,27,,0,,0,
MTS,Organic Search,/minimalist-catholic/,28,-59,33,-71,0,0,0,0
CyberOps,Email,/masters-cyber-security-operations/,28,21,31,16,0,0,0,0
LEPSL,Organic Search,/criminal-justice/,28,-14,50,-2,0,0,0,0
Default - (not set),Direct,/employer-partnership/,28,,32,,0,,0,
MED,Referral,/instructional-leadership/,28,27,26,25,0,0,0,0
MED,Organic Search,/masters-in-education-requirements/,28,19,29,19,0,0,0,0
LEPSL,Direct,/masters-law-enforcement-leadership/classes/,28,6,39,12,1,1,0.03571428571428571,0.03571428571428571
LEPSL,Direct,/women-in-law-enforcement/,28,-59,32,-61,0,0,0,0
MSNP,Organic Search,/donor-management-software/,27,,20,,0,,0,
MTS,Direct,/liturgy-of-the-hours/,27,,27,,0,,0,
CyberOps,Direct,/cyber-security-information-security-network-security/,27,-17,27,-28,0,0,0,0
MSAAI,Referral,/ai-impact-on-job-market/,27,-55,26,-70,0,0,0,0
Default - (not set),Direct,/tuition-financial-aid/financial-aid/,27,10,27,10,0,0,0,0
MED,Organic Search,/masters-education/specializations/special-ed/,27,2,44,-11,0,0,0,0
Informatics,Organic Search,/,27,-6,95,-34,0,0,0,0
LEPSL,Organic Search,/criminal-justice-masters-degree-comparison/,27,-115,30,-128,0,0,0,0
CyberEng,Direct,/cyber-security-statistics/,27,9,24,3,0,0,0,0
Informatics,Paid Search,/what-skills-do-you-need-to-work-in-health-care-informatics/,27,,42,,0,,0,
Informatics,Paid Search,/masters-health-informatics/classes/,27,20,34,24,2,2,0.07407407407407407,0.07407407407407407
MED,Organic Search,/technology-in-the-classroom/,27,-7,25,-19,0,0,0,0
MSITL,Organic Search,/it-leadership-skills/,27,-119,26,-106,0,0,0,0
MSAAI,Direct,/natural-language-processing-overview/,27,-63,33,-94,1,0,0.037037037037037035,0.02592592592592592
MESH,Direct,/sustainability-scholarships/,27,-14,34,-15,0,-1,0,-0.024390243902439025
MSITL,Referral,/masters-information-technology-leadership/,27,26,42,41,0,0,0,0
MSITL,Direct,/it-organizational-structure/,26,,23,,0,,0,
MSNP,Organic Search,/grant-writing-for-nonprofits/,26,,30,,0,,0,
Default - (not set),Organic Search,/how-to-be-innovative-at-work/,26,,26,,0,,0,
Default - (not set),Organic Search,/disruptive-innovation-examples/,26,,28,,0,,0,
Informatics,Direct,/healthcare/,26,19,29,26,0,0,0,0
MED,Organic Search,/can-you-teach-with-a-bachelors-degree/,26,-273,26,-295,0,0,0,0
Default - (not set),Paid Search,/admissions/how-to-apply/,26,,23,,1,,0.038461538461538464,
Informatics,Paid Search,/masters-health-informatics/,26,2,45,1,0,0,0,0
MSAAI,Paid Search,/masters-applied-artificial-intelligence/,26,-32,42,-102,0,-5,0,-0.08620689655172414
MSHA,Organic Search,/humanitarian-scholarships/,25,24,26,25,0,0,0,0
LEPSL,Organic Search,/faculty/ygnacio-nash-flores/,25,-9,24,-13,0,0,0,0
MESH,Organic Search,/sustainability-engineer-career/,25,-19,32,-11,0,0,0,0
CyberOps,Organic Search,/how-to-become-a-security-consultant-career-guide/,25,-126,23,-155,0,0,0,0
Informatics,Direct,/health-information-technology-terminology/,25,-17,19,-17,0,0,0,0
MSHA,Direct,/masters-humanitarian-action/classes/,25,-45,28,-88,0,-2,0,-0.02857142857142857
MED,Organic Search,/education-specialist/,25,-222,40,-243,0,0,0,0
MSHA,Referral,/humanitarian-intervention-success-stories/,25,19,16,11,0,0,0,0
MSNNL,Organic Search,/what-is-a-nurse-administrator/,24,,25,,0,,0,
MED,Email,/rethinking-education-assessment-types/,24,,33,,0,,0,
CyberOps,Direct,/masters-cyber-security-operations/lp/bva-cyber-security-operations-leadership/,24,-44,33,-82,1,-7,0.041666666666666664,-0.07598039215686275
LEPSL,Organic Search,/best-police-leadership-books/,24,-67,24,-75,0,0,0,0
MESH,Organic Search,/community-health-worker-certification/,24,,25,,0,,0,
MSHA,Direct,/international-affairs-careers/,24,8,23,7,0,0,0,0
MSHA,Organic Search,/what-makes-a-good-humanitarian-important-skills/,24,-114,26,-138,1,1,0.041666666666666664,0.041666666666666664
Informatics,Direct,/education/,24,,25,,0,,0,
Data Science,Direct,/masters-applied-data-science/apply/,24,-92,24,-147,0,-2,0,-0.017241379310344827
