program_category,default_channel,Landing_page,Session,sessions_yoy_difference,Pageview,pageview_yoy_difference,Conversions,conversions_yoy_difference,Conversion_Rate,conversion_rate_yoy_percent_difference
CyberEng,Organic Search,/faculty/haydar-majeed/,5,3,4,2,0,0,0,0
MSAAI,Direct,/resources/msads-request-program-brochure/,5,4,3,-2,0,0,0,0
Default - (not set),Direct,/masters-applied-data-science/,5,,26,,0,,0,
MSNNL,Direct,/nursing-leadership-roles/,5,,5,,0,,0,
MSNNL,Paid Search,/12-types-of-msn-degrees-how-to-choose-the-best-nursing-track/,5,,14,,0,,0,
MED,Direct,/3-ways-to-create-inclusive-learning/,5,-12,5,-10,0,0,0,0
MED,Direct,/resources/free-med-program-brochure-thank-you/,5,,5,,5,,1,
CyberOps,Organic Search,/resources/top-paying-cybersecurity-jobs/,5,3,5,2,0,0,0,0
MSLDT,Direct,/instructional-design-vs-learning-experience-design/,5,,5,,0,,0,
MESH,Direct,/community-health-worker-certification/,5,,5,,0,,0,
MSNP,Organic Search,/,5,-10,67,-49,0,0,0,0
Informatics,Direct,/forms/hci-applicant/,5,,5,,3,,0.6,
MTS,Direct,/theology-degree-salary/,5,-11,5,-11,0,0,0,0
"Default - business-entrepreneurship,computer-science,technology",Referral,/ai-for-teachers/,5,,5,,0,,0,
Informatics,Paid Social,/masters-health-informatics/health-analytics-track/,5,,3,,0,,0,
MSLDT,Direct,/learning-experience-design/,5,,7,,0,,0,
Informatics,Organic Search,/masters-health-informatics/classes/,5,-23,7,-51,0,-1,0,-0.03571428571428571
MSITL,Email,/masters-information-technology-leadership/,5,-2,6,-4,0,0,0,0
MTS,Direct,/masters-theological-studies/lp/dyna/,5,-31,7,-42,2,0,0.4,0.34444444444444444
MSNP,Direct,/how-to-write-grant-proposals/,5,,5,,0,,0,
MSLDT,Organic Search,/instructional-design-certificate-vs-masters-degree/,5,-20,6,-32,0,0,0,0
MED,Unknown - Data Not Available / Data Not Available,/masters-education/lp/online-med/,5,,10,,0,,0,
MSHA,Paid Search,/,5,0,25,-2,1,1,0.2,0.2
CyberOps,Organic Search,/faculty/danny-barnes/,5,2,6,3,0,0,0,0
LEPSL,Referral,/police-conflict-management-strategies/,5,-12,4,-10,0,0,0,0
EML,Organic Search,/how-to-become-an-engineering-manager/,5,4,5,3,0,0,0,0
CyberOps,Direct,/information-assurance-vs-cybersecurity/,5,-19,7,-21,0,0,0,0
MED,Organic Search,/beginning-the-new-year-successfully/,5,-3,5,-5,0,0,0,0
Informatics,Email,/masters-health-informatics/apply/,5,-11,5,-17,0,0,0,0
LEPSL,Organic Search,/importance-education-law-enforcement/,5,-32,5,-33,0,0,0,0
Default - (not set),Organic Search,/campus-programs/,5,,5,,0,,0,
MSAAI,Organic Search,.translate.goog/artificial-intelligence-business/,5,-26,9,-20,0,0,0,0
LEPSL,Direct,/forms/,5,-2,19,-26,0,-1,0,-0.14285714285714285
MTS,Organic Search,/masters-theological-studies/apply/,5,0,6,1,0,0,0,0
MSHA,Referral,/social-advocacy-definition/,5,,6,,0,,0,
MSAAI,Organic Search,/artificial-intelligence/,5,-4,9,-10,0,-1,0,-0.1111111111111111
MESH,Direct,/social-justice-careers/,5,-15,5,-16,0,0,0,0
MESH,Direct,/how-to-become-an-environmental-engineer/,4,,4,,0,,0,
MSLDT,Organic Search,.translate.goog/kirkpatrick-training-evaluation-model/,4,,4,,0,,0,
MSLDT,Organic Search,/masters-learning-design-technology/apply/,4,-9,8,-3,0,0,0,0
MSAAI,Email,/,4,,12,,0,,0,
Informatics,Direct,/is-health-informatics-degree-worth-it/,4,-2,26,20,0,0,0,0
MED,Direct,/master-of-education-salary/,4,2,5,3,0,0,0,0
MSNP,Unknown - chatgpt.com / (not set),/nonprofit-grant-databases/,4,,4,,0,,0,
MSLDT,Organic Search,.translate.goog/instructional-technology-tools/,4,,4,,0,,0,
CyberEng,Direct,/cyber-security-internships/,4,-3,4,-4,0,0,0,0
LEPSL,Referral,/masters-law-enforcement-leadership/lp/criminal-justice/,4,2,4,3,0,0,0,0
MSNNL,Organic Search,/masters-nursing-leadership/lp/ppc/,4,,5,,0,,0,
Data Science,Organic Search,/masters-data-analytics-worth-it/,4,-28,4,-31,0,0,0,0
EML,Organic Search,/faculty/dan-heinig/,4,,4,,0,,0,
Default - (not set),Direct,/faculty/jeff-teza/,4,2,5,3,0,0,0,0
MED,Organic Search,/online-teaching-strategies/,4,-11,4,-10,0,0,0,0
LEPSL,Organic Search,/ambassador/brandon-barclay/,4,3,4,3,0,0,0,0
MSHA,Referral,/logical-framework-approach/,4,,4,,0,,0,
LEPSL,Referral,/what-style-police-leadership-most-effective/,4,-6,4,-11,0,0,0,0
LEPSL,Direct,/faculty/ygnacio-nash-flores/,4,2,4,3,0,0,0,0
Informatics,Organic Social,/masters-health-informatics/lp/health-informatics-for-nurses/,4,2,4,1,0,-1,0,-0.5
Data Science,Organic Search,/data-science-vs-cybersecurity/,4,,4,,0,,0,
Data Science,Paid Search,/when-inference-meets-prediction-navigating-the-line-between-statistical-models-and-machine-learning/,4,,3,,0,,0,
LEPSL,Organic Search,/ambassador/michael-rodriguez/,4,-3,4,-3,0,0,0,0
CyberOps,Referral,/vulnerability-and-penetration-testing/,4,-8,4,-10,0,0,0,0
MSITL,Direct,/masters-information-technology-leadership/classes/applied-ai-specialization/,4,,4,,0,,0,
MED,Organic Social,/complete-list-teaching-methods/,4,-5,4,-18,0,-2,0,-0.2222222222222222
MESH,Direct,/environmental-consultant-career/,4,-8,4,-6,0,0,0,0
MSAAI,Direct,/employer-partnership/,4,0,14,-12,0,0,0,0
CyberOps,Direct,/cyber-security-architect/,4,-15,4,-14,0,0,0,0
MSLDT,Organic Search,.translate.goog/learning-objectives-examples/,4,,5,,0,,0,
Informatics,Referral,/what-skills-do-you-need-to-work-in-health-care-informatics/,4,3,4,3,0,0,0,0
MESH,Direct,/blog-msph-vs-mph-degree-comparison/,4,-11,4,-13,0,0,0,0
MED,Paid Social,/resources/free-med-program-brochure/,4,2,4,2,0,0,0,0
MESH,Direct,/masters-engineering-sustainability-health/faculty/,4,-10,6,-8,0,0,0,0
MED,Unknown - chatgpt.com / (not set),/masters-education/apply/,4,,10,,0,,0,
Default - (not set),Organic Search,/search/+/,4,,4,,0,,0,
CyberEng,Direct,/network-administrator-career-salary-guide/,4,-46,4,-51,0,0,0,0
"Default - business-entrepreneurship,computer-science,technology",Unknown - chatgpt.com / organic,/ai-for-teachers/,4,,6,,0,,0,
MSNP,Direct,/volunteer-management/,4,-8,4,-6,0,0,0,0
MESH,Organic Search,/degree-in-public-health/,4,,4,,0,,0,
LEPSL,Organic Search,/best-law-enforcement-online-training-and-resources/,4,-2,4,-2,0,0,0,0
MSNNL,Paid Search,/masters-health-informatics/lp/health-informatics-for-nurses/,4,,17,,2,,0.5,
Data Science,Organic Search,/etl-developer-career/,4,-3,5,-2,0,0,0,0
Data Science,Direct,/data-science-vs-software-engineering/,4,-26,5,-28,0,0,0,0
MED,Organic Search,/teaching-digital-literacy-in-the-classroom/,4,-1,4,-4,0,0,0,0
MTS,Direct,/master-of-theology-vs-divinity-vs-ministry-degrees/,4,-14,4,-15,0,0,0,0
MED,Direct,.translate.goog/what-is-educational-technology-definition-examples-impact/,4,-19,4,-20,0,0,0,0
MSAAI,Direct,/study-artificial-intelligence-degree/,4,-1,3,-3,0,0,0,0
MSHA,Organic Search,/faculty/john-patterson/,4,0,4,-1,0,0,0,0
CyberEng,Organic Search,.translate.goog/network-forensics-tools/,4,-4,4,-4,0,0,0,0
Data Science,Organic Search,/data-analyst-careers-and-salary/,4,-9,4,-10,0,0,0,0
Default - (not set),Organic Search,/jobs-after-mba-entrepreneurship/,4,-11,3,-11,0,0,0,0
MED,Direct,/resources/instructing-through-brain-informed-practices-online-presentation/,4,1,4,1,0,0,0,0
Data Science,Organic Search,/faculty/john-chandler/,4,0,5,1,0,0,0,0
Data Science,Direct,/what-is-data-analytics/,4,2,4,2,0,0,0,0
MSAAI,Direct,.translate.goog/artificial-intelligence-education/,4,-5,4,-6,0,0,0,0
Default - (not set),Organic Search,/tuition-financial-aid/additional-funding-options/,4,,4,,0,,0,
Data Science,Direct,/data-engineer-career/,4,-5,4,-6,0,0,0,0
MESH,Organic Social,/masters-engineering-sustainability-health/classes/,4,,5,,0,,0,
MSAAI,Direct,/masters-applied-artificial-intelligence/careers/,4,-7,5,-9,0,0,0,0
MSNP,Direct,/masters-nonprofit-leadership-management/app-waiver/,4,,4,,0,,0,
Default - business-entrepreneurship,Organic Social,/best-engineering-software/,4,,3,,0,,0,
MSLDT,Referral,/job-aid-examples-template/,4,-4,4,-3,0,0,0,0
LEPSL,Direct,/criminal-justice/,4,-4,4,-10,0,0,0,0
MSHA,Organic Search,/masters-humanitarian-action/classes/,4,-18,5,-16,0,0,0,0
MSHA,Organic Social,/logical-framework-approach/,4,,4,,0,,0,
Default - (not set),Organic Search,/top-cyber-security-threats/,4,,18,,0,,0,
CyberOps,Organic Search,/transition-general-it-to-cybersecurity-engineering/,4,3,4,3,0,0,0,0
MSNNL,Organic Search,/advisory-board/fleischman/,4,,4,,0,,0,
Default - (not set),Direct,/blog/computer-science/,4,3,5,5,0,0,0,0
MSLDT,Organic Social,/ai-instructional-design/,4,,4,,0,,0,
MESH,Direct,/masters-in-sustainability-degree-comparison/,4,-2,4,-5,0,0,0,0
MTS,Direct,/theology-of-retirement/,4,-1,4,0,0,0,0,0
LEPSL,Organic Search,/law-enforcement-faculty-jeffrey-jordon/,4,2,3,-1,0,0,0,0
Default - (not set),Paid Search,/contact-us/,4,,4,,0,,0,
LEPSL,Email,/masters-law-enforcement-leadership/apply/,4,0,8,5,0,0,0,0
LEPSL,Organic Search,/blog/police-leadership/,4,,3,,0,,0,
LEPSL,Organic Search,/ambassador/lori-brumit/,4,3,5,4,0,0,0,0
CyberOps,Direct,/best-industries-cyber-security-job-seekers/,4,-4,4,-4,0,0,0,0
LEPSL,Email,/what-style-police-leadership-most-effective/,4,3,3,2,0,0,0,0
Data Science,Organic Search,/data-consultant-career/,4,-28,4,-25,0,0,0,0
MTS,Organic Search,.translate.goog/how-to-regain-your-faith/,4,-11,4,-11,0,0,0,0
MED,Organic Search,/master-of-education-salary/,4,-9,4,-17,0,0,0,0
Default - (not set),Paid Search,/technology/,4,2,3,1,0,0,0,0
Informatics,Direct,/forms/,4,-2,13,-9,3,3,0.75,0.75
MSHA,Direct,/forms/,4,2,10,-9,3,3,0.75,0.75
MED,Organic Search,/girls-in-stem-how-teachers-can-help-break-stereotype/,4,-1,3,-1,0,0,0,0
CyberOps,Email,/masters-cyber-security-operations/,4,-8,3,-12,0,0,0,0
LEPSL,Referral,/masters-law-enforcement-leadership/classes/,4,-12,6,-18,0,0,0,0
MSNNL,Direct,/masters-nursing-leadership/lp/thank-you/,4,,4,,4,,1,
Informatics,Organic Search,/classes/introduction-health-care-information-management/,4,-5,9,-13,0,0,0,0
MSAAI,Direct,.translate.goog/artificial-intelligence-jobs/,4,-2,4,-4,0,0,0,0
MED,Organic Search,/programs/,4,-64,18,-158,0,-1,0,-0.014705882352941176
MESH,Direct,/environmental-policy-analyst-career/,4,-10,4,-10,0,0,0,0
CyberOps,Referral,/masters-cyber-security-operations/classes/,4,2,3,1,0,0,0,0
LEPSL,Direct,/masters-law-enforcement-leadership/transfer-credit/sherman-block-sli/,4,-3,8,2,0,0,0,0
MSLDT,Referral,/top-instructional-design-software/,4,3,3,1,0,0,0,0
Default - (not set),Direct,/how-to-become-an-intrapreneur/,4,,3,,0,,0,
Data Science,Direct,/data-science-bootcamps/,4,2,4,2,0,0,0,0
MTS,Direct,/faculty/garrett-galvin/,4,2,6,4,0,0,0,0
MED,Referral,/educational-resources-for-teachers/,4,-28,10,-23,0,0,0,0
Default - (not set),Paid Search,/about/state-authorization-status/,4,,3,,0,,0,
Default - (not set),Direct,ation-info/,4,,6,,0,,0,
LEPSL,Organic Search,/masters-law-enforcement-leadership/transfer-credit/fbina/,4,-17,5,-19,0,0,0,0
MSNNL,Organic Search,.translate.goog/what-is-a-nurse-administrator/,4,,5,,0,,0,
MSAAI,Unknown - chatgpt.com / (not set),/artificial-intelligence-courses-and-certifications/,4,,4,,0,,0,
LEPSL,Email,/police-officer-wellness-programs/,4,,7,,0,,0,
MED,Organic Social,/teaching-to-every-students-unique-learning-style/,4,2,4,-1,0,0,0,0
MED,Organic Search,.translate.goog/best-masters-degrees-for-teachers/,4,-100,4,-102,0,0,0,0
EML,Organic Search,.translate.goog/masters-in-engineering-management-vs-mba/,4,,4,,0,,0,
MED,Direct,/technology-in-classroom/,4,-4,3,-6,0,0,0,0
Informatics,Direct,/health-informatics-impact-covid-19/,4,-4,4,-5,0,0,0,0
MSLDT,Direct,/instructional-design-masters-degree-worth-it/,4,,5,,0,,0,
CyberEng,Unknown - chatgpt.com / (not set),/cyber-security-statistics/,4,,4,,0,,0,
Data Science,Organic Search,/faculty/naeim-bahrami/,4,3,5,4,0,0,0,0
MSAAI,Organic Search,/faculty/amit-manghani/,4,1,4,1,0,0,0,0
MED,Organic Search,/masters-educational-technology-worth-it/,4,-26,3,-34,0,0,0,0
CyberOps,Direct,/masters-cyber-security-engineering/,4,-7,12,-56,1,1,0.25,0.25
MED,Direct,/masters-in-education-requirements/,4,-3,4,-3,0,0,0,0
MSLDT,Referral,/masters-learning-design-technology/,4,-12,5,-36,0,-1,0,-0.0625
MSITL,Direct,/what-is-devops/,4,,4,,0,,0,
MED,Referral,/resources/the-complete-list-of-teaching-methods/,4,2,4,1,0,0,0,0
MSNNL,Organic Search,/masters-nursing-leadership/apply/,4,,4,,0,,0,
MSLDT,Organic Search,/careers-masters-curriculum-instruction/,4,,11,,0,,0,
CyberOps,Referral,/best-jobs-in-cyber-security/,4,1,3,0,0,0,0,0
MSLDT,Direct,/masters-learning-design-technology/app-waiver/,4,,11,,2,,0.5,
MSAAI,Direct,/admissions/international-students/,4,,13,,0,,0,
MED,Organic Search,/resources/complete-guide-to-teacher-centered-vs-student-centered-learning/,4,-11,3,-11,1,-1,0.25,0.11666666666666667
MSAAI,Direct,/masters-health-informatics/,4,3,22,20,3,3,0.75,0.75
MESH,Organic Search,/how-to-become-an-environmental-engineer/,4,,5,,0,,0,
MTS,Organic Search,.translate.goog/religious-vocational-discernment/,4,-2,4,-2,0,0,0,0
CyberEng,Direct,/masters-cyber-security-engineering/careers/,4,1,3,1,0,0,0,0
MSNP,Organic Social,/masters-nonprofit-leadership-management/,4,2,7,5,1,1,0.25,0.25
CyberEng,Direct,/faculty/haydar-majeed/,4,2,5,3,0,0,0,0
Default - (not set),Direct,/about/online-learning/course-experience/,4,-1,3,-3,0,0,0,0
MED,Referral,/faculty/joseph-lathan/,4,-1,3,-5,0,0,0,0
Default - (not set),Display,/about/state-authorization-status/,4,,3,,0,,0,
LEPSL,Direct,/improving-police-promotional-process/,4,,4,,0,,0,
CyberOps,Direct,/malware-analyst-career-guide/,4,-29,4,-44,0,0,0,0
CyberEng,Direct,/masters-cyber-security-engineering/faculty/,4,-10,4,-9,0,-1,0,-0.07142857142857142
LEPSL,Direct,/why-military-vets-should-consider-career-in-criminal-justice/,4,0,4,0,0,0,0,0
MESH,Referral,/6-best-urban-planning-careers-degree-salary-guide/,4,,3,,0,,0,
Informatics,Paid Search,/masters-health-informatics/apply/,4,-5,5,-7,0,0,0,0
Data Science,Direct,/business-intelligence-developer/,4,-1,4,-1,0,0,0,0
MSAAI,Organic Search,/ai-impact-on-pharma-4-0/,4,-3,5,-9,0,-1,0,-0.14285714285714285
LEPSL,Organic Search,/ambassador/jeff-strossner/,4,3,4,3,0,0,0,0
LEPSL,Direct,/masters-law-enforcement-leadership/transfer-credit/fbi-leeda/,4,-6,5,-11,0,0,0,0
EML,Direct,/engineering-manager-vs-tech-lead/,4,-6,4,-6,0,0,0,0
MSLDT,Organic Search,/instructional-designer-job/,4,-96,5,-106,0,-4,0,-0.04
MSAAI,Unknown - perplexity / (not set),/masters-applied-artificial-intelligence/,4,,6,,0,,0,
MSITL,Paid Search,/masters-information-technology-leadership/apply/,4,2,3,2,0,0,0,0
MESH,Organic Search,/masters-engineering-sustainability-health/apply/,4,-11,5,-31,0,0,0,0
CyberEng,Direct,/cyber-security-coding/,4,-11,3,-12,0,0,0,0
CyberOps,Referral,/masters-cyber-security-operations/,4,-7,4,-44,0,-1,0,-0.09090909090909091
MSNNL,Organic Search,/director-of-nursing-career-guide/,4,,4,,0,,0,
MED,Referral,/technology-in-the-classroom/,4,,4,,0,,0,
LEPSL,Organic Search,/the-importance-of-building-trust-inside-your-community/,4,0,4,0,0,0,0,0
MED,Unknown - chatgpt.com / organic,/education-inequity-and-homework/,4,,6,,0,,0,
MESH,Direct,/top-degrees-for-social-justice-careers/,4,-9,4,-9,0,0,0,0
Default - (not set),Unknown - Data Not Available / Data Not Available,/,4,,7,,0,,0,
MSNNL,Paid Social,/masters-nursing-leadership/apply/,4,,4,,0,,0,
CyberOps,Organic Search,/black-vs-gray-vs-white-hat-hackers/,4,1,9,-6,0,0,0,0
MTS,Referral,/what-is-ecospirituality/,4,-2,6,-1,0,0,0,0
CyberEng,Organic Search,/from-american-idol-to-masters-in-cybersecurity/,4,-1,5,0,0,0,0,0
Default - (not set),Unknown - chatgpt.com / (not set),/tuition-financial-aid/tuition/,4,,3,,0,,0,
CyberOps,Direct,/why-cyber-security-is-a-great-career-option-for-military-veterans/,4,-1,4,-1,0,0,0,0
EML,Direct,/master-of-engineering-management-careers/,4,0,4,0,0,0,0,0
Default - (not set),Paid Search,/business-entrepreneurship/,4,-1,4,0,0,0,0,0
Default - (not set),Organic Search,.translate.goog/transformational-leadership/,4,-7,4,-9,0,0,0,0
Default - (not set),Organic Search,/usd-online-alumni/,4,3,5,4,0,0,0,0
MSHA,Direct,/masters-humanitarian-action/advisory-board/,4,-20,4,-22,0,0,0,0
MSAAI,Unknown - chatgpt.com / (not set),/ai-impact-on-job-market/,4,,3,,0,,0,
CyberEng,Organic Search,/faculty/nahid-farhady/,4,,4,,0,,0,
MED,Organic Search,.translate.goog/education-inequity-and-homework/,4,-11,6,-11,0,0,0,0
MSAAI,Organic Search,/resources/msaai-online-artificial-intelligence-self-assessment/,4,,11,,0,,0,
Default - (not set),Direct,/tests-and-samples-repository/maria-test-page/,4,,5,,0,,0,
CyberOps,Organic Search,/network-administrator-vs-systems-administrator/,4,-31,6,-31,0,0,0,0
MSNNL,Referral,/masters-nursing-leadership/lp/dyna/,4,,8,,0,,0,
LEPSL,Organic Search,/law-enforcement-training-tips-to-tackle-multitasking-risks/,4,-13,3,-11,0,0,0,0
MTS,Organic Search,/faculty/darleen-pryds/,4,0,4,-2,0,0,0,0
MSNP,Organic Search,/nonprofit-careers/,4,,4,,0,,0,
MSITL,Direct,/it-career-paths/,4,-35,4,-35,0,0,0,0
MSLDT,Organic Search,/,3,-5,18,-60,0,0,0,0
MSNNL,Direct,/masters-nursing-leadership/clinical-practicums/,3,,3,,0,,0,
EML,Organic Search,/engineering-leadership-skills/,3,,3,,0,,0,
EML,Direct,/engineering-management-masters-worth-it/,3,-6,3,-6,0,0,0,0
CyberEng,Unknown - perplexity / (not set),/summer-cyber-security-program/,3,,3,,0,,0,
Data Science,Direct,/data-science-in-finance/,3,-10,3,-9,0,0,0,0
LEPSL,Organic Search,.translate.goog/police-communication-important-today/,3,0,3,-1,0,0,0,0
Default - (not set),Paid Search,/search/organic+chemistry/page/1/,3,,3,,0,,0,
MSAAI,Organic Search,.translate.goog/ai-ethicist-career/,3,0,3,-3,0,0,0,0
LEPSL,Organic Search,/faculty/james-r-davis/,3,-4,3,-3,0,0,0,0
MTS,Referral,/masters-theological-studies/faculty/,3,2,5,-11,0,0,0,0
Default - (not set),Unknown - tradedesk / ctv,/,3,,3,,0,,0,
MSAAI,Direct,.translate.goog/ai-impact-on-job-market/,3,,3,,0,,0,
Default - (not set),Organic Search,/leadership-management/,3,1,3,0,0,0,0,0
MED,Unknown - chatgpt.com / (not set),/best-podcasts-for-teachers/,3,,4,,0,,0,
EML,Direct,/engineering-career-path/,3,0,3,-8,0,0,0,0
MSNP,Direct,/forms/,3,,9,,3,,1,
MSAAI,Direct,/admissions/how-to-apply/,3,1,10,1,0,0,0,0
LEPSL,Direct,/masters-law-enforcement-leadership/lp/law-enforcement/,3,2,3,2,0,0,0,0
Default - (not set),Direct,ions/how-to-apply/,3,,3,,0,,0,
MSHA,Organic Search,/resources/msha-how-a-masters-degree-can-benefit-your-humanitarian-career/,3,1,3,1,0,0,0,0
Default - (not set),Organic Search,/humanitarian-nonprofit/,3,,3,,0,,0,
Data Science,Referral,/masters-applied-data-science/lp/let-us-pay-for-your-msads-program-application-fee/,3,,1,,0,,0,
MSAAI,Direct,/faculty/andrew-van-benschoten/,3,0,4,1,0,0,0,0
MSAAI,Direct,/ai-prompt-engineer/,3,-22,3,-25,0,0,0,0
MED,Direct,/mba-vs-emba-8-key-differences-comparison-table/,3,-4,3,-4,0,0,0,0
MSAAI,Paid Search,/resources/msaai-online-artificial-intelligence-self-assessment/,3,,4,,0,,0,
MSNNL,Unknown - Data Not Available / Data Not Available,/masters-nursing-leadership/lp/ppc/,3,,5,,0,,0,
EML,Referral,/masters-engineering-management-leadership/let-us-pay-for-your-eml-program-application-fee/,3,,1,,0,,0,
MTS,Paid Search,/masters-theological-studies/resources/,3,,62,,3,,1,
CyberEng,Organic Search,.translate.goog/network-security-solutions/,3,-5,3,-5,0,0,0,0
MESH,Referral,/ngo-careers/,3,-9,3,-9,0,0,0,0
MSNP,Referral,/volunteer-management/,3,,2,,0,,0,
LEPSL,Organic Search,/law-enforcement-going-back-to-college/,3,,2,,0,,0,
MSAAI,Paid Social,/resources/msaai-artificial-intelligence-self-assessment/,3,,5,,0,,0,
EML,Direct,/engineering-masters-scholarships/,3,,3,,0,,0,
MED,Referral,/bilingual-education/,3,-1,3,-3,0,0,0,0
Informatics,Organic Search,/faculty/juhi-israni/,3,1,2,-1,0,0,0,0
MED,Email,/faculty/joseph-lathan/,3,,4,,0,,0,
"Default - business-entrepreneurship,computer-science,technology",Organic Social,/is-a-masters-in-data-science-worth-it/,3,,6,,0,,0,
CyberOps,Referral,/masters-cyber-security-operations/apply/,3,1,3,2,0,0,0,0
Informatics,Organic Search,/faculty/razel-milo/,3,-2,3,-2,0,0,0,0
MED,Organic Social,/differentiated-instruction/,3,-1,3,-1,0,0,0,0
Default - (not set),Direct,/employer-partnership/baker-electric/,3,,3,,0,,0,
LEPSL,Organic Search,/decision-making-authority-sid-heal/,3,-6,3,-4,0,0,0,0
CyberOps,Unknown - perplexity / (not set),/top-cyber-security-threats/,3,,5,,0,,0,
CyberEng,Direct,/masters-cyber-security-engineering/lp/combined-degree/,3,-10,3,-9,0,0,0,0
