program_category,default_channel,Landing_page,Session,sessions_yoy_difference,Pageview,pageview_yoy_difference,Conversions,conversions_yoy_difference,Conversion_Rate,conversion_rate_yoy_percent_difference
Default - (not set),Direct,/effective-leadership-skills/,5,,5,,0,,0,
Informatics,Organic Search,/health-informatics-websites-blogs/,5,-15,4,-14,0,0,0,0
MSAAI,Organic Search,/artificial-intelligence-engineer-career/,5,-125,5,-147,0,0,0,0
Default - (not set),Organic Social,/,5,,5,,0,,0,
MSHA,Display,/masters-humanitarian-action/lp/dyna/,5,,13,,2,,0.4,
Informatics,Paid Search,/masters-health-informatics/apply/,5,-6,10,-3,0,0,0,0
MED,Referral,/rethinking-education-assessment-types/,5,-8,5,-6,0,0,0,0
CyberEng,Organic Search,/summer-cyber-security-program/,5,-11,8,-22,0,0,0,0
MSNP,Direct,/business-masters-degrees-types/,5,-8,5,-8,0,0,0,0
Default - (not set),Organic Search,/about/general-policies/,5,3,5,0,0,0,0,0
EML,Organic Search,/advisory-board/jimmy-anklesaria/,5,-3,5,-2,0,0,0,0
EML,Direct,/engineering-scholarships/,5,4,5,5,0,0,0,0
MED,Email,/masters-education/,5,-15,31,-8,0,-2,0,-0.1
Informatics,Organic Search,/masters-health-informatics/lp/study-health-informatics/,5,-5,24,9,0,0,0,0
Data Science,Paid Search,/resources/msads-request-program-brochure/,5,-2,10,8,0,0,0,0
MSNNL,Direct,/bachelors-nursing/,5,,30,,0,,0,
MSHA,Referral,/logical-framework-approach/,5,2,3,0,0,0,0,0
CyberEng,Direct,/masters-cyber-security-engineering/faculty/,5,-1,10,6,0,0,0,0
MSHA,Paid Social,/masters-humanitarian-action/lp/thank-you/,5,4,6,1,5,3,1,-1
CyberOps,Direct,/women-cyber-security-reasons-to-enter-field/,5,0,5,-2,0,0,0,0
MSAAI,Direct,/how-to-start-career-artificial-intelligence/,5,-25,5,-25,0,0,0,0
CyberEng,Organic Search,/classes/applied-cryptography-5/,5,-17,6,-22,0,0,0,0
MSNNL,Direct,/masters-nursing-leadership/faculty/,5,2,30,24,0,0,0,0
CyberEng,Direct,/what-is-cyberwarfare/,5,-14,7,-8,0,0,0,0
MSAAI,Unknown - perplexity / (not set),/ai-blogs/,5,3,5,-1,0,0,0,0
Informatics,Email,/masters-health-informatics/health-analytics-track/,5,2,8,5,0,0,0,0
Data Science,Direct,/business-intelligence-engineer-career/,5,-8,5,-9,0,0,0,0
Default - (not set),Organic Search,/masters-degree-innovation/,5,,6,,0,,0,
Data Science,Direct,/business-intelligence-developer/,5,-3,5,-3,0,0,0,0
LEPSL,Paid Social,/masters-law-enforcement-leadership/,5,,5,,0,,0,
CyberOps,Direct,/secure-software-development/,5,-2,4,-3,0,0,0,0
MESH,Direct,/top-degrees-for-social-justice-careers/,5,-11,5,-10,0,0,0,0
MSLDT,Referral,/ai-instructional-design/,5,-6,8,0,0,0,0,0
LEPSL,Organic Search,/masters-law-enforcement-leadership/transfer-credit/,5,-5,5,-7,0,-1,0,-0.1
MSAAI,Unknown - perplexity / (not set),/artificial-intelligence-jobs/,5,,9,,0,,0,
Default - (not set),Direct,/masters-cyber-security-operations/,5,,28,,0,,0,
MED,Referral,/technology-in-the-classroom/,5,4,4,3,0,0,0,0
MSITL,Direct,/sre-vs-devops/,5,-2,5,-19,0,0,0,0
MTS,Direct,/st-francis-of-assisi-and-franciscan-theology/,5,-21,9,-28,0,0,0,0
LEPSL,Direct,/why-military-vets-should-consider-career-in-criminal-justice/,5,2,6,2,0,0,0,0
Data Science,Organic Search,/faculty/mohammad-yavarimanesh/,5,-5,4,-7,0,0,0,0
CyberOps,Direct,.translate.goog/ethical-hacker-career-salary-guide/,5,-3,5,-7,0,0,0,0
MSITL,Organic Search,/it-leadership-skills/,5,-134,5,-119,0,-1,0,-0.007194244604316547
Default - (not set),Organic Search,/student-support/military-and-veterans-program/,5,-2,5,-2,0,0,0,0
MSNP,Direct,/nonprofit-leadership/,5,-10,4,-14,0,0,0,0
MSITL,Direct,/masters-information-technology-leadership/lp/ppc/let-us-pay-for-your-msitl-application-fee/,5,,5,,1,,0.2,
Informatics,Direct,/masters-health-informatics/faculty/,5,3,5,0,0,0,0,0
Informatics,Organic Social,/what-is-health-informatics/,5,,5,,0,,0,
Informatics,Direct,/forms/,5,-10,16,-28,3,2,0.6,0.5333333333333333
MTS,Direct,/,5,-11,23,-91,0,0,0,0
MSAAI,Direct,/top-artificial-intelligence-companies-startups/,5,-14,5,-16,0,0,0,0
BSN,Organic Search,/bachelors-nursing/bachelors-nursing-lp-ppc/,5,,5,,0,,0,
MTS,Email,/resources/franciscan-footsteps-newsletter/,5,,6,,1,,0.2,
LEPSL,Organic Search,/classes/budget-finance-for-law-enforcement-leaders/,5,-7,7,-5,0,0,0,0
LEPSL,Direct,/how-to-become-police-sergeant/,5,-1,5,-1,0,0,0,0
MSAAI,Direct,/resources/8-questions-artificial-intelligence-masters-ebook/,5,1,6,0,0,0,0,0
Default - (not set),Direct,/employer-partnership/xsite/,5,,8,,0,,0,
MSHA,Unknown - flyer / offline,/masters-humanitarian-action/lp/dyna/,5,,7,,0,,0,
MSAAI,Direct,/masters-cyber-security-engineering/,5,-3,21,-51,3,2,0.6,0.475
MSNP,Referral,/masters-nonprofit-leadership-management/lp/ppc/,5,,6,,0,,0,
Data Science,Organic Search,/data-science-bootcamps/,5,-40,6,-39,0,0,0,0
LEPSL,Direct,/police-officer-wellness-programs/,5,-11,2,-14,0,0,0,0
CyberEng,Referral,/cyber-security-statistics/,5,0,4,0,0,0,0,0
MED,Unknown - Data Not Available / Data Not Available,/masters-education/lp/online-med/,5,-1,8,-14,0,-1,0,-0.16666666666666666
MSHA,Direct,/masters-humanitarian-action/app-waiver/,5,-1,5,-6,2,1,0.4,0.23333333333333336
MSAAI,Referral,/ai-ethicist-career/,5,-12,5,-26,0,0,0,0
Data Science,Direct,/data-science-vs-software-engineering/,5,-32,5,-34,0,0,0,0
MESH,Referral,/environmental-scientist-career/,5,-5,3,-13,0,0,0,0
MED,Direct,/forms/,5,4,19,5,5,4,1,0
MSHA,Organic Search,.translate.goog/logical-framework-approach/,5,,5,,0,,0,
MED,Paid Search,/masters-education/specializations/school-leadership/,5,3,4,4,0,0,0,0
MSLDT,Organic Search,/instructional-design-certificate-vs-masters-degree/,5,-33,6,-47,0,-1,0,-0.02631578947368421
MSLDT,Direct,/masters-learning-design-technology/lp/thank-you/,5,,25,,3,,0.6,
MSLDT,Referral,/job-aid-examples-template/,5,0,5,1,0,0,0,0
Default - (not set),Direct,/how-to-start-a-business/,5,-1,5,-2,0,0,0,0
LEPSL,Direct,/best-police-leadership-books/,5,-4,4,-6,0,0,0,0
MTS,Organic Search,.translate.goog/what-is-lay-ministry/,5,-17,5,-19,0,0,0,0
MTS,Organic Search,/masters-theological-studies/classes/,5,-6,4,-11,0,0,0,0
MSNNL,Unknown - chatgpt.com / (not set),/masters-nursing-leadership/scholarships/,5,,5,,0,,0,
MTS,Direct,/resources/7-applications-of-theology-degree-ebook/,4,3,5,3,1,1,0.25,0.25
CyberOps,Direct,/cyber-security-scholarships/,4,0,4,-1,0,0,0,0
MED,Organic Search,/faculty/amanda-roth/,4,2,4,2,0,0,0,0
LEPSL,Organic Search,/law-enforcement-training-tips-to-tackle-multitasking-risks/,4,-17,4,-16,0,0,0,0
CyberOps,Organic Search,/cisa-certification/,4,-110,4,-105,0,0,0,0
Default - (not set),Paid Search,/engineering/,4,-2,5,-2,0,0,0,0
MSNNL,Paid Social,/masters-nursing-leadership/classes/,4,,5,,0,,0,
Default - (not set),Referral,/employer-partnership/,4,,6,,0,,0,
EML,Unknown - Data Not Available / Data Not Available,/masters-engineering-management-leadership/lp/ppc/,4,-3,11,-3,1,1,0.25,0.25
MTS,Organic Search,/theology-of-retirement/,4,-14,20,-10,1,1,0.25,0.25
MSITL,Referral,/information-technology-trends/,4,1,4,1,0,0,0,0
MSLDT,Direct,/instructional-design-career-guide/,4,0,5,0,0,0,0,0
LEPSL,Organic Search,/masters-law-enforcement-leadership/lp/law-enforcement/,4,,10,,0,,0,
MSAAI,Direct,/resources/msaai-on-campus-artificial-intelligence-self-assessment/,4,,3,,0,,0,
MSNNL,Organic Search,/online-ms-nursing-nl/,4,,25,,0,,0,
MSITL,Referral,/resources/free-itl-program-brochure/,4,,6,,0,,0,
Default - (not set),Direct,/faq/,4,2,4,2,0,0,0,0
MESH,Direct,/environmental-policy-analyst-career/,4,0,4,1,0,0,0,0
Data Science,Direct,/data-science-vs-statistics/,4,,3,,0,,0,
MSHA,Organic Search,/humanitarian-crises-around-the-world/,4,-17,5,-16,0,0,0,0
CyberEng,Direct,/from-no-technical-experience-to-information-security-analyst-adrian-villegas-story/,4,,4,,0,,0,
MSNNL,Referral,/classes/advanced-pathophysiology/,4,,4,,0,,0,
MTS,Direct,/masters-theological-studies/faculty/,4,,8,,0,,0,
MSITL,Paid Search,/masters-cyber-security-operations/lp/bva-cyber-security-operations-leadership/,4,3,18,6,1,-3,0.25,-3.75
Default - (not set),Organic Search,/employer-partnership/axos/,4,,7,,2,,0.5,
MED,Referral,/instructional-leadership/,4,0,6,3,0,0,0,0
CyberOps,Direct,/bringing-gamification-to-cyber-security-training/,4,-12,3,-12,0,0,0,0
CyberOps,Direct,/10-entry-level-cyber-security-resume-interview-pitfalls/,4,3,4,3,0,0,0,0
Default - (not set),Organic Search,/student-support/graduate-admissions/,4,-2,5,-1,0,0,0,0
Default - (not set),Paid Search,/technology/,4,0,3,1,0,0,0,0
MESH,Referral,/climate-change-careers/,4,-37,3,-37,0,0,0,0
MTS,Direct,/resources/master-of-theological-studies-brochure/,4,,5,,0,,0,
MSLDT,Organic Search,/instructional-designer-resume-guide/,4,,3,,0,,0,
MSNNL,Organic Search,/how-to-become-a-cno/,4,,4,,0,,0,
LEPSL,Paid Search,/,4,-39,12,-157,0,0,0,0
MSAAI,Direct,/resources/free-ms-aai-program-brochure-thank-you/,4,2,4,3,1,0,0.25,-0.25
MTS,Paid Search,/masters-theological-studies/lp/ppc/thank-you/,4,-1,5,-2,0,0,0,0
LEPSL,Direct,/improving-police-promotional-process/,4,-42,4,-51,0,0,0,0
MED,Referral,/what-is-educational-technology-definition-examples-impact/,4,-97,8,-157,0,0,0,0
LEPSL,Paid Search,/masters-law-enforcement-leadership/classes/,4,2,4,3,0,0,0,0
MSITL,Direct,/information-technology-management/,4,-6,7,-5,0,0,0,0
CyberEng,Direct,/cryptanalyst-career-guide/,4,-2,5,-1,0,0,0,0
LEPSL,Paid Social,/masters-law-enforcement-leadership/classes/,4,,4,,0,,0,
MSLDT,Direct,/masters-learning-design-technology/lp/dli/,4,,11,,0,,0,
MSAAI,Referral,/,4,-3,20,-25,0,0,0,0
Informatics,Organic Search,/career-health-care-informatics-ideal-foreign-medical-graduates/,4,-23,6,-38,0,-4,0,-0.14814814814814814
MSLDT,Unknown - chatgpt.com / (not set),/addie-model-instructional-design/,4,,4,,0,,0,
MSLDT,Direct,/instructional-design-careers/,4,-2,3,-3,0,0,0,0
MSLDT,Direct,/instructional-technologist-career/,4,0,4,0,0,0,0,0
LEPSL,Organic Search,/masters-law-enforcement-leadership/scholarships-grants/,4,-17,4,-25,0,-2,0,-0.09523809523809523
MTS,Direct,/faculty/keith-warner/,4,,9,,0,,0,
LEPSL,Direct,/how-to-become-a-police-lieutenant/,4,1,5,2,0,0,0,0
MESH,Referral,/masters-engineering-sustainability-health/classes/,4,-4,4,-8,0,0,0,0
MSHA,Referral,/masters-humanitarian-action/faculty/,4,,3,,0,,0,
MSAAI,Paid Search,/resources/free-ms-aai-program-brochure/,4,2,2,1,1,1,0.25,0.25
MSAAI,Unknown - chatgpt.com / (not set),/machine-learning-podcast/,4,,4,,0,,0,
MSNNL,Direct,/how-to-become-a-cno/,4,,8,,0,,0,
LEPSL,Organic Search,/ambassador/mike-moulton/,4,0,5,1,0,0,0,0
MED,Direct,/edutainment/,4,-3,5,-2,0,0,0,0
MTS,Direct,/how-to-become-a-catholic-school-teacher/,4,-5,4,-6,0,0,0,0
MSITL,Referral,/masters-information-technology-leadership/lp/ppc/,4,2,4,-1,0,0,0,0
LEPSL,Direct,/masters-law-enforcement-leadership/transfer-credit/perf-smip/,4,0,4,-4,0,0,0,0
CyberEng,Direct,/network-administrator-career-salary-guide/,4,-33,4,-34,0,0,0,0
MED,Direct,/are-charter-schools-better-in-creating-education-equity/,4,,4,,0,,0,
MESH,Referral,/masters-engineering-sustainability-health/mesh-combined-degree/,4,3,7,4,0,0,0,0
MESH,Email,/masters-engineering-sustainability-health/apply/,4,3,4,-3,0,-1,0,-1
Informatics,Paid Search,/masters-health-informatics/health-analytics-track/,4,-10,3,-15,0,0,0,0
Default - (not set),Direct,/student-support/office-of-financial-aid-services/,4,-11,4,-17,0,0,0,0
MSNNL,Direct,/masters-in-nursing-worth-it/,4,,4,,0,,0,
LEPSL,Organic Search,/masters-law-enforcement-leadership/transfer-credit/sherman-block-sli/,4,3,5,3,0,0,0,0
Informatics,Direct,/what-is-health-informatics/,4,-16,6,-14,0,0,0,0
Default - (not set),Unknown - chatgpt.com / (not set),/admissions/,4,,5,,0,,0,
MSITL,Direct,/enterprise-it-management-guide/,4,,4,,0,,0,
MSAAI,Unknown - Data Not Available / Data Not Available,/masters-applied-artificial-intelligence/lp/study-artificial-intelligence/,4,-5,7,-19,1,0,0.25,0.1388888888888889
MSAAI,Direct,/faculty/david-friesen/,4,,4,,0,,0,
Informatics,Direct,/faculty/alfred-livingstone/,4,,4,,0,,0,
Informatics,Direct,/mha-vs-mph-vs-ms-health-informatics/,4,-2,5,-2,0,0,0,0
Default - (not set),Direct,/employer-partnership/onlinedegrees-sandiego-edu-employer-partnershipatos-se/,4,,7,,0,,0,
MSHA,Unknown - ihsa / social,/masters-humanitarian-action/classes/,4,,3,,0,,0,
MSAAI,Organic Search,/faculty/anna-marbut/,4,2,3,1,0,0,0,0
EML,Direct,/masters-engineering-management-leadership/curriculum/,4,-16,4,-13,0,0,0,0
MSAAI,Paid Search,/resources/msaai-online-artificial-intelligence-self-assessment/,4,,6,,0,,0,
MSHA,Direct,/masters-humanitarian-action/lp/thank-you/,4,3,3,2,3,3,0.75,0.75
MSNP,Email,/masters-nonprofit-leadership-management/,4,-6,9,-6,1,1,0.25,0.25
LEPSL,Organic Search,/ambassador/michael-rodriguez/,4,0,4,0,0,0,0,0
MED,Direct,/masters-education/apply/,4,-18,6,-15,0,0,0,0
Informatics,Paid Search,/what-skills-do-you-need-to-work-in-health-care-informatics/,4,,4,,0,,0,
Default - (not set),Organic Search,/faculty/carlton-c-oneal/,4,3,4,3,0,0,0,0
Informatics,Paid Search,/education/,4,1,4,2,0,0,0,0
MSHA,Direct,/forms/,4,,14,,5,,1.25,
MSLDT,Organic Search,/instructional-design-masters-degree-worth-it/,4,-37,5,-45,0,0,0,0
MTS,Organic Search,/masters-theological-studies/careers/,4,3,4,0,0,0,0,0
Data Science,Direct,/business-analyst-vs-data-analyst-vs-data-scientist/,4,-19,4,-13,0,0,0,0
MED,Organic Search,/classes/disability-in-education-policy-and-law/,4,,3,,0,,0,
MSNP,Referral,/ngo-vs-nonprofit/,4,,4,,0,,0,
MED,Organic Search,/masters-education/careers/,4,,2,,0,,0,
MSNP,Direct,/nonprofit-fundraising-ideas/,4,,4,,0,,0,
CyberEng,Organic Search,/masters-cyber-security-engineering/scholarships-and-grants/,4,1,5,2,0,0,0,0
MSHA,Paid Search,/masters-humanitarian-action/,4,-2,5,-13,0,-2,0,-0.3333333333333333
Data Science,Direct,/ata-specialist-career/,4,1,4,1,0,0,0,0
LEPSL,Referral,/police-officer-wellness-programs/,4,,3,,0,,0,
MSAAI,Direct,/masters-cyber-security-operations/,4,-1,26,2,0,0,0,0
Informatics,Direct,/masters-health-informatics/lp/study-health-informatics/,4,-15,7,-25,0,0,0,0
LEPSL,Direct,/best-degrees-federal-law-enforcement-jobs/,4,-6,3,-7,0,0,0,0
Default - (not set),Paid Search,/computer-science/,4,1,3,2,0,0,0,0
MSHA,Paid Social,/masters-humanitarian-action/,4,2,3,1,0,0,0,0
EML,Referral,/future-engineering-trends/,4,,5,,0,,0,
MSAAI,Referral,/artificial-intelligence-courses-and-certifications/,4,3,4,4,0,0,0,0
MTS,Direct,/masters-theological-studies/lp/ppc/,4,-3,3,-8,0,0,0,0
MED,Referral,/adaptive-curriculum-for-special-education/,4,,12,,0,,0,
LEPSL,Organic Search,/ambassador/luis-lealcontreras/,4,2,4,2,0,0,0,0
MTS,Organic Search,/campus-minister/,4,-38,5,-46,0,0,0,0
MSHA,Organic Search,/humanitarian-scholarships/,4,-31,4,-30,0,0,0,0
MED,Organic Search,/technology-in-classroom/,4,-25,3,-33,0,0,0,0
CyberOps,Organic Search,/cyber-security-statistics/,4,-3,6,-11,0,0,0,0
MSHA,Referral,/theory-of-change/,4,,4,,0,,0,
MTS,Direct,/masters-theological-studies/lp/ppc/thank-you/,4,,4,,4,,1,
MSITL,Direct,/information-technology-scholarships/,4,2,4,2,0,0,0,0
Data Science,Direct,/13-essential-data-science-textbooks/,4,1,4,1,0,0,0,0
Default - (not set),Direct,/disruptive-innovation-examples/,4,,6,,0,,0,
MSAAI,Email,/masters-applied-artificial-intelligence/classes/,4,-1,4,1,0,0,0,0
Informatics,Unknown - Data Not Available / Data Not Available,/masters-health-informatics/lp/study-healthcare-analytics/,4,-1,5,-7,0,-1,0,-0.2
MED,Organic Search,/life-skills-education-in-Schools/,4,,3,,0,,0,
MTS,Organic Search,/masters-theological-studies/lp/ppc/,4,-10,5,-9,0,-1,0,-0.07142857142857142
LEPSL,Organic Search,/resilience-in-law-enforcement/,4,-2,4,-8,0,0,0,0
MED,Organic Search,/3-ways-to-create-inclusive-learning/,4,-19,5,-18,0,0,0,0
CyberOps,Organic Search,/ca-paving-way-cyber-security-policy-ed-and-more/,4,,4,,0,,0,
MED,Organic Search,.translate.goog/what-is-educational-technology-definition-examples-impact/,4,-27,4,-30,0,0,0,0
MSAAI,Direct,/machine-learning-engineer-vs-data-scientist/,4,1,3,0,0,0,0,0
MSLDT,Paid Search,/,4,-12,14,-66,0,-1,0,-0.0625
CyberEng,Direct,/masters-cyber-security-engineering/lp/cyber-security-engineering/,4,0,2,-5,0,0,0,0
LEPSL,Organic Search,/faculty/jennifer-tejada/,4,0,3,-2,0,0,0,0
MTS,Organic Search,/faculty/keith-warner/,4,-1,7,-1,0,0,0,0
Default - (not set),Direct,/masters-applied-data-science/classes/,4,,11,,0,,0,
LEPSL,Organic Search,/masters-law-enforcement-leadership/ambassadors/,4,-13,6,-15,0,0,0,0
Default - (not set),Paid Search,/bachelors-nursing/,4,,17,,0,,0,
MESH,Paid Social,/masters-engineering-sustainability-health/lp/ppc/thank-you/,4,,4,,4,,1,
EML,Organic Search,/resources/engineering-leadership-skills-webinar/,4,,11,,0,,0,
MTS,Direct,/resources/franciscan-footsteps-newsletter/,4,,9,,3,,0.75,
LEPSL,Direct,/promoting-women-in-law-enforcement-leadership/,4,-7,4,-8,0,0,0,0
CyberEng,Organic Search,.translate.goog/network-forensics-tools/,4,-6,4,-9,0,0,0,0
EML,Paid Search,/,4,-5,12,-26,0,0,0,0
Data Science,Organic Search,/business-intelligence-developer/,4,-34,4,-34,0,0,0,0
MSNP,Organic Search,/volunteer-management/,4,-16,5,-23,0,0,0,0
CyberEng,Organic Search,/faculty/nikolas-behar/,4,,3,,0,,0,
Default - (not set),Organic Search,/about/,4,-7,3,-11,0,0,0,0
MSLDT,Organic Search,/education-inequity-and-homework/,4,2,22,9,0,0,0,0
MSNNL,Organic Search,/advisory-board/ryan/,4,,4,,0,,0,
Data Science,Paid Search,/masters-applied-data-science/,4,-39,5,-76,0,-1,0,-0.023255813953488372
Default - (not set),Direct,/about/career-and-professional-resources/,4,1,7,4,0,0,0,0
Default - (not set),Organic Search,/effective-leadership-skills/,4,,4,,0,,0,
EML,Organic Search,.translate.goog/senior-engineer-vs-tech-lead-vs-lead-engineer/,4,-31,4,-29,0,0,0,0
LEPSL,Organic Search,/police-captain-promotion-guide/,4,-32,6,-32,0,0,0,0
MED,Organic Search,/resources/a-career-advancement-guide-for-educators-ebook/,4,-1,4,-1,0,0,0,0
MSLDT,Paid Search,/instructional-design-careers/,4,,3,,0,,0,
LEPSL,Referral,/masters-law-enforcement-leadership/transfer-credit/,4,,4,,0,,0,
MSNP,Organic Search,/,4,-6,37,-35,0,0,0,0
MSITL,Direct,/masters-information-technology-leadership/classes/data-science-elective/,4,,13,,0,,0,
EML,Direct,/faculty/mandeep-kaur/,4,3,4,3,0,0,0,0
MSNNL,Direct,/masters-nursing-leadership/clinical-practicums/,4,,4,,0,,0,
MSNNL,Organic Search,/nurse-leader-vs-nurse-manager/,4,,20,,0,,0,
CyberOps,Direct,/malware-analyst-career-guide/,4,-17,4,-16,0,0,0,0
CyberOps,Direct,/masters-cyber-security-engineering/,4,-5,14,-16,1,0,0.25,0.1388888888888889
MSNP,Direct,/masters-engineering-sustainability-health/,4,,12,,0,,0,
MSAAI,Paid Search,/masters-cyber-security-operations/lp/bva-cyber-security-operations-leadership/,4,-3,32,-33,1,1,0.25,0.25
Informatics,Direct,/5-exciting-health-care-informatics-projects/,4,-3,6,-2,0,0,0,0
MSITL,Organic Search,/masters-degree-in-information-technology-worth-it/,4,-8,4,-9,0,0,0,0
MESH,Direct,/masters-engineering-sustainability-health/mesh-combined-degree/,4,0,3,-5,0,0,0,0
MED,Referral,/teacher-resume-examples/,4,-54,7,-44,0,0,0,0
Default - (not set),Organic Search,/tuition-financial-aid/additional-funding-options/,4,,2,,0,,0,
MSITL,Organic Search,.translate.goog/technology-degrees/,4,,4,,0,,0,
CyberOps,Direct,/cyber-security-specialist-career-guide/,4,-26,5,-27,0,0,0,0
Informatics,Paid Social,/bachelors-nursing/bachelors-nursing-lp-ppc/,4,,15,,0,,0,
CyberOps,Organic Search,/cyber-threat-intelligence-analyst/,4,-1,11,-1,0,0,0,0
Data Science,Direct,/masters-applied-data-science/msads-combined-degree/,4,0,4,1,0,0,0,0
Default - (not set),Referral,/admissions/,4,,7,,0,,0,
MSAAI,Direct,/masters-applied-artificial-intelligence/careers/,4,-2,4,-2,1,1,0.25,0.25
CyberOps,Organic Search,/healthcare-cyber-security/,4,,3,,0,,0,
Default - (not set),Paid Search,/masters-cyber-security-operations/lp/bva-cyber-security-operations-leadership/,4,,13,,0,,0,
MSNP,Referral,/volunteer-management/,4,3,2,1,0,0,0,0
MTS,Referral,/what-is-liturgy/,4,-1,5,-3,0,0,0,0
MESH,Organic Search,/resources/mesh-information-session-webinar/,4,,3,,0,,0,
MSNNL,Organic Search,/masters-nursing-leadership/classes/,4,-2,2,-12,0,0,0,0
MSNP,Direct,/forms/,4,3,18,12,3,3,0.75,0.75
MESH,Direct,/masters-engineering-sustainability-health/let-us-pay-for-your-msesh-program-application-fee/,4,2,9,5,2,2,0.5,0.5
MSITL,Organic Search,/network-computer-systems-administrator-career/,4,0,3,-5,0,0,0,0
MSAAI,Organic Search,/artificial-intelligence/,4,-11,10,-22,0,0,0,0
Data Science,Organic Search,/data-science-tools-of-the-trade-r-vs-python-2/,4,2,5,3,0,0,0,0
Informatics,Direct,/employer-partnership/axos/,4,,13,,0,,0,
MSAAI,Direct,/faculty/anna-marbut/,4,2,2,-1,0,0,0,0
EML,Organic Search,/engineering-management-vs-technical-track/,4,-20,4,-21,0,0,0,0
MESH,Organic Search,/faculty/andrea-haverkamp/,4,-11,3,-15,0,0,0,0
EML,Direct,/engineering-management-masters-worth-it/,4,1,3,0,0,0,0,0
Data Science,Direct,/data-analyst-careers-and-salary/,4,1,4,-1,0,0,0,0
