program_category,default_channel,Landing_page,Session,sessions_mom_difference,Pageview,pageview_mom_difference,Conversions,conversions_mom_difference,Conversion_Rate,conversion_rate_mom_percent_difference
MSITL,Paid Search,/masters-information-technology-leadership/lp/ppc/,46,-117,72,-288,5,-13,0.10869565217391304,-0.001733796
MED,Direct,/instructional-leadership/,46,2,43,0,0,0,0,0
MSAAI,Direct,/ai-research-scientist-career/,45,24,46,23,0,0,0,0
MSAAI,Direct,/ethics-in-artificial-intelligence/,45,-167,42,-175,0,0,0,0
MED,Referral,/brain-based-learning/,45,6,50,-1,1,1,0.022222222222222223,0.022222222222222223
LEPSL,Direct,/police-media-relations-and-social-media/,45,0,40,-9,0,0,0,0
MED,Direct,/best-teacher-blogs/,45,35,43,33,0,0,0,0
EML,Direct,/masters-engineering-management-leadership/curriculum/,45,-3,49,-4,0,0,0,0
MESH,Organic Search,/top-degrees-for-social-justice-careers/,45,-9,47,-20,0,-1,0,-0.018518519
MED,Organic Search,/what-grade-should-you-teach/,44,4,54,14,0,0,0,0
LEPSL,Direct,/what-is-intelligence-led-policing/,44,-1,46,1,0,0,0,0
MSAAI,Organic Search,/ethics-in-artificial-intelligence/,44,6,40,-8,0,0,0,0
MESH,Referral,/ngo-careers/,43,40,32,29,0,0,0,0
MED,Direct,/co-teaching-models/,43,-26,39,-24,0,0,0,0
MTS,Organic Search,/how-to-become-a-catholic-school-teacher/,43,-9,47,-10,0,0,0,0
LEPSL,Referral,/masters-law-enforcement-leadership/lp/fop/,43,-14,48,-23,0,-5,0,-0.087719298
MSAAI,Organic Search,/nlp-engineer-career/,43,-17,50,-14,1,1,0.023255813953488372,0.023255813953488372
MESH,Organic Search,/career-changes-for-engineers/,43,-21,44,-24,0,0,0,0
CyberEng,Organic Search,/cybersecurity-vs-it-degree/,43,11,46,14,0,0,0,0
MESH,Direct,/environmental-scientist-career/,42,13,39,5,0,-1,0,-0.034482759
CyberEng,Direct,/cyber-security-statistics/,42,3,43,0,0,0,0,0
Default - (not set),Direct,/forms/,42,15,135,28,6,5,0.14285714285714285,0.10582010582010581
MED,Organic Search,/best-teacher-blogs/,42,15,44,17,0,0,0,0
Default - (not set),Direct,/tuition-financial-aid/,42,3,56,-8,0,0,0,0
MED,Organic Search,/technology-in-the-classroom/,42,13,39,10,0,0,0,0
MSHA,Organic Search,/masters-humanitarian-action/,42,19,85,43,2,1,0.047619047619047616,0.004140787
Informatics,Organic Search,/what-skills-do-you-need-to-work-in-health-care-informatics/,42,6,51,14,2,2,0.047619047619047616,0.047619047619047616
Default - (not set),Organic Search,/online-programs/,42,-21,50,-32,0,0,0,0
Data Science,Organic Search,/companies-hiring-data-scientists/,41,-44,45,-47,0,0,0,0
MSLDT,Organic Search,/learning-experience-design/,41,7,47,9,0,0,0,0
MED,Organic Search,/education-specialist/,41,2,42,-9,1,1,0.024390243902439025,0.024390243902439025
MED,Organic Search,/masters-education/specializations/steam/,41,22,55,25,0,0,0,0
LEPSL,Email,/masters-law-enforcement-leadership/lp/ntoa/,41,22,44,24,0,0,0,0
CyberOps,Organic Search,/10-reasons-to-get-your-masters-degree-in-cyber-security/,41,-12,41,-10,0,0,0,0
MSNP,Organic Search,/masters-nonprofit-leadership-management/,41,12,57,6,2,1,0.048780488,0.014297729184188396
MED,Direct,/manage-cell-phones-in-class-tips/,41,-26,41,-20,0,0,0,0
MSAAI,Organic Search,/masters-applied-artificial-intelligence/apply/,41,6,45,6,2,2,0.048780488,0.048780488
MSAAI,Organic Search,/entry-level-ai-careers/,41,6,53,11,0,-1,0,-0.028571429
EML,Direct,/masters-engineering-management-leadership/lp/ppc/,40,19,44,8,2,1,0.05,0.002380952
MSNNL,Paid Search,/masters-nursing-leadership/apply/,40,-32,54,-50,1,0,0.025,0.011111111111111113
MSAAI,Direct,/masters-applied-artificial-intelligence/lp/study-artificial-intelligence/,40,13,43,-10,3,2,0.075,0.037962963
EML,Organic Search,/chief-engineer-officer-career/,40,20,37,14,0,0,0,0
MTS,Direct,/theology-careers/,40,-2,51,9,0,0,0,0
MSLDT,Referral,/instructional-design-models/,40,7,39,10,1,1,0.025,0.025
MSHA,Direct,/humanitarian-intervention-success-stories/,40,-7,53,2,0,0,0,0
CyberOps,Organic Search,/cryptographer-career/,40,26,39,25,0,0,0,0
MESH,Organic Search,/environmental-scientist-career/,39,-9,42,-10,0,0,0,0
MSAAI,Organic Search,/data-scientist-vs-artificial-intelligence-engineer/,39,-5,42,-9,1,1,0.025641026,0.025641026
MSAAI,Organic Search,/ethics-in-ai/,39,10,40,7,0,0,0,0
Data Science,Organic Search,/data-science-vs-software-engineering/,39,-21,45,-22,0,0,0,0
MSITL,Direct,/information-technology-trends/,39,15,39,7,0,0,0,0
MSAAI,Direct,/ai-trainer/,39,25,42,29,0,0,0,0
MTS,Organic Search,/master-of-theology-vs-divinity-vs-ministry-degrees/,39,3,44,-10,0,-1,0,-0.027777778
MESH,Organic Search,/climate-change-analyst-career/,38,-1,41,0,0,0,0,0
MED,Organic Search,/teacher-resume-examples/,38,1,39,-1,0,-3,0,-0.081081081
MSAAI,Direct,/ethics-in-ai/,38,19,38,2,0,0,0,0
MSAAI,Direct,/artificial-intelligence-scholarships/,38,-4,37,-6,0,0,0,0
MESH,Organic Search,/environmental-studies-vs-environmental-science-degree/,38,2,44,4,0,0,0,0
Informatics,Direct,/masters-health-informatics/health-informatics-track/,37,-15,45,-17,0,0,0,0
Informatics,Paid Search,/masters-health-informatics/,37,14,57,10,2,0,0.054054054,-0.032902468
MSNP,Direct,/best-nonprofit-degrees/,37,11,35,7,0,0,0,0
Data Science,Organic Search,/data-communication/,36,-11,40,-9,0,0,0,0
MSLDT,Organic Search,/ai-instructional-design/,36,4,32,-3,0,0,0,0
MSAAI,Direct,/resources/msaai-artificial-intelligence-self-assessment/,36,-39,51,-46,0,0,0,0
MSAAI,Direct,/machine-learning-engineer-career/,36,6,34,5,0,0,0,0
MTS,Organic Search,.translate.goog/what-is-liturgy/,36,16,38,13,0,0,0,0
MTS,Organic Search,/religious-studies-degree-jobs/,36,8,37,0,0,0,0,0
MED,Unknown - chatgpt.com / (not set),/education-inequity-and-homework/,36,34,50,45,0,0,0,0
EML,Organic Search,/masters-engineering-management-leadership/,36,4,81,22,2,2,0.055555556,0.055555556
Data Science,Organic Search,/sports-analytics-careers/,36,-11,36,-7,0,0,0,0
MSLDT,Direct,/ai-instructional-design/,36,24,46,23,0,0,0,0
MED,Organic Search,/mental-health-issues-in-schools/,36,2,38,0,0,0,0,0
CyberEng,Direct,/cyber-crime-investigator-career/,36,17,37,15,0,0,0,0
MSAAI,Organic Search,.translate.goog/artificial-intelligence-education/,36,8,39,8,0,0,0,0
Data Science,Organic Search,/what-is-data-analytics/,36,-6,35,-13,0,0,0,0
MSAAI,Referral,/ai-research-scientist-career/,36,32,35,31,0,0,0,0
MSAAI,Organic Search,/ai-governance/,35,1,34,-1,0,0,0,0
MTS,Organic Search,/theology-degree-salary/,35,16,38,16,0,0,0,0
Data Science,Organic Search,/career-data-mining/,35,14,35,13,0,0,0,0
Informatics,Direct,/health-information-technology-terminology/,35,5,29,-2,0,0,0,0
MSLDT,Direct,/top-instructional-design-software/,35,2,36,5,0,0,0,0
MTS,Referral,/masters-theological-studies/,35,4,75,-6,0,-1,0,-0.032258065
MED,Organic Search,/can-you-teach-with-a-bachelors-degree/,35,-4,36,-3,0,0,0,0
MESH,Organic Search,/environmental-justice-careers/,35,-10,41,-9,0,0,0,0
MTS,Organic Search,/st-francis-of-assisi-and-franciscan-theology/,35,-9,46,-10,0,0,0,0
CyberOps,Organic Search,/top-paying-cybersecurity-jobs/,35,-19,43,-26,0,0,0,0
MED,Organic Search,/masters-in-special-education-careers/,34,10,33,6,0,0,0,0
CyberOps,Organic Search,/cyber-security-architect/,34,-2,31,-10,0,0,0,0
MSITL,Organic Search,/it-leadership-skills/,34,-6,31,-7,0,0,0,0
MESH,Organic Search,/best-sustainability-podcasts/,34,3,33,0,0,0,0,0
MSNP,Organic Search,/nonprofit-certificate-programs/,34,2,34,-6,0,-1,0,-0.03125
MSHA,Direct,/international-aid-worker-tips/,34,29,36,31,0,0,0,0
MED,Organic Search,/teach-in-private-or-public-school/,34,14,33,14,0,0,0,0
Data Science,Referral,/masters-applied-data-science/,34,3,41,-10,0,-1,0,-0.032258065
MTS,Organic Search,/moral-theology/,33,-8,45,-4,0,0,0,0
CyberEng,Organic Search,/cyber-security-vs-software-engineering/,33,4,32,0,0,0,0,0
Default - (not set),Organic Search,/admissions/,33,13,36,10,0,0,0,0
LEPSL,Email,/resources/law-enforcement-careers-ebook/,33,32,61,58,20,19,0.6060606060606061,-0.393939394
MSNP,Organic Search,/business-masters-degrees-types/,33,7,29,2,0,0,0,0
Default - (not set),Referral,/best-jobs-for-mba-graduates/,33,27,52,45,0,0,0,0
MSAAI,Organic Search,/open-source-ai-tools/,33,-6,29,-18,0,0,0,0
MTS,Organic Search,/masters-theological-studies/,32,14,54,-3,0,-3,0,-0.166666667
Default - (not set),Direct,,32,22,51,40,0,0,0,0
MESH,Organic Search,/jobs-that-make-difference/,32,-3,31,-4,0,0,0,0
MED,Direct,/resources/the-complete-list-of-teaching-methods/,32,17,38,13,0,-2,0,-0.133333333
MSNNL,Direct,/masters-nursing-leadership/nursing-educator-track/,32,26,45,39,0,0,0,0
MESH,Direct,/what-is-sustainable-development/,32,22,32,20,0,0,0,0
MED,Direct,/adaptive-curriculum-for-special-education/,31,17,29,11,0,0,0,0
MSITL,Organic Search,/it-career-paths/,31,-9,35,-11,0,0,0,0
Informatics,Organic Search,/do-you-need-health-informatics-certification/,31,15,40,19,0,0,0,0
MSHA,Organic Search,/humanitarian-corridor/,31,11,34,14,0,0,0,0
Default - (not set),Organic Search,/student-support/one-stop-student-center/,31,6,28,0,0,0,0,0
MSAAI,Direct,/best-artificial-intelligence-degrees/,31,-4,36,-7,0,0,0,0
MSITL,Organic Search,/systems-engineer-career/,31,-9,32,-7,0,0,0,0
LEPSL,Organic Search,/best-degrees-federal-law-enforcement-jobs/,31,11,31,2,0,0,0,0
MESH,Organic Search,/environmental-compliance-officer-career/,30,-1,36,3,0,0,0,0
MTS,Direct,/philosophy-degree-jobs/,30,3,30,-2,0,0,0,0
MSAAI,Organic Search,/introduction-to-computer-vision/,30,13,30,14,0,0,0,0
MED,Email,/masters-education/,30,26,45,41,2,2,0.066666667,0.066666667
MSITL,Organic Search,/how-to-become-a-site-reliability-engineer/,30,8,23,1,0,0,0,0
MSAAI,Direct,/careers-using-python/,30,-1,30,0,0,0,0,0
CyberEng,Organic Search,/cyber-security-salary-california/,30,7,29,6,0,0,0,0
MSLDT,Organic Search,/instructional-design-best-practices/,30,7,38,16,1,1,0.033333333,0.033333333
MESH,Direct,/masters-engineering-sustainability-health/classes/,30,3,78,27,0,0,0,0
Data Science,Organic Search,/database-engineer-career/,30,16,30,10,0,0,0,0
MSHA,Organic Search,/humanitarian-aid-certificate-courses/,29,-3,31,-3,0,0,0,0
MSAAI,Direct,/artificial-intelligence-courses-and-certifications/,29,11,31,11,0,0,0,0
MSAAI,Organic Social,/artificial-intelligence-education/,29,-5,30,-16,0,0,0,0
MSNP,Paid Search,/masters-nonprofit-leadership-management/,29,6,27,-12,0,0,0,0
MSHA,Direct,/international-affairs-careers/,29,4,49,20,0,0,0,0
EML,Direct,/future-engineering-trends/,29,,31,,0,,0,
EML,Organic Search,/lead-engineer-career/,29,3,28,-7,0,0,0,0
Default - (not set),Direct,/admitted-students/,29,25,19,12,0,0,0,0
CyberOps,Organic Search,/cisa-certification/,29,13,35,19,0,0,0,0
MSNP,Direct,/nonprofit-grant-databases/,29,0,30,-4,0,0,0,0
MSITL,Organic Search,/information-technology-management/,29,9,27,4,0,0,0,0
MSNP,Organic Search,/volunteer-management-software/,28,14,24,9,0,0,0,0
MSAAI,Paid Search,/masters-applied-artificial-intelligence/,28,-15,42,-24,0,0,0,0
EML,Direct,/senior-engineer-vs-tech-lead-vs-lead-engineer/,28,-4,26,-5,0,0,0,0
Default - (not set),Direct,/transformational-leadership/,28,8,31,9,0,0,0,0
MSITL,Direct,/masters-information-technology-leadership/lp/ppc/,28,1,36,0,3,3,0.10714285714285714,0.10714285714285714
CyberOps,Organic Search,/ceh-certification/,28,6,27,3,0,0,0,0
MSNP,Direct,/masters-nonprofit-leadership-management/lp/ppc/,28,-7,52,8,1,1,0.035714286,0.035714286
CyberEng,Direct,/masters-cyber-security-engineering/classes/,28,-8,27,-19,0,-1,0,-0.027777778
MSAAI,Organic Search,/ai-prompt-engineer/,28,5,35,14,0,0,0,0
LEPSL,Referral,/shift-in-law-enforcement-leadership/,28,20,39,30,0,0,0,0
Informatics,Direct,/masters-health-informatics/apply/,28,12,34,21,0,0,0,0
Default - (not set),Direct,/campus-programs/,28,6,29,-2,0,-2,0,-0.090909091
Data Science,Organic Search,/masters-applied-data-science/,28,-12,47,-23,0,-2,0,-0.05
MED,Organic Search,/masters-in-education-requirements/,28,-2,37,-17,1,1,0.035714286,0.035714286
CyberOps,Direct,/masters-cyber-security-operations/classes/,27,0,28,-1,0,0,0,0
MESH,Display,/masters-engineering-sustainability-health/lp/dyna/,27,-217,29,-242,1,-4,0.037037037037037035,0.016545233758348512
Default - (not set),Direct,/employer-partnership/,27,-19,33,-17,0,0,0,0
MSNP,Organic Search,/nonprofit-operations-career/,27,-15,26,-19,0,0,0,0
Informatics,Direct,/what-skills-do-you-need-to-work-in-health-care-informatics/,27,8,22,0,0,0,0,0
MSNP,Direct,/how-to-write-grant-proposals/,27,-4,24,-25,0,-1,0,-0.032258065
MSAAI,Direct,/resources/free-ms-aai-program-brochure/,27,-14,37,-28,5,2,0.18518518518518517,0.1120144534778681
MSAAI,Direct,/how-to-start-career-artificial-intelligence/,27,4,28,-9,0,0,0,0
"Default - computer-science,engineering,technology",Organic Search,/cyber-security/,27,-2,38,-110,0,0,0,0
MSITL,Organic Search,/masters-information-technology-leadership/,27,-2,55,-3,2,2,0.074074074,0.074074074
MED,Referral,/steam-education-in-schools/,27,18,21,-9,0,-2,0,-0.222222222
Data Science,Paid Search,/masters-applied-data-science/classes/,27,9,31,9,0,0,0,0
Default - (not set),Direct,/how-to-start-a-business/,26,16,38,26,0,0,0,0
EML,Organic Search,/masters-engineering-management-leadership/lp/ppc/,26,16,27,17,0,0,0,0
CyberEng,Organic Search,/network-security-solutions/,26,-19,27,-22,0,0,0,0
LEPSL,Organic Search,/criminal-justice-masters-degree-comparison/,26,4,31,8,0,-1,0,-0.045454545
MTS,Direct,/nature-spirituality/,26,5,26,5,0,0,0,0
MTS,Direct,/ways-to-deepen-your-faith/,26,0,28,0,0,0,0,0
Data Science,Direct,/masters-applied-data-science/classes/,26,-10,27,-17,0,0,0,0
CyberEng,Organic Search,/cyber-threat-intelligence-analyst/,26,-4,24,-4,0,0,0,0
MESH,Organic Search,/sustainability-engineer-career/,26,-8,25,-8,0,0,0,0
MESH,Organic Search,/sustainability-consultant-career/,26,4,30,7,0,0,0,0
MTS,Paid Search,/masters-theological-studies/,26,6,29,0,0,0,0,0
MED,Direct,/,25,13,129,78,7,7,0.28,0.28
CyberOps,Organic Search,/data-protection-officer-career-guide/,25,9,30,17,0,0,0,0
Data Science,Organic Search,/how-to-become-a-computer-scientist-salary-career-guide/,25,11,27,9,0,0,0,0
CyberEng,Direct,/should-you-become-a-cyber-security-engineer/,25,3,22,0,0,0,0,0
MSNP,Direct,/masters-nonprofit-leadership-management/classes/,25,1,27,2,0,0,0,0
Default - (not set),Direct,/leadership-management/,25,20,25,19,1,1,0.04,0.04
CyberEng,Referral,/masters-cyber-security-engineering/,25,11,27,-4,0,-1,0,-0.071428571
MSNP,Referral,/masters-nonprofit-leadership-management/,25,15,36,-25,1,-4,0.04,-0.46
LEPSL,Organic Search,/police-promotion/,25,9,23,6,1,1,0.04,0.04
MSAAI,Direct,/machine-learning-podcast/,25,6,29,11,1,1,0.04,0.04
LEPSL,Direct,/masters-law-enforcement-leadership/classes/,25,0,25,-5,0,-1,0,-0.04
MSAAI,Organic Search,/artificial-intelligence-bootcamps/,25,13,23,10,0,0,0,0
MED,Organic Search,/masters-education/apply/,25,17,17,12,0,0,0,0
MED,Organic Search,/masters-education-non-teachers-offers-options/,24,1,36,3,0,0,0,0
CyberOps,Direct,/cyber-security-information-security-network-security/,24,8,23,0,0,0,0,0
CyberOps,Direct,/top-paying-cybersecurity-jobs/,24,-8,26,-9,0,0,0,0
MSNP,Organic Search,/donor-management-software/,24,3,24,3,0,0,0,0
MED,Direct,/masters-education/apply/,24,14,33,12,2,2,0.083333333,0.083333333
MSAAI,Direct,/introduction-to-computer-vision/,24,12,26,13,0,0,0,0
EML,Organic Search,/engineering-scholarships/,24,5,25,-7,0,-1,0,-0.052631579
MSLDT,Organic Search,/instructional-design-careers/,24,13,26,17,1,1,0.041666666666666664,0.041666666666666664
Data Science,Direct,/best-computer-science-jobs/,24,15,24,15,0,0,0,0
MSHA,Organic Search,/what-makes-a-good-humanitarian-important-skills/,24,6,23,-3,0,-1,0,-0.055555556
Data Science,Organic Search,/data-scientist-salary-guide/,24,1,24,-1,0,0,0,0
"Default - business-entrepreneurship,computer-science,technology",Organic Search,/ai-for-teachers/,24,6,23,8,0,0,0,0
MTS,Paid Search,/masters-theological-studies/apply/,24,-15,29,-13,0,0,0,0
MSHA,Direct,/masters-humanitarian-action/classes/,24,2,24,-22,0,-1,0,-0.045454545
LEPSL,Direct,/why-police-officer-education-is-important/,24,8,20,-1,0,0,0,0
MED,Direct,/masters-education/specializations/special-ed/,24,10,34,12,2,1,0.083333333,0.011904761904761904
MSNP,Organic Search,/nonprofit-leadership/,24,7,25,9,0,0,0,0
Informatics,Organic Search,/what-is-health-care-analytics/,23,-22,25,-13,0,0,0,0
MED,Direct,/blog/education/,23,6,26,1,0,0,0,0
MSAAI,Unknown - chatgpt.com / (not set),/artificial-intelligence-education/,23,21,22,19,0,0,0,0
MED,Direct,/masters-education/specializations/curriculum-and-instruction/,23,10,30,12,0,0,0,0
MSHA,Direct,/logical-framework-approach/,23,0,24,-2,0,0,0,0
MSAAI,Direct,/entry-level-ai-careers/,23,12,36,25,0,0,0,0
MTS,Organic Search,/theological-education/,23,6,33,-2,0,0,0,0
CyberOps,Organic Search,/cyber-security-auditor-career-guide/,23,-4,26,-5,0,0,0,0
MED,Organic Search,/,23,2,105,5,2,2,0.086956522,0.086956522
MSHA,Paid Social,/masters-humanitarian-action/,23,22,40,39,2,2,0.086956522,0.086956522
Informatics,Direct,/,23,0,94,-18,0,0,0,0
MSLDT,Direct,/educational-technology-jobs/,23,12,30,19,1,1,0.043478260869565216,0.043478260869565216
MSITL,Organic Search,/it-management-leadership-certifications/,23,-2,23,3,0,0,0,0
MED,Organic Social,/education-inequity-and-homework/,23,-2,27,-3,0,0,0,0
MED,Organic Search,/edutainment/,23,5,16,-2,0,0,0,0
MSITL,Direct,/it-organizational-structure/,23,-4,25,0,0,0,0,0
CyberOps,Direct,/cyber-security-architect/,23,13,23,14,0,0,0,0
Default - (not set),Direct,/business-entrepreneurship/,22,10,24,6,0,0,0,0
MESH,Direct,/masters-engineering-sustainability-health/lp/ppc/,22,-5,24,-64,0,-5,0,-0.185185185
LEPSL,Organic Search,/criminal-justice/,22,0,45,7,1,1,0.045454545454545456,0.045454545454545456
MTS,Direct,/moral-theology/,22,4,25,-3,0,0,0,0
MSHA,Organic Search,/refugee-aid-careers/,22,-6,22,-11,0,0,0,0
CyberEng,Organic Search,/masters-cyber-security-engineering/apply/,22,-8,24,-16,0,0,0,0
MSHA,Organic Search,/humanitarian-program-coordinator/,22,12,20,-5,0,0,0,0
MSNNL,Paid Social,/masters-nursing-leadership/lp/ppc/,22,-100,30,-173,1,-13,0.045454545454545456,-0.069299553
MED,Organic Search,/how-to-become-teacher-in-california/,22,4,21,-14,0,0,0,0
MSLDT,Direct,/masters-learning-design-technology/lp/study-learning-design-technology/,22,-10,48,-11,0,-4,0,-0.125
Informatics,Organic Search,/,22,14,61,28,0,0,0,0
Default - (not set),Organic Search,/disruptive-innovation-examples/,22,-8,21,-7,0,0,0,0
MSLDT,Direct,/instructional-design-interview-questions/,22,-7,24,-2,0,0,0,0
MSAAI,Organic Search,/artificial-intelligence-salary-guide/,22,3,28,11,0,0,0,0
MSNP,Direct,/nonprofit-jobs/,22,5,25,10,0,0,0,0
Default - (not set),Organic Search,/tuition-financial-aid/financial-aid/,22,8,26,11,0,0,0,0
MSAAI,Referral,/artificial-intelligence-jobs/,22,12,25,16,0,0,0,0
CyberOps,Organic Search,/malware-analyst-career-guide/,22,1,24,-1,0,0,0,0
LEPSL,Organic Search,/masters-law-enforcement-leadership/classes/,22,-2,32,8,0,0,0,0
MSAAI,Direct,/,22,8,133,50,0,0,0,0
MTS,Organic Search,/minimalist-catholic/,22,-9,24,-17,1,1,0.045454545454545456,0.045454545454545456
MSAAI,Direct,/masters-applied-artificial-intelligence/faculty/,22,16,33,25,1,1,0.045454545454545456,0.045454545454545456
Default - computer-science,Paid Search,/masters-applied-data-science/lp/study-data-science/,22,0,41,-1,22,2,1,0.090909091
MSAAI,Paid Search,/masters-applied-artificial-intelligence/classes/,22,9,22,4,1,1,0.045454545454545456,0.045454545454545456
LEPSL,Referral,/police-communication-important-today/,22,17,21,14,0,0,0,0
MTS,Organic Search,/biblical-studies-theology/,22,5,24,4,0,0,0,0
