program_category,default_channel,Landing_page,Session,sessions_mom_difference,Pageview,pageview_mom_difference,Conversions,conversions_mom_difference,Conversion_Rate,conversion_rate_mom_percent_difference
MTS,Direct,/catholic-charism-comparison/,47,-89,51,-99,0,0,0,0
MESH,Organic Search,/climate-change-analyst-career/,47,14,52,9,0,-2,0,-0.06060606060606061
MSNP,Organic Search,/nonprofit-operations-career/,47,-25,45,-31,0,-1,0,-0.013888888888888888
MED,Direct,/bilingual-education/,47,37,56,46,0,0,0,0
MSAAI,Organic Search,/machine-learning-engineer-career/,47,-8,54,2,0,0,0,0
CyberEng,Direct,/cyber-security-vs-software-engineering/,46,34,44,31,0,0,0,0
LEPSL,Organic Search,/risk-management-in-law-enforcement/,46,27,53,36,0,0,0,0
MSHA,Direct,/logical-framework-approach/,46,15,41,9,0,0,0,0
MSAAI,Direct,/resources/msaai-artificial-intelligence-self-assessment/,46,26,54,31,0,0,0,0
LEPSL,Direct,/police-communication-important-today/,46,1,42,1,0,0,0,0
MSNNL,Unknown - social / social,/resources/nursing-leadership-information-session/,46,28,47,29,0,0,0,0
MESH,Direct,/climate-change-analyst-career/,46,37,51,42,0,0,0,0
MTS,Organic Search,/nature-spirituality/,45,-8,51,-9,0,0,0,0
MSITL,Direct,/masters-information-technology-leadership/,45,2,59,-15,1,1,0.022222222222222223,0.022222222222222223
MSAAI,Direct,/entry-level-ai-careers/,45,8,48,8,0,0,0,0
MSHA,Direct,/theory-of-change/,45,-24,40,-23,0,0,0,0
Default - (not set),Organic Search,/programs/,45,-15,59,-23,0,0,0,0
CyberOps,Organic Search,/ceh-certification/,44,5,43,1,0,0,0,0
Informatics,Organic Search,/do-you-need-health-informatics-certification/,44,9,49,13,2,1,0.045454545454545456,0.016883116883116885
MTS,Organic Search,/how-to-get-more-involved-in-church/,44,-13,50,-12,0,0,0,0
MTS,Organic Search,/minimalist-catholic/,44,16,48,15,0,0,0,0
MTS,Referral,/masters-theological-studies/,43,22,53,-9,0,-5,0,-0.23809523809523808
Default - (not set),Direct,/online-programs/,43,-18,45,-21,0,0,0,0
Informatics,Direct,/masters-health-informatics/health-informatics-track/,43,14,60,20,0,-1,0,-0.034482758620689655
LEPSL,Email,/resources/law-enforcement-careers-ebook/,42,,72,,18,,0.42857142857142855,
Default - (not set),Organic Search,/admissions/,42,10,40,8,1,1,0.023809523809523808,0.023809523809523808
CyberOps,Referral,/top-cyber-security-threats/,42,11,58,29,0,0,0,0
"Default - business-entrepreneurship,computer-science,technology",Organic Search,/ai-for-teachers/,42,-19,39,-14,0,0,0,0
MSNP,Organic Search,/benefits-of-working-in-nonprofit/,42,-7,51,4,0,0,0,0
MED,Organic Search,/can-you-teach-with-a-bachelors-degree/,41,15,50,24,0,0,0,0
MED,Organic Search,/summer-jobs-teachers/,41,-1,39,-5,0,0,0,0
Data Science,Organic Search,/business-intelligence-certifications/,41,-44,47,-62,0,0,0,0
MESH,Organic Search,/top-degrees-for-social-justice-careers/,41,-14,51,-13,0,-1,0,-0.01818181818181818
Default - (not set),Direct,/admissions/,41,-21,64,-7,0,0,0,0
MSAAI,Direct,/ai-research-scientist-career/,41,27,47,35,0,0,0,0
MED,Organic Search,/best-teacher-blogs/,41,2,48,6,0,0,0,0
Default - (not set),Direct,/admissions/how-to-apply/,40,-2,41,-7,0,-1,0,-0.023809523809523808
MSAAI,Direct,/,40,26,115,55,0,0,0,0
MESH,Organic Search,/environmental-science-vs-engineering-degree/,40,-4,43,-4,0,0,0,0
Informatics,Organic Search,/what-skills-do-you-need-to-work-in-health-care-informatics/,40,7,43,8,2,2,0.05,0.05
MSLDT,Direct,/addie-model-instructional-design/,40,-6,43,3,0,0,0,0
MED,Organic Search,/education-specialist/,40,15,44,4,1,1,0.025,0.025
CyberOps,Direct,/ethical-hacker-career-salary-guide/,39,-19,39,-20,0,0,0,0
MESH,Organic Search,/social-justice-careers/,39,-5,45,2,0,0,0,0
MSAAI,Direct,/ai-ethicist-career/,39,-28,47,-25,0,0,0,0
LEPSL,Organic Search,/police-conflict-management-strategies/,39,0,42,-3,0,0,0,0
EML,Organic Search,/masters-engineering-management-leadership/,39,3,89,47,0,-1,0,-0.027777777777777776
MSLDT,Organic Search,/how-to-become-a-curriculum-designer/,38,-25,46,-23,0,0,0,0
MSLDT,Direct,/what-is-instructional-design-examples/,38,-23,37,-29,0,0,0,0
MSAAI,Referral,/ai-impact-on-job-market/,38,14,39,16,0,0,0,0
MESH,Display,/masters-engineering-sustainability-health/lp/dyna/,38,7,41,8,2,2,0.05263157894736842,0.05263157894736842
MSNP,Organic Search,/nonprofit-executive-director/,38,-6,36,-8,0,0,0,0
CyberOps,Organic Search,/cyber-security-information-security-network-security/,37,0,37,5,0,0,0,0
MSITL,Organic Search,/systems-engineer-career/,37,2,36,-3,0,0,0,0
MESH,Direct,/climate-change-careers/,37,-37,35,-37,0,0,0,0
MED,Organic Search,/teach-in-private-or-public-school/,37,-16,36,-17,0,0,0,0
LEPSL,Organic Search,/why-military-vets-should-consider-career-in-criminal-justice/,37,-44,39,-52,0,0,0,0
Default - (not set),Direct,/tuition-financial-aid/,37,-14,41,-34,0,0,0,0
Data Science,Organic Search,/sports-analytics-careers/,37,0,38,3,0,0,0,0
Data Science,Organic Search,/what-is-data-analytics/,36,0,35,3,0,0,0,0
Data Science,Paid Search,/masters-applied-data-science/apply/,36,26,39,18,0,0,0,0
MSAAI,Organic Search,/ai-research-scientist-career/,36,4,43,0,0,0,0,0
MED,Referral,/life-skills-education-in-schools/,35,-53,36,-66,0,0,0,0
MSHA,Direct,/examples-of-social-change/,35,-48,35,-48,0,0,0,0
MSLDT,Organic Search,/top-instructional-design-skills/,35,6,34,5,0,0,0,0
Data Science,Organic Search,/data-scientist-salary-guide/,35,-1,36,-4,0,0,0,0
CyberEng,Organic Search,/cyber-security-salary-california/,35,14,36,14,0,0,0,0
CyberOps,Direct,/cyber-security-information-security-network-security/,35,8,27,0,0,0,0,0
Default - (not set),Organic Search,/online-programs/,35,4,35,-2,0,0,0,0
MSHA,Organic Search,/emergency-management-coordinator-career/,34,12,40,17,0,0,0,0
EML,Referral,/masters-engineering-management-leadership/,34,19,45,15,1,0,0.029411764705882353,-0.03725490196078431
Data Science,Organic Search,/best-degrees-data-science/,34,-20,36,-24,0,0,0,0
LEPSL,Display,/masters-law-enforcement-leadership/lp/request-info/,34,-368,35,-374,0,-1,0,-0.0024875621890547263
MSAAI,Direct,/artificial-intelligence-courses-and-certifications/,34,5,39,11,0,0,0,0
Default - (not set),Direct,/admitted-students/,34,19,55,39,0,0,0,0
MSAAI,Organic Search,/ai-governance/,34,-5,41,2,2,2,0.058823529411764705,0.058823529411764705
MED,Referral,/complete-list-teaching-methods/,34,6,46,19,0,0,0,0
Informatics,Paid Search,/,33,-6,103,-12,2,0,0.06060606060606061,0.009324009324009327
MESH,Organic Search,/blog-msph-vs-mph-degree-comparison/,33,-20,32,-31,0,0,0,0
Default - (not set),Organic Search,/student-support/office-of-financial-aid-services/,33,-32,35,-31,0,0,0,0
MSAAI,Organic Search,/,33,16,171,64,2,0,0.06060606060606061,-0.0570409982174688
MTS,Paid Search,/masters-theological-studies/apply/,33,-26,38,-31,1,-1,0.030303030303030304,-0.0035952747817154587
MSITL,Paid Search,/masters-information-technology-leadership/classes/applied-ai-specialization/,33,0,49,-8,0,0,0,0
MED,Direct,/educational-resources-for-teachers/,33,-32,34,-35,0,-1,0,-0.015384615384615385
MTS,Organic Search,/moral-theology/,32,-5,35,-4,0,0,0,0
MSHA,Organic Search,/refugee-aid-careers/,32,-4,31,-9,0,0,0,0
MSAAI,Organic Search,/open-source-ai-tools/,31,-7,36,-4,1,1,0.03225806451612903,0.03225806451612903
MTS,Organic Search,.translate.goog/what-is-liturgy/,31,12,33,10,0,0,0,0
CyberOps,Referral,/cyber-security-information-security-network-security/,31,1,29,1,0,0,0,0
MED,Referral,/co-teaching-models/,31,30,33,32,0,0,0,0
LEPSL,Direct,/what-style-police-leadership-most-effective/,31,-16,29,-24,0,0,0,0
Data Science,Organic Search,/how-to-become-a-computer-scientist-salary-career-guide/,31,-18,34,-22,0,0,0,0
MESH,Organic Search,/best-sustainability-podcasts/,31,-4,32,0,0,0,0,0
MESH,Paid Search,/masters-engineering-sustainability-health/classes/,31,13,30,10,1,1,0.03225806451612903,0.03225806451612903
MESH,Organic Search,/best-sustainability-certifications/,31,1,29,-8,0,-1,0,-0.03333333333333333
MED,Organic Search,/,31,2,105,14,0,0,0,0
MSNNL,Display,/masters-nursing-leadership/lp/nurse-cp/,30,-35,46,-18,1,1,0.03333333333333333,0.03333333333333333
Default - (not set),Organic Search,/tuition-financial-aid/tuition/,30,2,36,5,0,0,0,0
MTS,Direct,/liturgy-of-the-hours/,30,3,34,7,0,0,0,0
MSAAI,Organic Search,/artificial-intelligence-developer-career/,30,-15,36,-19,0,0,0,0
MED,Organic Search,/bilingual-education/,30,-7,36,3,0,0,0,0
MED,Direct,/instructional-leadership/,29,5,29,8,0,0,0,0
Informatics,Organic Search,/health-information-technology-jobs-salary/,29,-25,29,-31,0,0,0,0
MSHA,Organic Search,/international-affairs-careers/,29,-49,31,-51,0,0,0,0
Default - (not set),Direct,/admissions/international-students/,29,13,27,10,0,0,0,0
Default - (not set),Direct,/tuition-financial-aid/tuition/,29,-9,24,-19,0,0,0,0
Informatics,Organic Search,/health-informatics-impact-covid-19/,29,7,28,10,0,0,0,0
Informatics,Paid Social,/what-skills-do-you-need-to-work-in-health-care-informatics/,29,-23,30,-26,0,0,0,0
MSAAI,Organic Search,/how-to-start-career-artificial-intelligence/,29,17,32,21,0,0,0,0
Data Science,Direct,/masters-applied-data-science/classes/,29,-2,39,4,0,0,0,0
Data Science,Direct,/masters-applied-data-science/apply/,29,5,30,6,0,0,0,0
Informatics,Organic Search,/masters-health-informatics/apply/,29,12,31,9,0,0,0,0
CyberEng,Organic Search,/cybersecurity-vs-it-degree/,29,-31,30,-32,0,0,0,0
MTS,Paid Social,/masters-theological-studies/lp/ppc/,29,-485,33,-540,1,-36,0.034482758620689655,-0.03750167717697571
MESH,Organic Search,/sustainability-engineer-career/,29,4,29,-3,0,0,0,0
MSNNL,Unknown - social / social,/resources/nurse-leader-career-paths-opportunities/,29,18,29,18,0,0,0,0
Data Science,Direct,/companies-hiring-data-scientists/,29,11,26,9,0,0,0,0
CyberEng,Organic Search,/cyber-security-vs-software-engineering/,29,-23,27,-28,0,0,0,0
MED,Direct,/manage-cell-phones-in-class-tips/,29,-12,35,-2,0,0,0,0
MSNP,Organic Search,/public-administration-careers/,28,12,30,14,0,0,0,0
Informatics,Direct,/masters-health-informatics/apply/,28,14,30,15,2,2,0.07142857142857142,0.07142857142857142
MSAAI,Organic Search,/ethics-in-artificial-intelligence/,28,13,26,13,0,0,0,0
MSNP,Organic Search,/masters-nonprofit-leadership-management/lp/ppc/,28,25,64,57,2,2,0.07142857142857142,0.07142857142857142
EML,Organic Search,/engineering-masters-degrees/,28,-5,37,2,0,0,0,0
MSAAI,Organic Search,.translate.goog/artificial-intelligence-education/,28,8,32,12,0,0,0,0
EML,Organic Search,/lead-engineer-career/,28,-8,29,-6,0,0,0,0
MSLDT,Referral,/masters-learning-design-technology/lp/osu/,28,-13,36,-11,1,1,0.03571428571428571,0.03571428571428571
Default - (not set),Organic Search,/bringing-a-product-to-market/,28,-24,24,-32,0,0,0,0
MED,Organic Search,/technology-in-the-classroom/,28,1,33,8,0,0,0,0
CyberEng,Organic Search,/should-you-become-a-cyber-security-engineer/,28,-66,27,-58,0,0,0,0
MTS,Organic Search,.translate.goog/serving-god/,28,-11,30,-10,0,0,0,0
CyberOps,Referral,/top-cyber-security-blogs-websites/,28,5,31,8,0,0,0,0
LEPSL,Referral,/masters-law-enforcement-leadership/,28,2,66,15,1,1,0.03571428571428571,0.03571428571428571
MTS,Organic Search,/st-francis-of-assisi-and-franciscan-theology/,27,-14,28,-16,0,0,0,0
Informatics,Organic Search,/what-is-health-care-analytics/,27,-1,35,5,0,0,0,0
MSNP,Organic Search,/donor-management-software/,27,0,27,7,0,0,0,0
CyberEng,Referral,/masters-cyber-security-engineering/,27,22,33,28,1,1,0.037037037037037035,0.037037037037037035
MSAAI,Organic Search,/nlp-engineer-career/,27,-35,32,-37,0,-1,0,-0.016129032258064516
EML,Direct,/masters-engineering-management-leadership/curriculum/,27,14,26,15,0,0,0,0
MSAAI,Unknown - chatgpt.com / (not set),/ai-blogs/,27,,33,,0,,0,
MSAAI,Paid Search,/masters-applied-artificial-intelligence/,27,1,36,-6,2,2,0.07407407407407407,0.07407407407407407
Default - (not set),Direct,/offers/oed-leads/,27,-17,28,-27,0,0,0,0
MED,Direct,/,27,5,89,11,0,0,0,0
CyberOps,Direct,/masters-cyber-security-operations/classes/,27,-13,26,-20,0,0,0,0
Data Science,Organic Search,/coding-salary/,27,10,28,10,0,0,0,0
Informatics,Organic Search,/5-exciting-health-care-informatics-projects/,27,4,28,0,0,0,0,0
MED,Direct,/masters-education/specializations/curriculum-and-instruction/,27,3,33,6,1,1,0.037037037037037035,0.037037037037037035
MED,Direct,/adaptive-curriculum-for-special-education/,27,10,25,5,0,0,0,0
MED,Email,/masters-education/,26,3,34,0,2,0,0.07692307692307693,-0.010033444816053505
EML,Direct,/senior-engineer-vs-tech-lead-vs-lead-engineer/,26,6,25,7,0,0,0,0
Data Science,Referral,/masters-applied-data-science/,26,-7,42,1,1,1,0.038461538461538464,0.038461538461538464
Data Science,Direct,/quantitative-analyst-career/,26,-3,25,-8,0,0,0,0
MESH,Organic Search,/community-health-worker-certification/,26,2,31,6,0,0,0,0
LEPSL,Organic Search,/police-promotion/,26,-5,22,-12,0,0,0,0
LEPSL,Direct,/women-in-law-enforcement/,26,-2,27,-5,0,0,0,0
MSNP,Organic Search,/how-to-write-grant-proposals/,26,-10,23,-12,0,0,0,0
MSLDT,Referral,/instructional-design-models/,26,9,26,9,0,0,0,0
MESH,Organic Search,/environmental-scientist-career/,26,-33,26,-38,0,0,0,0
MSAAI,Paid Social,/masters-applied-artificial-intelligence/classes/,26,7,25,7,1,1,0.038461538461538464,0.038461538461538464
MESH,Direct,/sustainability-scholarships/,25,-2,24,-10,0,0,0,0
MSAAI,Direct,/best-artificial-intelligence-degrees/,25,-5,26,-7,0,0,0,0
MESH,Organic Search,/environmental-policy-analyst-career/,25,-21,27,-21,0,0,0,0
MSHA,Direct,/masters-humanitarian-action/classes/,25,0,32,4,1,1,0.04,0.04
Default - (not set),Direct,/forms/,25,5,70,14,1,-1,0.04,-0.060000000000000005
LEPSL,Referral,/10-innovative-police-technologies/,25,18,32,27,0,0,0,0
MSITL,Direct,/information-technology-trends/,25,-12,27,-8,0,0,0,0
MSLDT,Organic Search,/learning-experience-design/,25,-6,32,-17,1,0,0.04,0.0077419354838709695
Informatics,Referral,/8-technologies-changing-healthcare/,25,6,27,3,0,0,0,0
MED,Referral,/effective-educational-leadership/,25,13,28,17,0,0,0,0
MSNP,Organic Search,/nonprofit-cfo-career/,25,8,35,16,0,0,0,0
LEPSL,Organic Search,/masters-law-enforcement-leadership/classes/,25,2,29,4,0,0,0,0
MSAAI,Organic Search,/ai-prompt-engineer/,25,8,20,3,0,0,0,0
Default - (not set),Referral,/,25,4,27,-8,0,-1,0,-0.047619047619047616
MTS,Organic Search,/masters-theological-studies/,25,-13,41,-18,0,-1,0,-0.02631578947368421
MTS,Organic Search,/religious-studies-degree-jobs/,25,-17,25,-22,0,0,0,0
MSNP,Organic Search,/masters-nonprofit-leadership-management/classes/,25,4,29,10,0,0,0,0
LEPSL,Direct,/masters-law-enforcement-leadership/classes/,24,-4,25,-14,0,-1,0,-0.03571428571428571
MED,Direct,/careers-masters-curriculum-instruction/,24,0,20,-7,0,0,0,0
Default - (not set),Direct,/events/,24,16,25,18,0,0,0,0
MED,Organic Search,/master-education-vs-master-arts-teaching/,24,-39,25,-42,0,0,0,0
Informatics,Organic Search,/ai-healthcare/,24,3,27,7,0,0,0,0
LEPSL,Organic Search,/police-officer-wellness-programs/,24,-16,23,-16,0,0,0,0
Data Science,Referral,/business-intelligence-certifications/,24,7,26,9,0,0,0,0
MSAAI,Referral,/artificial-intelligence-courses-and-certifications/,24,23,21,20,0,0,0,0
MSAAI,Organic Social,/,24,,24,,0,,0,
MSNP,Direct,/ngo-vs-nonprofit/,24,8,24,9,0,0,0,0
MESH,Direct,/career-changes-for-engineers/,24,0,25,-6,0,0,0,0
MSHA,Organic Social,/theory-of-change/,23,,22,,0,,0,
MTS,Organic Search,/philosophy-degree-jobs/,23,-46,22,-48,0,0,0,0
Data Science,Organic Search,/masters-applied-data-science/,23,-16,29,-25,0,0,0,0
Default - (not set),Email,/,23,18,26,20,0,0,0,0
MED,Organic Search,/what-grade-should-you-teach/,23,-14,23,-18,0,0,0,0
Default - (not set),Direct,,23,3,29,5,0,0,0,0
MED,Direct,/per-pupil-education-spending-by-state/,23,4,24,5,0,0,0,0
"Default - computer-science,engineering,technology",Organic Search,/cyber-security/,23,10,42,8,1,1,0.043478260869565216,0.043478260869565216
MSHA,Organic Search,/humanitarian-aid-certificate-courses/,23,-15,30,-9,1,1,0.043478260869565216,0.043478260869565216
MED,Organic Search,/blog/education/,22,8,20,4,0,0,0,0
MSAAI,Referral,/masters-applied-artificial-intelligence/apply/,22,9,14,3,0,0,0,0
MSAAI,Organic Search,/ethics-in-ai/,22,8,28,14,0,0,0,0
CyberOps,Organic Search,/entry-level-cyber-security-jobs-guide/,22,-14,29,-9,0,0,0,0
MED,Unknown - chatgpt.com / organic,/life-skills-education-in-schools/,22,,26,,0,,0,
MSAAI,Direct,/careers-using-python/,22,-16,22,-14,0,0,0,0
MTS,Direct,/what-is-ecospirituality/,22,14,25,16,0,0,0,0
CyberOps,Direct,/best-jobs-in-cyber-security/,22,-18,24,-18,0,0,0,0
MESH,Direct,/masters-engineering-sustainability-health/classes/,22,-11,38,5,0,-1,0,-0.030303030303030304
MED,Referral,/teaching-to-every-students-unique-learning-style/,22,18,26,23,0,0,0,0
MSNNL,Organic Search,/nursing-leadership-roles/,22,3,26,4,0,0,0,0
CyberEng,Direct,/network-forensics-tools/,22,5,18,6,0,0,0,0
MSNNL,Paid Search,/masters-nursing-leadership/apply/,22,-21,29,-22,0,-1,0,-0.023255813953488372
MED,Unknown - chatgpt.com / (not set),/education-inequity-and-homework/,22,,35,,0,,0,
MSLDT,Direct,/masters-learning-design-technology/apply/,22,7,42,26,1,1,0.045454545454545456,0.045454545454545456
MSHA,Direct,/types-of-advocacy/,22,-13,19,-17,0,0,0,0
LEPSL,Organic Search,/best-police-leadership-books/,21,-3,22,-2,0,0,0,0
CyberOps,Organic Search,/10-entry-level-cyber-security-resume-interview-pitfalls/,21,-15,19,-28,0,0,0,0
MSAAI,Direct,/ai-trainer/,21,-15,23,-14,0,0,0,0
CyberOps,Organic Search,/risk-manager-career-guide/,21,5,25,3,0,0,0,0
Data Science,Organic Search,/career-data-mining/,21,-24,25,-17,0,0,0,0
Informatics,Direct,/masters-health-informatics/health-analytics-track/,21,7,28,13,0,0,0,0
MTS,Organic Search,/apologetics-catechesis-theological-studies-comparison/,21,-1,22,-5,0,0,0,0
MED,Organic Social,/education-inequity-and-homework/,21,-10,26,-8,0,0,0,0
MED,Organic Search,/edutainment/,21,2,21,2,0,0,0,0
Data Science,Direct,/resources/msads-request-program-brochure/,21,-20,23,-39,0,-6,0,-0.14634146341463414
MESH,Organic Search,/environmental-consultant-career/,21,-16,23,-16,0,0,0,0
MSAAI,Paid Search,/masters-applied-artificial-intelligence/classes/,21,-12,19,-17,2,1,0.09523809523809523,0.06493506493506493
MTS,Direct,/minimalist-catholic/,21,8,23,6,0,0,0,0
MSLDT,Organic Search,/corporate-trainer-career/,21,1,25,0,1,1,0.047619047619047616,0.047619047619047616
MESH,Organic Search,/environmental-compliance-officer-career/,21,-12,26,-17,0,-1,0,-0.030303030303030304
Default - (not set),Paid Search,/tuition-financial-aid/tuition/,21,4,19,4,0,0,0,0
MESH,Organic Search,/environmental-studies-vs-environmental-science-degree/,21,-15,23,-18,0,0,0,0
MSAAI,Direct,/resources/free-ms-aai-program-brochure/,21,-10,28,-13,3,1,0.14285714285714285,0.07834101382488479
MESH,Organic Search,/environmental-planner-career/,21,-7,22,-7,0,0,0,0
MSHA,Direct,/international-aid-worker-tips/,21,-32,21,-33,0,0,0,0
MED,Organic Search,/teacher-resume-examples/,21,-21,27,-17,0,-2,0,-0.047619047619047616
Data Science,Organic Search,/data-science-vs-statistics/,21,-3,23,-1,0,0,0,0
CyberEng,Organic Search,/cryptanalyst-career-guide/,20,2,20,1,0,0,0,0
