program_category,default_channel,Landing_page,Session,sessions_mom_difference,Pageview,pageview_mom_difference,Conversions,conversions_mom_difference,Conversion_Rate,conversion_rate_mom_percent_difference
MSAAI,Organic Social,/university-of-san-diegos-ms-in-applied-artificial-intelligence-launching-new-course-agentic-ai-systems-in-summer-2026/,7,-6,6,-9,0,0,0,0
MTS,Direct,/moral-theology/,7,-4,8,-4,0,0,0,0
Data Science,Organic Search,.translate.goog/business-intelligence-developer/,7,,7,,0,,0,
LEPSL,Direct,/masters-law-enforcement-leadership/transfer-credit/fbi-leeda/,7,3,11,6,0,0,0,0
MSNP,Direct,/how-to-write-grant-proposals/,7,2,6,1,0,0,0,0
LEPSL,Direct,/police-conflict-management-strategies/,7,-4,10,-1,0,0,0,0
LEPSL,Paid Search,/masters-law-enforcement-leadership/classes/,7,0,11,6,0,0,0,0
MSLDT,Organic Search,/resources/things-to-know-about-careers-in-instructional-design/,7,4,6,4,0,0,0,0
MESH,Direct,/environmental-justice-careers/,7,-5,6,-8,0,0,0,0
MED,Direct,/education-specialist/,7,-3,7,-3,0,0,0,0
MSAAI,AI Traffic,/ai-governance/,7,-4,5,-4,0,0,0,0
Informatics,Direct,/masters-health-informatics/lp/study-health-informatics/,7,-3,11,-8,0,0,0,0
MSLDT,Paid Search,/,7,5,56,47,1,1,0.14285714285714285,0.14285714285714285
CyberEng,Email,/masters-cyber-security-engineering/lp/cyber-security-engineering/,7,,8,,0,,0,
MED,Organic Search,/resources/a-career-advancement-guide-for-educators-ebook/,7,2,6,1,0,0,0,0
MSAAI,Direct,/resources/free-ms-aai-program-brochure-thank-you/,7,5,10,8,8,6,1.1428571428571428,0.1428571428571428
MSNNL,Direct,/resources/nurse-leader-career-paths-opportunities/,7,,31,,0,,0,
MSNP,Direct,/business-masters-degrees-types/,7,4,7,4,0,0,0,0
EML,Organic Search,/engineering-masters-scholarships/,7,2,6,-1,0,0,0,0
MSAAI,Organic Social,/artificial-intelligence-jobs/,7,6,7,6,0,0,0,0
MSITL,Direct,/information-technology-management/,7,-1,5,-4,0,0,0,0
MSAAI,Direct,/nlp-engineer-career/,7,0,7,0,0,0,0,0
Data Science,Paid Search,/resources/msads-request-program-brochure/,7,6,7,5,0,0,0,0
Data Science,Organic Search,/data-science-vs-cybersecurity/,7,3,6,2,0,0,0,0
MSITL,Organic Search,/network-computer-systems-administrator-career/,7,6,4,3,0,0,0,0
MSHA,AI Traffic,/humanitarian-intervention-success-stories/,7,5,6,5,0,0,0,0
MTS,Organic Search,.translate.goog/catholic-charism-comparison/,7,0,7,0,0,0,0,0
CyberOps,Direct,/best-industries-cyber-security-job-seekers/,7,3,7,3,0,0,0,0
MSHA,Organic Search,/disaster-relief-jobs/,7,-2,8,-1,0,0,0,0
CyberOps,Direct,/cyber-security-auditor-career-guide/,7,5,7,5,0,0,0,0
Data Science,Organic Search,/data-science-in-finance/,7,1,7,1,0,0,0,0
EML,Direct,/engineering-masters-degrees/,7,2,7,0,0,0,0,0
CyberOps,Direct,/risk-manager-career-guide/,7,1,7,1,0,0,0,0
LEPSL,Direct,/masters-law-enforcement-leadership/lp/thank-you/,7,2,23,15,9,3,1.2857142857142858,0.08571428571428585
Default - (not set),Direct,/employer-partnership/axos/,7,4,6,3,0,0,0,0
LEPSL,Direct,/why-police-officer-education-is-important/,7,-11,7,-10,0,0,0,0
LEPSL,Organic Search,/masters-law-enforcement-leadership/lp/rv-edu/,7,2,18,13,2,2,0.2857142857142857,0.2857142857142857
CyberEng,Direct,/what-is-cyberwarfare/,7,0,7,0,0,0,0,0
CyberEng,AI Traffic,/cyber-security-statistics/,7,-3,7,-2,0,0,0,0
MSAAI,Direct,/business-intelligence-analyst-career/,7,4,7,4,0,0,0,0
MSAAI,Organic Search,.translate.goog/artificial-intelligence-jobs/,7,0,7,-1,0,0,0,0
MED,Organic Search,/resources/complete-guide-to-teacher-centered-vs-student-centered-learning/,7,3,7,4,0,-1,0,-0.25
EML,Organic Search,/engineering-scholarships/,7,0,7,0,0,0,0,0
MED,Direct,/masters-in-special-education-careers/,7,1,10,4,0,0,0,0
Default - (not set),Referral,/bringing-a-product-to-market/,7,,4,,0,,0,
LEPSL,Direct,/how-to-become-police-sergeant/,7,-1,7,-2,0,0,0,0
MED,Organic Social,/teacher-centered-vs-student-centered-learning/,7,-11,7,-11,0,0,0,0
LEPSL,Organic Search,/shift-in-law-enforcement-leadership/,7,-4,6,-4,0,0,0,0
Default - (not set),Referral,/admitted-students/,7,5,5,3,0,0,0,0
MSNNL,Paid Social,/masters-nursing-leadership/classes/,7,0,7,0,0,0,0,0
MSLDT,Organic Search,/elearning-developer/,7,2,10,2,0,0,0,0
LEPSL,Direct,/masters-law-enforcement-leadership/lp/law-enforcement/,7,4,13,10,0,0,0,0
LEPSL,Organic Search,/faculty/mickey-williams/,7,4,9,6,0,0,0,0
MED,Organic Search,/edutainment/,7,-14,7,-14,0,0,0,0
MSHA,Direct,/,7,1,26,11,0,0,0,0
Default - (not set),Unknown - ihsa / social,/admissions/how-to-apply/,7,,5,,0,,0,
CyberOps,Organic Search,/what-is-a-chief-security-officer-high-demand-skyrocketing-pay-for-csos/,7,-2,6,-3,0,0,0,0
MSAAI,AI Traffic,/application-of-ai-in-robotics/,7,-1,6,-2,0,0,0,0
EML,Direct,/engineering-management-masters-worth-it/,7,4,13,10,1,1,0.14285714285714285,0.14285714285714285
MTS,Organic Search,/faculty/keith-warner/,7,2,7,2,0,0,0,0
Informatics,Organic Search,/is-health-informatics-degree-worth-it/,7,6,6,5,0,0,0,0
LEPSL,Direct,/police-captain-promotion-guide/,7,0,6,-9,0,0,0,0
Default - (not set),Paid Search,/admissions/,7,-10,6,-11,0,0,0,0
MSITL,Organic Search,/what-is-site-reliability-engineering/,7,-7,8,-4,0,0,0,0
LEPSL,Organic Search,/police-education-study/,7,6,6,5,0,0,0,0
MSNP,Organic Search,/nonprofit-fundraising-ideas/,7,-2,7,-2,0,0,0,0
CyberOps,Paid Search,/masters-cyber-security-engineering/lp/cyber-security-engineering/,7,0,29,6,9,3,1.2857142857142858,0.4285714285714287
MSNNL,Direct,/masters-nursing-leadership/clinical-practicums/,7,4,6,3,0,0,0,0
CyberOps,Organic Search,.translate.goog/ceh-certification/,7,5,8,6,0,0,0,0
MED,Organic Search,/best-podcasts-for-teachers/,7,0,8,0,0,0,0,0
MED,Paid Search,/masters-education/specializations/curriculum-and-instruction/,7,4,6,4,0,0,0,0
Default - (not set),Direct,/about/online-learning/course-experience/,7,3,6,3,0,0,0,0
CyberOps,Organic Social,/top-cyber-security-blogs-websites/,7,4,7,4,0,0,0,0
CyberOps,Organic Search,.translate.goog/ethical-hacker-career-salary-guide/,7,4,7,4,0,0,0,0
MSHA,Direct,/international-social-work/,7,,9,,0,,0,
EML,Direct,/masters-engineering-management-leadership/faculty/,7,-1,7,-3,0,0,0,0
CyberOps,Direct,/what-is-a-chief-security-officer-high-demand-skyrocketing-pay-for-csos/,7,1,7,1,0,0,0,0
MESH,AI Traffic,/sustainability-scholarships/,7,3,16,12,0,0,0,0
MSNP,Direct,/nonprofit-operations-career/,7,-2,8,-2,0,0,0,0
Default - (not set),Organic Search,/faq/,7,-1,12,5,0,0,0,0
MSLDT,Direct,/instructional-design-vs-learning-experience-design/,7,2,8,3,0,0,0,0
MESH,Paid Search,/climate-change-careers/,7,4,15,12,0,0,0,0
MED,Organic Search,/resources/instructing-through-brain-informed-practices-online-presentation/,7,6,10,8,1,0,0.14285714285714285,-0.8571428571428572
MED,Direct,/what-grade-should-you-teach/,7,0,13,7,0,0,0,0
MSLDT,Organic Search,/instructional-design-courses/,7,6,7,6,0,0,0,0
LEPSL,Organic Search,/masters-law-enforcement-leadership/transfer-credit/fbi-leeda/,7,5,8,5,0,0,0,0
MSHA,Organic Search,.translate.goog/examples-of-social-change/,7,,7,,0,,0,
Informatics,Organic Search,/what-is-clinical-informatics/,7,-3,8,-2,0,0,0,0
EML,Referral,/masters-engineering-management-leadership/curriculum/,7,4,20,17,0,0,0,0
MTS,Direct,/what-is-theological-studies/,7,-2,22,13,0,0,0,0
MSITL,Organic Search,/masters-information-technology-leadership/lp/ppc/,7,6,7,6,0,0,0,0
MSNNL,Paid Search,/masters-nursing-leadership/lp/thank-you/,7,6,8,7,2,2,0.2857142857142857,0.2857142857142857
Default - (not set),Paid Search,/tuition-financial-aid/financial-aid/,7,6,5,4,0,0,0,0
EML,Organic Search,/effective-engineering-manager/,7,,11,,0,,0,
CyberOps,Organic Search,/masters-cyber-security-operations/lp/bva-cyber-security-operations-leadership/,7,-8,11,-6,0,0,0,0
LEPSL,Organic Search,/faculty/timothy-albright/,7,5,7,5,0,0,0,0
MESH,Direct,/best-sustainability-podcasts/,7,1,7,1,0,0,0,0
MSITL,Paid Search,/masters-information-technology-leadership/,7,1,9,1,0,0,0,0
MSLDT,Organic Search,/training-and-development-specialist/,7,6,8,7,0,0,0,0
Default - (not set),Organic Search,/employer-partnership/,7,5,7,3,0,0,0,0
EML,Organic Search,/masters-engineering-management-leadership/lp/ppc/,7,6,7,4,0,0,0,0
MSNNL,Display,/resources/nursing-leadership-information-session/,6,-42,4,-49,0,-2,0,-0.041666666666666664
MTS,Direct,/masters-theological-studies/lp/dyna/,6,1,7,0,0,-2,0,-0.4
MSAAI,Referral,/ai-impact-on-job-market/,6,-28,5,-30,0,0,0,0
Data Science,Direct,/data-science-careers/,6,4,6,4,0,0,0,0
LEPSL,Organic Search,/faculty/erik-fritsvold/,6,3,7,4,0,0,0,0
CyberOps,Direct,/malware-analyst-career-guide/,6,2,6,2,0,0,0,0
EML,Organic Search,/how-to-become-an-engineering-manager/,6,1,6,1,0,0,0,0
MTS,Organic Search,/theology-degree-salary/,6,-8,7,-8,0,0,0,0
LEPSL,Organic Search,/law-enforcement-training-tips-to-tackle-multitasking-risks/,6,2,7,4,0,0,0,0
MSAAI,Organic Social,/,6,-18,7,-17,0,0,0,0
Default - (not set),Paid Search,/masters-cyber-security-engineering/lp/cyber-security-engineering/,6,-2,40,-13,2,-2,0.3333333333333333,-0.16666666666666669
MED,Organic Social,/differentiated-instruction/,6,3,4,1,0,0,0,0
MESH,Organic Search,/what-is-sustainable-development/,6,-2,8,1,0,0,0,0
CyberEng,Paid Search,/masters-cyber-security-engineering/apply/,6,0,4,0,0,0,0,0
CyberOps,Display,/masters-cyber-security-operations/,6,5,11,10,0,0,0,0
CyberEng,Referral,/should-you-become-a-cyber-security-engineer/,6,4,6,4,0,0,0,0
LEPSL,Direct,/ambassador/roberto-vasquez/,6,4,9,7,0,0,0,0
Default - (not set),Direct,/forms/msaai-applicant/,6,3,7,1,0,0,0,0
Default - (not set),Referral,/about/state-authorization-status/,6,-7,5,-9,0,0,0,0
CyberEng,Direct,/masters-cyber-security-engineering/faculty/,6,2,5,1,0,0,0,0
Data Science,Organic Search,/database-administrator-career/,6,-1,6,-1,0,0,0,0
MSAAI,Organic Search,/machine-learning-bootcamps/,6,-1,7,0,0,0,0,0
MTS,Organic Social,/what-is-liturgy/,6,4,6,0,0,0,0,0
MSLDT,Direct,/what-is-learning-design/,6,3,9,6,0,0,0,0
CyberOps,Email,/cyber-security-information-security-network-security/,6,,6,,0,,0,
LEPSL,Direct,/criminal-justice/,6,2,13,9,0,0,0,0
MESH,Paid Search,/masters-engineering-sustainability-health/lp/ppc/thank-you/,6,4,6,4,6,4,1,0
MSNP,Organic Search,/masters-nonprofit-leadership-management/apply/,6,-1,8,-9,1,1,0.16666666666666666,0.16666666666666666
Default - (not set),Direct,/employer-partnership/onlinedegrees-sandiego-edu-employer-partnershipatos-se/,6,,9,,0,,0,
MTS,Direct,/master-of-theology-vs-divinity-vs-ministry-degrees/,6,2,6,2,0,0,0,0
MSLDT,Direct,/articulate-vs-captivate/,6,0,7,1,1,1,0.16666666666666666,0.16666666666666666
Default - (not set),Direct,/masters-cyber-security-engineering/classes/,6,5,23,20,1,1,0.16666666666666666,0.16666666666666666
MSAAI,Organic Search,/artificial-intelligence/,6,1,24,15,0,0,0,0
Default - (not set),Organic Search,/how-to-become-an-intrapreneur/,6,1,7,3,0,0,0,0
MSAAI,Organic Social,/ai-impact-on-job-market/,6,,6,,0,,0,
LEPSL,Organic Search,/improving-police-promotional-process/,6,-1,6,-4,0,0,0,0
MSITL,Direct,/,6,0,27,-13,0,0,0,0
LEPSL,Paid Search,/masters-law-enforcement-leadership/lp/criminal-justice/,6,5,15,12,0,-1,0,-1
EML,Organic Search,/engineering-leadership-skills/,6,3,8,5,0,0,0,0
Data Science,Direct,/how-to-become-a-computer-scientist-salary-career-guide/,6,-3,8,-1,0,0,0,0
LEPSL,Organic Search,/law-enforcement-technology/,6,-4,5,-2,0,0,0,0
MED,Referral,/cooperative-learning-strategies/,6,-3,5,-4,0,0,0,0
MSHA,Direct,/refugee-aid-careers/,6,4,5,3,0,0,0,0
MSAAI,Organic Search,/resources/free-ms-aai-program-brochure/,6,3,6,4,0,0,0,0
LEPSL,Direct,/how-to-become-a-police-lieutenant/,6,-1,6,-1,0,0,0,0
MESH,Direct,/faculty/caroline-baillie/,6,,8,,0,,0,
CyberOps,Unknown - Data Not Available / Data Not Available,/masters-cyber-security-operations/lp/bva-cyber-security-operations-leadership/,6,3,9,4,0,0,0,0
CyberOps,Organic Social,/masters-cyber-security-operations/,6,-2,7,-2,0,0,0,0
Default - (not set),Organic Search,/student-support/disability-and-learning-difference-resource-center-dldrc/,6,1,6,0,0,0,0,0
MSLDT,Organic Search,.translate.goog/kirkpatrick-training-evaluation-model/,6,2,7,3,0,0,0,0
MSITL,Organic Search,/masters-in-information-technology-salary/,6,-2,7,0,0,0,0,0
LEPSL,Direct,/masters-law-enforcement-leadership/faculty/,6,5,4,3,0,0,0,0
MED,Organic Search,.translate.goog/education-inequity-and-homework/,6,2,6,0,0,0,0,0
Informatics,Direct,/5-health-care-big-data-companies-watch/,6,3,6,3,0,0,0,0
MSNP,Direct,/masters-nonprofit-leadership-management/lp/thank-you/,6,-3,6,-8,6,-2,1,0.11111111111111116
MSLDT,Email,/top-instructional-design-skills/,6,-57,7,-62,1,-4,0.16666666666666666,0.0873015873015873
Informatics,Organic Search,/advisory-board/hanley/,6,,8,,0,,0,
CyberOps,Direct,/cybersecurity-jobs-report/,6,4,6,4,0,0,0,0
MTS,Direct,/masters-theological-studies/let-us-pay-for-your-mts-program-application-fee/,6,3,6,3,2,2,0.3333333333333333,0.3333333333333333
MED,Organic Search,/faculty-spotlight-dr-ricardo-medina/,6,5,6,5,0,0,0,0
MSAAI,Direct,/introduction-to-computer-vision/,6,-4,6,-4,0,0,0,0
Data Science,Paid Social,/resources/msads-request-program-brochure/,6,-1,12,4,1,1,0.16666666666666666,0.16666666666666666
MESH,Direct,/environmental-planner-career/,6,0,5,-1,0,0,0,0
MSLDT,Referral,/job-aid-examples-template/,6,3,4,1,0,0,0,0
Informatics,Email,/masters-health-informatics/lp/learn-more/,6,-56,7,-57,0,-1,0,-0.016129032258064516
Informatics,Organic Search,/what-is-health-informatics/,6,1,7,-1,0,0,0,0
EML,Direct,/engineering-leadership-skills/,6,1,6,2,0,0,0,0
MSNP,Direct,/what-is-organizational-leadership/,6,-5,5,-5,0,0,0,0
Default - (not set),Direct,/engineering/,6,-7,6,-7,0,0,0,0
MSAAI,Organic Search,/faculty/andrew-van-benschoten/,6,4,6,4,0,0,0,0
"Default - computer-science,engineering,technology",Direct,/usd-gradright-partnership/,6,5,8,7,0,0,0,0
LEPSL,Referral,/improving-police-promotional-process/,6,-3,7,-12,0,0,0,0
CyberOps,Organic Social,/what-is-a-chief-security-officer-high-demand-skyrocketing-pay-for-csos/,6,,6,,0,,0,
EML,Unknown - Data Not Available / Data Not Available,/masters-engineering-management-leadership/lp/ppc/,6,-4,6,-8,0,-1,0,-0.1
CyberOps,Direct,/blog/,6,0,5,-1,0,0,0,0
MSITL,Direct,/masters-information-technology-leadership/classes/,6,-2,15,7,0,0,0,0
MSITL,Paid Search,/resources/free-itl-program-brochure/,6,3,7,4,0,0,0,0
MSLDT,Direct,/corporate-trainer-career/,6,1,6,1,0,0,0,0
CyberEng,Organic Search,/network-security-engineer/,6,5,7,6,0,0,0,0
MSAAI,Direct,/top-artificial-intelligence-companies-startups/,6,-7,6,-5,0,0,0,0
CyberOps,Direct,.translate.goog/top-cyber-security-threats/,6,5,6,5,0,0,0,0
MSAAI,Referral,/,6,4,20,18,0,0,0,0
LEPSL,Organic Search,/masters-law-enforcement-leadership/transfer-credit/,6,-2,7,-10,0,0,0,0
MSHA,AI Traffic,/logical-framework-approach/,6,3,3,0,0,0,0,0
CyberEng,Organic Search,/summer-cyber-security-program/,6,-2,11,1,0,0,0,0
LEPSL,Organic Search,/how-to-become-police-sergeant/,6,-9,6,-11,0,0,0,0
MTS,Organic Search,/masters-theological-studies/apply/,6,1,6,0,0,0,0,0
MED,Organic Search,/what-is-an-med-degree-explained/,6,3,5,2,0,0,0,0
MSNNL,Organic Search,/advisory-board/ryan/,6,1,8,3,0,0,0,0
MESH,Paid Social,/masters-engineering-sustainability-health/lp/ppc/thank-you/,6,3,6,3,6,4,1,0.33333333333333337
MTS,Organic Social,/masters-theological-studies/,6,-2,5,-3,0,0,0,0
MSAAI,Email,/masters-applied-artificial-intelligence/apply/,6,,9,,0,,0,
LEPSL,Organic Search,/top-ranked-law-enforcement-masters-degree/,6,4,15,11,0,0,0,0
MSLDT,Direct,/faculty/lisa-evans/,6,5,7,5,0,0,0,0
Default - (not set),Organic Search,/student-support/its-help-desk/,6,-4,6,-6,0,0,0,0
EML,Direct,/chief-engineer-officer-career/,6,-4,6,-4,0,0,0,0
MED,Direct,/master-education-vs-master-arts-teaching/,6,-11,4,-11,0,0,0,0
Informatics,Organic Search,/career-health-care-informatics-ideal-foreign-medical-graduates/,6,4,7,5,0,0,0,0
Default - (not set),Organic Search,/campus-programs/,6,1,6,1,0,0,0,0
Informatics,Organic Search,/health-informatics-job-description-explained/,6,0,5,-1,0,0,0,0
MSHA,Email,/masters-humanitarian-action/classes/,6,5,6,5,1,1,0.16666666666666666,0.16666666666666666
Data Science,Direct,/masters-applied-data-science/lp/let-us-pay-for-your-msads-program-application-fee/,6,4,4,3,0,0,0,0
CyberEng,Email,/masters-cyber-security-engineering/classes/,6,5,11,9,0,0,0,0
MSITL,Referral,/information-technology-trends/,6,3,5,2,0,0,0,0
MSLDT,Direct,/masters-learning-design-technology/app-waiver/,6,2,10,-1,0,-2,0,-0.5
MSLDT,Direct,/instructional-design-careers/,6,-4,4,-5,0,0,0,0
MSHA,Direct,/emergency-management-coordinator-career/,6,3,5,2,0,0,0,0
MED,Direct,/implementing-universal-design-learning/,6,4,4,2,0,0,0,0
"Default - computer-science,engineering,technology",Organic Search,/usd-gradright-partnership/,6,-2,6,-2,0,0,0,0
MSITL,Unknown - Data Not Available / Data Not Available,/masters-information-technology-leadership/lp/ppc/,6,4,34,32,3,3,0.5,0.5
LEPSL,Referral,/women-in-law-enforcement/,6,0,9,4,0,0,0,0
Informatics,Organic Search,/healthcare/,6,0,7,1,0,0,0,0
LEPSL,Organic Search,/resilience-in-law-enforcement/,6,-2,5,-2,0,0,0,0
Data Science,Organic Search,/data-architect-career/,6,-2,7,-1,0,0,0,0
MSAAI,Direct,/artificial-intelligence-engineer-career/,6,3,6,3,0,0,0,0
MSNP,Direct,/benefits-of-working-in-nonprofit/,6,-9,6,-10,0,0,0,0
MESH,Email,/masters-engineering-sustainability-health/apply/,6,4,6,3,0,0,0,0
MED,Organic Search,/teaching-students-with-autism/,6,,7,,0,,0,
MED,Email,/masters-in-education-requirements/,6,5,8,7,0,0,0,0
MTS,Email,/masters-theological-studies/apply/,6,1,6,-4,0,-1,0,-0.2
MSLDT,Organic Search,/instructional-design-career-guide/,6,-1,6,-5,0,0,0,0
MSNNL,Referral,/masters-nursing-leadership/lp/dyna/,6,2,6,-2,0,0,0,0
EML,Direct,/engineering-manager-vs-tech-lead/,6,2,6,2,0,0,0,0
Data Science,Organic Search,/faculty/mikael-graindorge/,6,4,8,5,0,0,0,0
Data Science,Direct,/13-essential-data-science-textbooks/,6,3,5,2,0,0,0,0
LEPSL,Referral,/police-communication-important-today/,6,5,6,5,0,0,0,0
Data Science,Organic Search,/data-consultant-career/,6,2,5,1,0,0,0,0
Informatics,Unknown - Data Not Available / Data Not Available,/masters-health-informatics/lp/study-healthcare-analytics/,6,5,12,6,0,-1,0,-1
MSAAI,Direct,/artificial-intelligence-salary-guide/,6,3,6,3,0,0,0,0
Default - (not set),Direct,/faculty/usd-msha-faculty/,6,5,7,6,0,0,0,0
MESH,Organic Search,/faculty/andrea-haverkamp/,6,1,7,1,0,0,0,0
Data Science,Email,/masters-applied-data-science/,6,,7,,0,,0,
MSNNL,Unknown - Data Not Available / Data Not Available,/masters-nursing-leadership/lp/ppc/,5,2,8,3,0,0,0,0
CyberOps,Direct,/threat-or-opportunity-big-data-and-cyber-security/,5,-6,5,-3,0,0,0,0
MSNP,Direct,/nonprofit-board-governance/,5,-7,5,-4,0,0,0,0
Data Science,Organic Search,/faculty/bilgenur-baloglu/,5,0,4,-1,0,0,0,0
LEPSL,Organic Search,/blog/police-leadership/,5,1,7,4,0,0,0,0
MSAAI,Referral,/introduction-to-computer-vision/,5,,5,,0,,0,
Default - (not set),Referral,,5,-1,5,-8,0,0,0,0
Default - (not set),Direct,/disruptive-innovation-examples/,5,-2,3,-3,0,0,0,0
MSITL,Direct,/it-leadership/,5,-1,5,0,0,0,0,0
Default - engineering,Direct,/research-and-development-manager-career-guide/,5,,4,,0,,0,
CyberEng,Paid Search,/masters-cyber-security-engineering/let-us-pay-for-your-cse-program-application-fee/,5,2,5,2,0,0,0,0
Data Science,Direct,/business-intelligence-developer/,5,1,5,1,0,0,0,0
MSNP,Organic Search,/,5,0,24,-43,0,0,0,0
Default - (not set),Direct,/contact-us-thank-you/,5,3,6,4,4,2,0.8,-0.19999999999999996
MTS,Unknown - Data Not Available / Data Not Available,/masters-theological-studies/lp/ppc/,5,0,7,1,0,0,0,0
Default - (not set),Paid Search,/masters-engineering-management-leadership/lp/ppc/,5,-1,3,-3,3,-3,0.6,-0.4
Data Science,Organic Search,/data-warehouse-engineer/,5,-3,6,-1,0,0,0,0
MTS,Organic Search,.translate.goog/ways-to-deepen-your-faith/,5,4,5,4,0,0,0,0
MSLDT,Direct,/instructional-design-courses/,5,,4,,0,,0,
MSLDT,Direct,/masters-learning-design-technology/related-articles/,5,,5,,0,,0,
MSAAI,Direct,/resources/msaai-artificial-intelligence-self-assessment/,5,-41,15,-39,0,0,0,0
MSHA,Direct,/resources/msha-how-a-masters-degree-can-benefit-your-humanitarian-career/,5,0,6,-1,0,0,0,0
MSLDT,Direct,/masters-engineering-sustainability-health/apply/,5,,5,,0,,0,
LEPSL,Organic Search,/classes/budget-finance-for-law-enforcement-leaders/,5,-5,8,-3,0,0,0,0
MED,Paid Search,/masters-education/specializations/,5,4,7,5,0,0,0,0
MTS,Direct,/theology-degree-salary/,5,0,5,0,0,0,0,0
MESH,Organic Search,.translate.goog/climate-change-analyst-career/,5,4,5,4,0,0,0,0
"Default - business-entrepreneurship,computer-science,technology",Organic Search,/is-a-masters-in-data-science-worth-it/,5,3,5,3,0,0,0,0
Default - (not set),Direct,/mba-interview-questions/,5,3,5,3,0,0,0,0
Informatics,Referral,/data-science-health-care/,5,,3,,0,,0,
