program_category,default_channel,Landing_page,Session,sessions_yoy_difference,Pageview,pageview_yoy_difference,Conversions,conversions_yoy_difference,Conversion_Rate,conversion_rate_yoy_percent_difference
Data Science,Direct,/masters-applied-data-science/classes/,45,-10,63,-25,0,-1,0,-0.01818181818181818
MED,Referral,/co-teaching-models/,45,34,41,30,0,0,0,0
MED,AI Traffic,/complete-list-teaching-methods/,45,-5,53,-13,0,0,0,0
Informatics,Direct,/masters-health-informatics/health-analytics-track/,45,22,58,38,2,2,0.044444444444444446,0.044444444444444446
MED,Direct,/instructional-leadership/,45,10,41,3,0,0,0,0
MESH,Direct,/ngo-careers/,45,-195,47,-228,0,-1,0,-0.004166666666666667
MED,Organic Search,/what-grade-should-you-teach/,44,,44,,0,,0,
MTS,Organic Search,/what-is-lay-ministry/,44,-280,48,-321,0,0,0,0
MSLDT,Direct,/job-aid-examples-template/,44,-5,43,0,0,0,0,0
MTS,Paid Search,/masters-theological-studies/apply/,44,-57,76,-47,0,-1,0,-0.009900990099009901
EML,Organic Search,/engineering-management-leadership-certifications/,44,-140,41,-143,0,-1,0,-0.005434782608695652
Default - (not set),Direct,/tuition-financial-aid/,44,,68,,0,,0,
MTS,Organic Search,/what-is-ecospirituality/,43,-129,47,-135,0,0,0,0
Default - (not set),Organic Search,/tuition-financial-aid/tuition/,43,,39,,0,,0,
MSNP,Organic Search,/public-administration-careers/,43,,44,,0,,0,
MTS,Organic Search,/how-to-become-a-catholic-school-teacher/,43,-141,52,-152,0,0,0,0
MTS,Display,/masters-theological-studies/,43,,55,,0,,0,
MSAAI,Organic Search,/machine-learning-engineer-career/,43,-177,50,-176,0,0,0,0
MED,Organic Search,/master-education-vs-master-arts-teaching/,42,-226,47,-230,0,0,0,0
MTS,Organic Search,/moral-theology/,42,-163,54,-193,1,1,0.023809523809523808,0.023809523809523808
CyberEng,Organic Search,/cybersecurity-vs-it-degree/,42,-99,45,-106,0,0,0,0
MSLDT,Organic Social,/masters-learning-design-technology/,42,23,45,10,0,0,0,0
LEPSL,Referral,/masters-law-enforcement-leadership/lp/fop/,42,-113,47,-119,0,-5,0,-0.03225806451612903
MSAAI,Direct,/resources/msaai-online-artificial-intelligence-self-assessment/,42,,58,,0,,0,
MESH,Organic Search,/environmental-justice-careers/,42,,41,,0,,0,
MTS,Organic Search,/ways-to-deepen-your-faith/,42,2,47,0,0,0,0,0
MSLDT,Direct,/addie-model-instructional-design/,42,6,48,12,0,0,0,0
MED,Referral,/complete-list-teaching-methods/,42,-154,48,-166,0,-3,0,-0.015306122448979591
Default - (not set),Direct,/employer-partnership/,42,-71,54,-127,1,1,0.023809523809523808,0.023809523809523808
MESH,Organic Search,/environmental-science-vs-engineering-degree/,41,-84,44,-73,0,0,0,0
Default - (not set),Direct,/admitted-students/,41,,42,,0,,0,
MSAAI,Organic Search,/artificial-intelligence-developer-career/,41,-134,41,-161,0,0,0,0
MED,Organic Search,/masters-education/specializations/steam/,41,-13,52,-24,0,-2,0,-0.037037037037037035
CyberEng,Email,/masters-cyber-security-engineering/,40,35,50,42,0,0,0,0
LEPSL,Direct,/police-communication-important-today/,40,-57,41,-63,0,0,0,0
MTS,Organic Search,/philosophy-degree-jobs/,40,-347,41,-358,0,0,0,0
MSAAI,Organic Search,/masters-applied-artificial-intelligence/apply/,40,0,73,32,0,-1,0,-0.025
MESH,Organic Search,/social-justice-careers/,40,-64,43,-63,0,0,0,0
CyberEng,Organic Search,/masters-cyber-security-engineering/lp/cyber-security-engineering/,40,19,56,32,2,1,0.05,0.0023809523809523864
MSLDT,Organic Search,/how-to-become-a-curriculum-designer/,40,-161,40,-181,2,1,0.05,0.04502487562189055
MED,Direct,/educational-resources-for-teachers/,39,-16,38,-26,0,0,0,0
Default - business-entrepreneurship,Organic Search,/best-engineering-software/,39,,37,,0,,0,
LEPSL,Direct,/masters-law-enforcement-leadership/classes/,39,4,44,10,0,0,0,0
MSITL,Direct,/masters-information-technology-leadership/,39,-18,61,-94,1,-3,0.02564102564102564,-0.044534412955465584
MED,Direct,/masters-education/specializations/special-ed/,39,15,76,45,0,-1,0,-0.041666666666666664
CyberEng,Direct,/masters-cyber-security-engineering/apply/,39,-64,41,-82,0,-1,0,-0.009708737864077669
MSAAI,Organic Search,/masters-applied-artificial-intelligence/classes/,39,-47,57,-65,2,-1,0.05128205128205128,0.016398330351818723
MESH,Organic Search,/jobs-that-make-difference/,38,-190,38,-204,0,0,0,0
MSAAI,Organic Search,/ai-governance/,38,-68,32,-75,2,0,0.05263157894736842,0.033763654419066536
MED,Direct,/bilingual-education/,38,16,28,1,0,0,0,0
MESH,Organic Search,/blog-msph-vs-mph-degree-comparison/,38,-186,38,-181,0,0,0,0
Default - (not set),Direct,/forms/,38,-18,83,-183,4,-4,0.10526315789473684,-0.03759398496240601
Informatics,Direct,/,37,-3,112,-50,0,-2,0,-0.05
MED,Organic Search,/technology-in-the-classroom/,37,-41,37,-54,0,0,0,0
MSAAI,Organic Search,/ethics-in-artificial-intelligence/,37,-29,35,-18,0,0,0,0
MTS,Organic Search,/how-to-get-more-involved-in-church/,36,-315,36,-349,0,0,0,0
LEPSL,Organic Search,/criminal-justice-masters-degree-comparison/,36,-72,39,-82,0,0,0,0
CyberEng,Direct,/cyber-security-statistics/,36,5,32,-3,0,0,0,0
MTS,Organic Search,/nature-spirituality/,36,-205,40,-208,0,0,0,0
Informatics,Organic Search,/healthcare-informatics-jobs-salary/,36,-19,40,-12,0,0,0,0
Data Science,Organic Search,/coding-salary/,36,1,42,-1,0,0,0,0
LEPSL,Direct,/what-is-intelligence-led-policing/,36,-22,33,-20,0,0,0,0
MSLDT,Direct,/instructional-technology-tools/,35,-112,38,-126,0,0,0,0
Default - (not set),Organic Search,/bringing-a-product-to-market/,35,,33,,0,,0,
MED,Direct,/best-paying-school-districts-ca-teachers/,35,-29,36,-29,0,0,0,0
Default - (not set),Organic Search,/online-programs/,35,,42,,0,,0,
MTS,Organic Search,/religious-studies-degree-jobs/,35,-115,37,-119,0,0,0,0
MESH,Email,/masters-engineering-sustainability-health/lp/dyna/,35,-133,39,-134,0,0,0,0
Data Science,Direct,/masters-applied-data-science/apply/,35,0,36,-31,0,0,0,0
MTS,Direct,/minimalist-catholic/,35,8,38,4,0,0,0,0
LEPSL,Display,/masters-law-enforcement-leadership/lp/request-info/,34,-27,35,-38,0,-2,0,-0.03278688524590164
MTS,Direct,/theology-careers/,34,-23,38,-20,0,0,0,0
MSAAI,Paid Social,/masters-applied-artificial-intelligence/classes/,34,,34,,0,,0,
MSNP,Organic Search,/business-masters-degrees-types/,34,-18,34,-17,0,0,0,0
MSLDT,Direct,/learning-objectives-examples/,34,,41,,0,,0,
CyberOps,Referral,/cyber-security-information-security-network-security/,34,11,37,9,0,0,0,0
MSHA,Organic Search,/refugee-aid-careers/,34,-59,43,-46,0,0,0,0
MSAAI,Direct,/entry-level-ai-careers/,33,-29,32,-36,0,0,0,0
MTS,Organic Search,/st-francis-of-assisi-and-franciscan-theology/,33,-165,32,-233,0,0,0,0
MSNP,Direct,/masters-nonprofit-leadership-management/classes/,33,0,34,-37,0,0,0,0
Data Science,Organic Search,/what-is-data-analytics/,33,-62,32,-52,0,0,0,0
MSLDT,Direct,/top-instructional-design-software/,33,2,34,1,1,1,0.030303030303030304,0.030303030303030304
MED,Organic Search,/education-specialist/,33,-134,36,-137,0,0,0,0
LEPSL,Organic Search,/why-military-vets-should-consider-career-in-criminal-justice/,33,17,35,20,0,0,0,0
LEPSL,Organic Search,/masters-law-enforcement-leadership/classes/,33,-8,42,-5,1,1,0.030303030303030304,0.030303030303030304
Data Science,Organic Search,/masters-applied-data-science/,33,-73,47,-196,0,-4,0,-0.03773584905660377
Informatics,Paid Search,/,33,-99,135,-284,0,-3,0,-0.022727272727272728
MSLDT,Organic Search,/instructional-technologist-career/,33,7,27,1,0,0,0,0
MED,Organic Search,/bilingual-education/,32,-141,26,-143,0,0,0,0
MSAAI,Organic Search,/open-source-ai-tools/,32,-12,36,-4,1,1,0.03125,0.03125
MSHA,Direct,/theory-of-change/,32,-3,30,-8,0,0,0,0
MESH,Organic Search,/best-sustainability-podcasts/,32,-89,30,-81,0,0,0,0
MESH,Organic Search,/environmental-scientist-career/,32,-57,30,-59,0,0,0,0
MSAAI,Direct,/ethics-in-artificial-intelligence/,32,-17,31,-25,0,0,0,0
MED,Direct,/masters-education/apply/,32,5,33,11,0,0,0,0
MESH,Organic Search,/community-health-worker-certification/,32,,34,,0,,0,
MESH,Organic Search,/environmental-policy-analyst-career/,32,-51,33,-53,0,0,0,0
MSLDT,Organic Search,/instructional-design-interview-questions/,32,,28,,0,,0,
MESH,Direct,/masters-engineering-sustainability-health/apply/,32,-73,36,-166,0,-2,0,-0.01904761904761905
MED,Referral,/brain-based-learning/,32,-41,27,-43,0,0,0,0
MED,Organic Search,/teach-in-private-or-public-school/,31,,33,,0,,0,
MSHA,Organic Search,/emergency-management-coordinator-career/,31,-34,30,-43,0,0,0,0
MESH,Organic Search,/sustainability-consultant-career/,31,-16,35,-11,1,1,0.03225806451612903,0.03225806451612903
Data Science,Organic Search,/data-science-vs-software-engineering/,31,-280,30,-270,0,0,0,0
MSAAI,Direct,/ai-research-scientist-career/,31,-46,32,-78,0,0,0,0
MSNP,Organic Search,/benefits-of-working-in-nonprofit/,31,-14,32,-16,0,0,0,0
MTS,Organic Search,/minimalist-catholic/,31,-74,34,-78,0,0,0,0
Informatics,Direct,/masters-health-informatics/apply/,31,-20,29,-35,1,1,0.03225806451612903,0.03225806451612903
MESH,Organic Search,/sustainability-degree-options/,31,-22,32,-22,0,0,0,0
MESH,Direct,/masters-engineering-sustainability-health/classes/,30,-16,34,-23,0,0,0,0
CyberOps,Organic Search,/best-jobs-in-cyber-security/,30,-367,31,-440,0,-2,0,-0.005037783375314861
MTS,Direct,/nature-spirituality/,30,-27,26,-40,0,0,0,0
MED,Organic Search,/best-teacher-blogs/,30,-259,36,-300,0,-1,0,-0.0034602076124567475
MED,Paid Social,/masters-education/lp/online-med/,30,-72,31,-81,2,-2,0.06666666666666667,0.027450980392156862
MSAAI,Organic Search,/nlp-engineer-career/,30,-198,29,-214,0,-1,0,-0.0043859649122807015
Data Science,Organic Search,/business-intelligence-certifications/,30,-185,31,-192,0,0,0,0
Data Science,Direct,/resources/msads-request-program-brochure/,29,20,39,28,3,2,0.10344827586206896,-0.007662835249042141
MSNNL,Unknown - social / social,/masters-nursing-leadership/lp/nurse-cp/,29,,28,,0,,0,
MSAAI,Organic Search,/artificial-intelligence-bootcamps/,29,-49,29,-51,0,0,0,0
Data Science,Paid Social,/data-science-vs-software-engineering/,29,,28,,0,,0,
Data Science,Organic Search,/companies-hiring-data-scientists/,29,27,31,29,0,0,0,0
CyberEng,Organic Search,/cyber-security-salary-california/,29,,30,,0,,0,
Default - (not set),Direct,/offers/oed-leads/,29,-103,33,-240,0,0,0,0
Informatics,Organic Search,/nurse-leader-vs-nurse-manager/,29,,32,,0,,0,
MED,Organic Search,/masters-education/specializations/,29,13,27,-13,0,0,0,0
MTS,Direct,/religious-vocational-discernment/,29,-2,27,-13,0,0,0,0
LEPSL,Organic Search,/community-policing-through-leadership/,29,13,37,23,0,0,0,0
Data Science,Organic Search,/data-scientist-salary-guide/,28,-6,30,-9,0,0,0,0
Data Science,Organic Search,/data-communication/,28,-298,32,-311,0,0,0,0
CyberEng,Organic Search,/cyber-threat-intelligence-analyst/,28,-125,23,-181,0,0,0,0
MSLDT,Organic Search,/ai-instructional-design/,28,-17,33,-20,1,1,0.03571428571428571,0.03571428571428571
Informatics,Direct,/education/,28,10,28,10,0,0,0,0
MSHA,Direct,/types-of-advocacy/,28,,30,,0,,0,
EML,Direct,/principal-engineer-vs-senior-engineer/,27,,27,,0,,0,
MSNP,Organic Search,/donor-management-software/,27,,28,,0,,0,
CyberOps,Organic Search,/cyber-security-information-security-network-security/,27,-319,25,-359,0,-2,0,-0.005780346820809248
CyberOps,Direct,/cyber-security-information-security-network-security/,27,-97,23,-103,0,0,0,0
LEPSL,Referral,/masters-law-enforcement-leadership/,27,-28,49,-68,0,-1,0,-0.01818181818181818
MSLDT,Organic Search,/educational-technology-jobs/,27,-131,28,-148,0,-1,0,-0.006329113924050633
MSAAI,AI Traffic,/artificial-intelligence-courses-and-certifications/,27,25,27,24,0,0,0,0
MSAAI,Direct,/resources/free-ms-aai-program-brochure/,27,13,41,19,2,1,0.07407407407407407,0.0026455026455026454
MSNNL,Direct,/masters-nursing-leadership/apply/,27,18,32,-1,0,0,0,0
Default - (not set),Organic Search,/admissions/,27,,30,,1,,0.037037037037037035,
MED,Direct,/,26,-82,110,-377,0,0,0,0
Informatics,Direct,/masters-health-informatics/classes/,26,6,25,-54,0,-1,0,-0.05
MSITL,Organic Search,/systems-engineer-career/,26,-151,26,-139,0,0,0,0
MSAAI,Organic Search,.translate.goog/artificial-intelligence-education/,26,-25,29,-26,0,0,0,0
Default - (not set),Organic Search,/admitted-students/,26,,29,,0,,0,
MTS,Organic Search,/masters-theological-studies/,26,-45,90,-92,0,-6,0,-0.08450704225352113
MSAAI,Direct,/masters-applied-artificial-intelligence/lp/study-artificial-intelligence/,26,-72,28,-132,0,-2,0,-0.02040816326530612
MSHA,Direct,/international-aid-worker-tips/,26,-132,32,-132,0,0,0,0
CyberOps,Direct,/masters-cyber-security-operations/classes/,26,-14,26,-20,0,0,0,0
Default - (not set),Direct,/gfembed/,26,21,26,20,0,0,0,0
MTS,Organic Search,.translate.goog/what-is-liturgy/,26,-41,30,-54,0,0,0,0
Data Science,Referral,/business-intelligence-certifications/,26,25,30,29,0,0,0,0
Informatics,Paid Search,/masters-health-informatics/,26,-7,48,-7,1,1,0.038461538461538464,0.038461538461538464
EML,Organic Search,/chief-engineer-officer-career/,26,-141,26,-156,0,-2,0,-0.011976047904191617
MSLDT,Direct,/masters-learning-design-technology/apply/,26,5,43,2,0,0,0,0
LEPSL,Organic Search,/masters-law-enforcement-leadership/lp/criminal-justice/,26,-2,38,-21,3,-3,0.11538461538461539,-0.09890109890109888
MSNP,Organic Search,/nonprofit-certificate-programs/,26,-72,30,-93,0,-2,0,-0.02040816326530612
Default - (not set),Organic Search,/mba-interview-questions/,26,-9,21,-10,0,0,0,0
EML,Organic Search,/lead-engineer-career/,26,-82,30,-84,1,1,0.038461538461538464,0.038461538461538464
MTS,Direct,/liturgy-of-the-hours/,26,,31,,0,,0,
MESH,Direct,/sustainability-scholarships/,26,-11,27,-8,0,0,0,0
MED,Organic Search,/,25,-110,74,-429,0,-1,0,-0.007407407407407408
Informatics,Organic Search,/what-skills-do-you-need-to-work-in-health-care-informatics/,25,-131,25,-137,0,-2,0,-0.01282051282051282
CyberOps,Organic Search,/information-assurance-vs-cybersecurity/,25,-122,30,-114,0,-1,0,-0.006802721088435374
MSAAI,Organic Search,/ai-research-scientist-career/,25,-373,25,-413,0,0,0,0
LEPSL,Direct,/masters-law-enforcement-leadership/apply/,25,15,24,17,0,0,0,0
MESH,Direct,/career-changes-for-engineers/,25,-60,24,-95,0,0,0,0
Informatics,Direct,/bachelors-nursing/,25,,37,,0,,0,
MESH,Organic Search,/sustainability-engineer-career/,25,-59,23,-61,0,0,0,0
MSITL,Direct,/masters-information-technology-leadership/lp/ppc/,25,-9,36,-43,2,2,0.08,0.08
MSAAI,Direct,/artificial-intelligence-scholarships/,25,-53,25,-64,0,0,0,0
Data Science,Organic Search,/how-to-become-a-computer-scientist-salary-career-guide/,24,-39,22,-51,0,0,0,0
CyberEng,Direct,/black-vs-gray-vs-white-hat-hackers/,24,-20,23,-35,0,0,0,0
Informatics,Organic Search,/health-information-management-vs-health-informatics/,24,-122,25,-126,0,-1,0,-0.00684931506849315
MSHA,Organic Search,/humanitarian-aid-certificate-courses/,24,-46,32,-32,0,0,0,0
MED,Organic Social,/education-inequity-and-homework/,24,-130,36,-217,0,0,0,0
LEPSL,Direct,/women-in-law-enforcement/,24,-100,23,-127,0,0,0,0
MSLDT,Direct,/instructional-design-interview-questions/,24,,30,,0,,0,
CyberEng,Paid Search,/masters-cyber-security-engineering/,24,-7,28,-15,0,-2,0,-0.06451612903225806
MED,Organic Search,/can-you-teach-with-a-bachelors-degree/,24,-216,26,-242,0,0,0,0
CyberEng,AI Traffic,/masters-cyber-security-engineering/,24,16,25,19,0,0,0,0
MSLDT,Organic Search,/what-is-learning-design/,23,-89,29,-99,0,0,0,0
Informatics,Organic Search,/ai-healthcare/,23,-147,25,-159,0,0,0,0
Informatics,Direct,/health-information-technology-jobs-salary/,23,-39,23,-41,0,0,0,0
MSITL,Paid Search,/masters-information-technology-leadership/classes/applied-ai-specialization/,23,,36,,2,,0.08695652173913043,
MSNP,Direct,/nonprofit-jobs/,23,7,22,-9,0,0,0,0
Informatics,Organic Search,/do-you-need-health-informatics-certification/,23,-54,31,-69,0,-1,0,-0.012987012987012988
MED,Direct,/masters-education/specializations/curriculum-and-instruction/,23,-17,29,-33,0,-1,0,-0.025
MSAAI,Paid Search,/masters-applied-artificial-intelligence/apply/,23,-38,34,-49,0,-2,0,-0.03278688524590164
MSHA,Direct,/masters-humanitarian-action/classes/,23,-8,30,-33,1,0,0.043478260869565216,0.011220196353436185
MTS,Direct,/st-francis-of-assisi-and-franciscan-theology/,23,-41,15,-49,0,0,0,0
MESH,Direct,/6-best-urban-planning-careers-degree-salary-guide/,23,-29,25,-28,0,0,0,0
MSITL,Organic Search,/it-career-paths/,23,-181,21,-179,0,0,0,0
MSLDT,Organic Search,/learning-experience-design/,23,-15,32,-10,0,0,0,0
MSITL,Organic Search,/how-to-become-a-site-reliability-engineer/,22,-31,23,-32,0,0,0,0
LEPSL,Organic Search,/risk-management-in-law-enforcement/,22,-75,21,-88,0,0,0,0
EML,Direct,/masters-engineering-management-leadership/curriculum/,22,16,26,18,0,0,0,0
MTS,Email,/masters-theological-studies/,22,6,42,9,4,3,0.18181818181818182,0.11931818181818182
LEPSL,Direct,/blog/police-leadership/,22,17,39,34,0,0,0,0
CyberOps,Organic Search,/malware-analyst-career-guide/,22,-110,22,-142,0,-2,0,-0.015151515151515152
Data Science,Direct,/best-computer-science-jobs/,22,-24,23,-36,0,0,0,0
MESH,Direct,/environmental-scientist-career/,22,-20,23,-25,0,0,0,0
LEPSL,Organic Search,/faculty/wendy-patrick/,22,-69,24,-73,0,0,0,0
MED,Direct,/careers-masters-curriculum-instruction/,22,13,22,13,0,0,0,0
Informatics,Organic Search,/5-exciting-health-care-informatics-projects/,22,-84,24,-86,0,-1,0,-0.009433962264150943
MSLDT,Direct,/masters-learning-design-technology/classes/,22,8,60,35,0,0,0,0
EML,Organic Search,/manage-engineering-team/,21,-38,21,-32,0,0,0,0
MED,Referral,/instructional-leadership/,21,,29,,0,,0,
MTS,Paid Search,/masters-theological-studies/,21,-72,27,-101,0,-3,0,-0.03225806451612903
MED,Organic Search,/masters-education/specializations/curriculum-and-instruction/,21,-8,23,-37,0,-3,0,-0.10344827586206896
MSAAI,Organic Search,/data-scientist-vs-artificial-intelligence-engineer/,21,-348,20,-342,0,0,0,0
Default - (not set),Referral,/,21,,31,,0,,0,
EML,Referral,/masters-engineering-management-leadership/,21,2,41,8,2,2,0.09523809523809523,0.09523809523809523
MSNNL,Organic Search,/nursing-leadership-roles/,21,,23,,0,,0,
CyberOps,Organic Search,/cyber-security-specialist-career-guide/,21,-69,30,-78,0,0,0,0
MSLDT,Direct,/,21,-5,146,-69,0,0,0,0
CyberEng,Organic Search,/cyber-security-vs-software-engineering/,21,,23,,0,,0,
MTS,Referral,/masters-theological-studies/,21,-45,29,-192,1,-8,0.047619047619047616,-0.08874458874458874
MSHA,Organic Search,/what-makes-a-good-humanitarian-important-skills/,21,-77,21,-77,0,0,0,0
MESH,Direct,/climate-change-careers/,21,-9,22,-11,0,0,0,0
CyberEng,Direct,/cyber-crime-investigator-career/,21,-37,20,-55,0,0,0,0
MSLDT,Organic Search,/instructional-design-vs-learning-experience-design/,21,-13,23,-12,1,1,0.047619047619047616,0.047619047619047616
MESH,Organic Search,/best-sustainability-certifications/,21,-206,23,-194,0,-1,0,-0.004405286343612335
