program_category,default_channel,Landing_page,Session,sessions_yoy_difference,Pageview,pageview_yoy_difference,Conversions,conversions_yoy_difference,Conversion_Rate,conversion_rate_yoy_percent_difference
Data Science,Organic Search,/faculty/vicente-malave/,1,-1,2,0,0,0,0,0
MED,Organic Search,/search/Continueing+education/,1,,1,,0,,0,
MED,Organic Search,/search/Continueing+education/page/2/,1,,1,,0,,0,
MSLDT,Direct,/tuition-financial-aid/,1,,5,,0,,0,
MSNP,Email,/faculty/tesa-tinkler/,1,,1,,0,,0,
CyberOps,Paid Search,/classes/cyber-incident-response-and-computer-network-forensics/,1,,1,,0,,0,
MSHA,AI Traffic,/masters-humanitarian-action/classes/,1,,5,,0,,0,
Default - (not set),Referral,/transformational-leadership/,1,,3,,0,,0,
LEPSL,Unknown - aocds-courier / offline,/masters-law-enforcement-leadership/lp/request-info/,1,0,3,2,1,1,1,1
Default - (not set),Direct,/student-support/barbara-resultan/,1,,1,,0,,0,
MSAAI,AI Traffic,/masters-cyber-security-operations/,1,,5,,0,,0,
MSNNL,Organic Social,/masters-in-nursing-worth-it/,1,,1,,0,,0,
CyberEng,Direct,/masters-cyber-security-engineering/careers/,1,-2,1,-2,0,0,0,0
Informatics,Direct,/faculty/jonathan-mack/,1,-1,1,-15,0,0,0,0
MED,AI Traffic,/resources/instructing-through-brain-informed-practices-online-presentation/,1,,2,,0,,0,
Informatics,Direct,/faculty/lilian-chan/,1,-2,1,-2,0,0,0,0
Default - (not set),Email,/admissions/military-veterans/,1,,0,,0,,0,
MESH,Direct,/faculty/willy-oppenheim/,1,-1,2,0,0,0,0,0
Default - (not set),Direct,/masters-applied-data-science/lp/study-data-science/,1,,1,,0,,0,
MSLDT,Direct,/elearning-designer-career/,1,-4,1,-4,0,0,0,0
LEPSL,Organic Search,/ambassador/roberto-vasquez/,1,-1,1,-2,0,0,0,0
Informatics,Paid Search,/masters-applied-data-science/apply/,1,,6,,0,,0,
MSITL,Direct,/masters-information-technology-leadership/classes/cyber-security-pathway/,1,,1,,0,,0,
MSAAI,Organic Search,/artificial-intelligence-education/Annotation,1,,2,,0,,0,
Informatics,Organic Search,/faculty/christopher-lee/,1,-3,1,-3,0,0,0,0
MSAAI,Paid Search,/masters-cyber-security-operations/,1,-1,8,-13,1,1,1,1
Data Science,Paid Social,/masters-applied-data-science/classes/,1,0,1,0,0,0,0,0
Data Science,Organic Search,.translate.goog/how-to-become-database-developer/,1,,1,,0,,0,
MSHA,Organic Search,/faculty/rob-grace/,1,0,2,1,0,0,0,0
Default - (not set),Paid Search,/educator-programs,1,,0,,0,,0,
MSAAI,AI Traffic,/data-scientist-vs-artificial-intelligence-engineer/,1,0,2,1,0,0,0,0
MSHA,Organic Social,/types-of-advocacy/,1,,1,,0,,0,
MSLDT,Direct,/blog/education/,1,,2,,0,,0,
Default - (not set),Direct,/new-masters-degree-targets-rising-tech-execs-and-startup-entrepreneurs/,1,,1,,0,,0,
MED,AI Traffic,/summer-jobs-teachers/,1,,1,,0,,0,
MED,AI Traffic,/what-grade-should-you-teach/,1,,1,,0,,0,
MSAAI,Organic Search,/search/why+should+students+not+have+home+work+on+the+weekensd/,1,,1,,0,,0,
Informatics,Organic Search,/masters-health-informatics/lp/study-health-informatics-old-page/,1,,3,,1,,1,
MSLDT,Organic Search,/masters-learning-design-technology/resources/,1,0,0,-1,0,0,0,0
CyberOps,Organic Search,/cyber-security-podcasts/,1,,1,,0,,0,
LEPSL,Organic Search,/faculty/adolfo-gonzales/,1,-6,1,-6,0,0,0,0
Default - (not set),Referral,/impact-of-ai-on-job-market/,1,,1,,0,,0,
MSNP,Referral,/masters-nonprofit-leadership-management/lp/thank-you/,1,,1,,1,,1,
Informatics,Direct,/online-programs/,1,-1,2,-4,0,0,0,0
MSHA,Organic Search,.translate.goog/social-advocacy-definition/,1,,1,,0,,0,
CyberEng,Paid Search,/cybersecurity-vs-it-degree/,1,,1,,0,,0,
Data Science,Organic Search,.translate.goog/companies-hiring-data-scientists/,1,,1,,0,,0,
MSHA,Direct,.translate.goog/how-to-become-diplomat/,1,0,1,0,0,0,0,0
LEPSL,Direct,/the-importance-of-building-trust-inside-your-community/,1,,1,,0,,0,
MTS,Organic Search,/education-inequity-and-homework/https:/onlinedegrees.sandiego.edu/education-inequity-and-homework/,1,,1,,0,,0,
LEPSL,Organic Search,/ambassador/marvin-weinrick/,1,,1,,0,,0,
MED,Organic Search,.translate.goog/careers-masters-curriculum-instruction/,1,,1,,0,,0,
MSITL,Organic Search,/,1,-10,0,-55,0,0,0,0
Informatics,Direct,/advisory-board/ohagan/,1,-1,1,-1,0,0,0,0
MTS,Direct,/classes/old-testament-our-jewish-roots-an-introduction-to-the-old-testament/,1,,1,,0,,0,
MESH,Email,/masters-engineering-sustainability-health/lp/dyna/,1,-2,1,-3,0,0,0,0
Default - (not set),Direct,bdav/pid-213924-dt-content-rid-613214_1/courses/EDU-X722J-091-201350/links/char_edu_Umbrella.html,1,,1,,0,,0,
MTS,Direct,/tuition-financial-aid/tuition/,1,,18,,0,,0,
LEPSL,Direct,/ambassador/jeff-strossner/,1,,1,,0,,0,
MESH,Direct,/faculty/caroline-baillie/,1,-6,6,-2,0,0,0,0
MSAAI,Direct,/classes/ethics-in-artificial-intelligence-maai-531/,1,-1,1,-1,0,0,0,0
MED,Direct,/beginning-the-new-year-successfully/,1,,1,,0,,0,
MSLDT,Email,/masters-learning-design-technology/apply/,1,0,1,0,0,0,0,0
LEPSL,Email,/women-in-law-enforcement/,1,,1,,0,,0,
Informatics,Direct,/search/ai+and+telemetry/,1,,1,,0,,0,
Data Science,Direct,/data-science-scholarships/,1,-7,0,-8,0,0,0,0
CyberOps,Direct,/education-and-cyber-security-talent-shortage/,1,0,1,0,0,0,0,0
MSLDT,Direct,/faculty/tameka-harris,1,,1,,0,,0,
LEPSL,Direct,/how-to-become-a-police-chief/,1,-1,1,-1,0,0,0,0
EML,Direct,/master-of-engineering-management-careers/,1,-2,1,-2,0,0,0,0
MSNP,Organic Search,/programs/,1,-1,3,-9,0,0,0,0
"Default - engineering,healthcare,sustainability",Direct,.translate.goog/resources/meeting-the-planets-most-urgent-challenges/,1,,1,,0,,0,
Informatics,Organic Search,/what-is-medical-informatics/,1,-32,1,-40,0,-1,0,-0.030303030303030304
MED,Organic Search,.translate.goog/master-education-vs-master-arts-teaching/,1,-3,1,-3,0,0,0,0
LEPSL,Direct,/masters-law-enforcement-leadership/lp/police/,1,,1,,0,,0,
Data Science,Direct,/search/published+in+/,1,,1,,0,,0,
MTS,Paid Social,/masters-theological-studies/,1,-3,1,-5,0,0,0,0
MSAAI,Referral,/ai-prompt-engineer/,1,0,1,-3,0,0,0,0
MED,Email,/resources/career-in-ai-webinar-thank-you/,1,,1,,0,,0,
CyberOps,Direct,/usd-cybersecurity-entrepreneur-story,1,,1,,0,,0,
MED,Direct,/why-this-dean-chose-usd-master-of-education-degree/,1,0,1,-17,0,0,0,0
LEPSL,Direct,/ambassador/jamison-maehler/,1,-1,1,-1,0,0,0,0
MSNNL,Unknown - Data Not Available / Data Not Available,/online-ms-nursing-nl/,1,,1,,0,,0,
Data Science,Organic Search,/faculty/dave-hurst/,1,-1,2,-1,0,0,0,0
MSAAI,Direct,/classes/probability-and-statistics-for-artificial-intelligence-maai-500/,1,-1,1,-1,0,0,0,0
MED,Organic Search,/faculty/eleonor-castillo/,1,-2,1,-3,0,0,0,0
CyberOps,Referral,/entry-level-cyber-security-jobs-guide/,1,,1,,0,,0,
Default - (not set),Referral,/jobs-after-mba-entrepreneurship/,1,,1,,0,,0,
Default - (not set),Organic Search,/about/online-learning/course-experience/,1,,2,,0,,0,
MED,Organic Search,.translate.goog/teacher-resume-examples/,1,-2,1,-2,0,0,0,0
Informatics,Email,/masters-health-informatics/lp/health-informatics-for-nurses/,1,,2,,0,,0,
LEPSL,Direct,/faculty/bernie-colon/,1,-2,1,-2,0,0,0,0
Default - (not set),Direct,/forms/cse-applicant/,1,,1,,0,,0,
Data Science,AI Traffic,/data-warehouse-engineer/,1,0,1,0,0,0,0,0
Informatics,Direct,/forms/hci-applicant/,1,0,1,0,1,1,1,1
EML,AI Traffic,/masters-engineering-management-leadership/apply/,1,,1,,0,,0,
MSITL,Direct,.translate.goog/faculty/paul-evans/,1,,4,,0,,0,
Default - (not set),Direct,/education-inequity-and-homework/‌,1,,1,,0,,0,
Default - (not set),Direct,/employer-partnership/copenbarger-copenbarger/,1,,1,,0,,0,
MED,Direct,/faculty/maria-teresa-casena-bontempo/,1,-1,1,-1,0,0,0,0
MSLDT,Direct,/masters-learning-design-technology/lp/smartbrief-display/,1,,3,,0,,0,
MSAAI,Organic Search,/big-data-developer/,1,,1,,0,,0,
MED,Direct,/search/student+success/,1,,1,,0,,0,
MTS,Direct,/masters-applied-artificial-intelligence/apply/,1,,0,,0,,0,
Default - (not set),Direct,/password-protected-page/,1,,3,,0,,0,
Informatics,Direct,/programs/,1,,5,,0,,0,
MESH,Organic Search,/faculty/rebecca-schwartz-lesberg/,1,-3,1,-3,0,0,0,0
Default - (not set),Direct,/top-cyber-security-threats/,1,,8,,0,,0,
MSAAI,Organic Search,/how-to-become-a-software-engineer/,1,-1,4,3,1,1,1,1
Default - (not set),Direct,/blue-leadership-podcast/,1,,0,,0,,0,
MED,Paid Search,/online-programs/,1,-8,1,-29,0,0,0,0
MESH,Organic Search,.translate.goog/environmental-policy-analyst-career/,1,0,1,0,0,0,0,0
MSAAI,Direct,/search/en+español/,1,,2,,0,,0,
CyberOps,Referral,/cyber-security-podcasts/,1,,1,,0,,0,
LEPSL,AI Traffic,/10-innovative-police-technologies/,1,-19,1,-28,0,0,0,0
Default - (not set),Organic Search,/faculty/penelope-brooks/,1,,1,,0,,0,
MSAAI,Direct,/masters-applied-data-science/lp/study-data-science/,1,0,3,1,0,0,0,0
MED,Direct,/search/benifits+of+doing+homwork/,1,,5,,0,,0,
Default - (not set),Direct,ions/,1,,2,,0,,0,
Informatics,Organic Search,/masters-health-informatics/faculty/,1,,0,,0,,0,
Default - (not set),Paid Search,/usd-online-alumni/,1,,1,,0,,0,
MESH,Direct,/masters-engineering-sustainability-health/student-services-support-team,1,,1,,0,,0,
MED,Organic Search,/admissions/military-veterans/,1,-1,7,0,0,0,0,0
Default - (not set),Direct,/types-of-hackers/,1,,1,,0,,0,
Default - (not set),Organic Search,/faculty/jaime-gomez-ph-d/,1,,1,,0,,0,
MED,Organic Search,/faculty/tess-nunn-eves/,1,-1,1,-1,0,0,0,0
LEPSL,Email,/police-promotion/,1,,0,,0,,0,
LEPSL,Organic Search,/lieutenant-picks-usd-criminal-justice-masters-degree/,1,0,1,-1,0,0,0,0
Default - (not set),Direct,/search,1,-16,1,-16,0,0,0,0
Informatics,Direct,/faculty/christine-nibbelink,1,,1,,0,,0,
Data Science,Organic Search,/masters-cyber-security-engineering/classes/,1,,2,,0,,0,
MSLDT,Referral,/instructional-design-masters-degree-worth-it/,1,0,3,2,0,0,0,0
EML,AI Traffic,/how-to-become-vp-engineering/,1,,1,,0,,0,
MSLDT,Organic Search,/masters-education/,1,0,5,2,0,0,0,0
Default - (not set),Organic Search,/new-masters-degree-targets-rising-tech-execs-and-startup-entrepreneurs/,1,,2,,0,,0,
Default - (not set),Referral,/data-science/,1,,3,,0,,0,
CyberEng,Organic Social,/masters-cyber-security-engineering/,1,,2,,0,,0,
Data Science,Referral,/faculty/roozbeh-sadeghian/,1,,1,,0,,0,
MESH,Email,/masters-engineering-sustainability-health/board-of-advisors/,1,,1,,0,,0,
MED,Referral,/masters-education/lp/online-med/,1,,1,,0,,0,
Data Science,Referral,/masters-applied-data-science/faculty/,1,,1,,0,,0,
MSHA,Direct,/programs/,1,0,21,16,0,0,0,0
MSNNL,Direct,/advisory-board/warlan/,1,,1,,0,,0,
Data Science,Unknown - Facebook / cpc,/masters-applied-data-science/lp/study-data-science/,1,,1,,0,,0,
LEPSL,Referral,/admissions/how-to-apply/,1,0,4,4,0,0,0,0
EML,Unknown - copilot.com / (not set),/engineering-management-leadership-certifications/,1,,1,,0,,0,
MTS,Direct,/masters-applied-artificial-intelligence/,1,0,3,-18,0,0,0,0
MSLDT,Direct,/masters-engineering-management-leadership/,1,,52,,0,,0,
MESH,Direct,/about/state-authorization-status/,1,,5,,0,,0,
MSAAI,Organic Search,/masters-engineering-management-leadership/,1,-1,39,21,0,0,0,0
MSNNL,Direct,/advisory-board/waterbury-clark/,1,,1,,0,,0,
MESH,Direct,hat-make-difference/,1,,1,,0,,0,
MSLDT,Organic Search,/masters-learning-design-technology/app-waiver/,1,,0,,0,,0,
Default - (not set),Organic Search,/student-support/jessica-boyle/,1,0,1,0,0,0,0,0
MSNNL,Direct,/admissions/,1,,4,,0,,0,
MSHA,AI Traffic,/faculty/topher-mcdougal/,1,,0,,0,,0,
MSNP,Direct,/nonprofit-cfo-career/,1,,1,,0,,0,
MED,Referral,/technology-in-classroom/,1,-2,1,-2,0,0,0,0
CyberEng,Organic Search,/classes/secure-network-engineering-2/,1,0,1,0,0,0,0,0
Data Science,Organic Search,/data-science-masters-degrees-comparison/,1,-1,1,0,0,0,0,0
Informatics,Direct,/admissions/how-to-apply/,1,-1,6,2,0,0,0,0
MSAAI,Organic Search,/how-to-become-a-computer-scientist-salary-career-guide/,1,0,2,-8,0,0,0,0
LEPSL,Direct,/resources/lepsl-program-webinar/,1,,1,,0,,0,
MSAAI,Organic Search,/classes/aai-550-new-student-orientation/,1,,3,,0,,0,
MED,Referral,/,1,0,3,0,0,0,0,0
MSHA,AI Traffic,/masters-humanitarian-action/app-waiver/,1,,4,,1,,1,
MED,Organic Search,.translate.goog/differentiated-instruction/,1,-6,1,-6,0,0,0,0
MESH,Organic Search,/admissions/military-veterans/,1,,6,,1,,1,
Informatics,Organic Search,/search/Do+you+learn+medical+terminology+in+healthcare+informatics/page/2/,1,,1,,0,,0,
MED,Paid Search,/bilingual-education/,1,,0,,0,,0,
Default - (not set),Organic Search,/student-support/the-soles-graduate-student-writing-center/,1,,1,,0,,0,
MSLDT,AI Traffic,/instructional-technology-tools/,1,-3,1,-2,0,0,0,0
MSNP,Paid Search,/educator-programs,1,,5,,0,,0,
LEPSL,Email,/faculty/erik-fritsvold/,1,-1,1,-1,0,0,0,0
MSITL,Referral,/masters-degree-in-information-technology-worth-it/,1,,1,,0,,0,
MSHA,Referral,/masters-humanitarian-action/advisory-board/,1,0,5,3,1,1,1,1
MSLDT,Paid Search,/masters-learning-design-technology/apply/,1,-5,1,-16,0,0,0,0
MESH,Paid Search,/tuition-financial-aid/,1,,2,,0,,0,
Default - (not set),Referral,/tuition-financial-aid/tuition/,1,,1,,0,,0,
MED,AI Traffic,/tuition-financial-aid/tuition/,1,,4,,0,,0,
MSLDT,Referral,/top-instructional-design-software/,1,-11,1,-11,0,0,0,0
MSITL,Organic Search,.translate.goog/systems-engineer-career/,1,-5,1,-5,0,0,0,0
MTS,Organic Search,/artificial-intelligence-education/,1,-2,4,-20,0,0,0,0
Informatics,Referral,/masters-health-informatics/health-analytics-track/,1,,1,,0,,0,
MSNP,Direct,.translate.goog/what-is-organizational-leadership/,1,,1,,0,,0,
Informatics,Direct,/admissions/military-veterans/,1,,4,,0,,0,
LEPSL,Direct,/faculty/dave-nisleit/,1,-4,1,-4,0,0,0,0
Informatics,Direct,/faculty/adriana-arcia/,1,0,1,0,0,0,0,0
MED,Organic Search,/student-support/feliciana-stevenson/,1,-1,1,-2,0,0,0,0
Informatics,Direct,/about/state-authorization-status/,1,,4,,0,,0,
MED,Direct,/how-educators-incorporate-steam-in-the-classroom/,1,,1,,0,,0,
Default - (not set),Direct,/resources/cyber-security-scholarship-checklist/,1,,8,,0,,0,
Informatics,Organic Search,/faculty/ruth-bush/,1,-1,1,-1,0,0,0,0
MSITL,AI Traffic,/network-computer-systems-administrator-career/,1,,1,,0,,0,
LEPSL,Organic Search,/masters-law-enforcement-leadership/lp/public-safety/,1,-1,1,-2,0,0,0,0
LEPSL,Organic Search,/ambassador/james-britt/,1,,1,,0,,0,
MSAAI,Organic Search,/masters-health-informatics/,1,,2,,0,,0,
MED,Organic Search,/tuition-financial-aid/tuition/,1,0,4,-8,0,0,0,0
MSLDT,Organic Social,/kirkpatrick-training-evaluation-model/,1,,1,,0,,0,
MESH,Organic Search,.translate.goog/best-sustainability-podcasts/,1,,1,,0,,0,
MSLDT,Organic Search,/ambassador/hope-okorougo/,1,,1,,0,,0,
MSHA,Referral,/masters-humanitarian-action/apply/,1,,1,,0,,0,
Data Science,Organic Search,/usd-partners-with-ready-tensor-for-data-science-hackathon/,1,0,1,0,0,0,0,0
Informatics,Organic Search,/classes/informatics-capstone/,1,,1,,0,,0,
Default - (not set),Referral,/admitted-students/,1,,0,,0,,0,
Data Science,Organic Search,/data-analyst-careers-and-salary/,1,-2,1,-3,0,0,0,0
Default - (not set),Organic Search,/search/College+of+ed+math+methods/page/3/,1,,1,,0,,0,
MSAAI,Paid Social,/masters-applied-artificial-intelligence/apply/,1,,1,,0,,0,
MED,AI Traffic,/masters-education/apply/,1,-1,2,0,0,0,0,0
MTS,Organic Search,/franciscan-theology-reading-list/,1,,1,,0,,0,
Informatics,Organic Search,/masters-health-informatics/healthcare-leadership-track/,1,0,1,0,0,0,0,0
LEPSL,Organic Search,.translate.goog/police-promotion/,1,,1,,0,,0,
Data Science,Referral,/supervised-machine-learning-with-gradient-boosting/,1,,1,,0,,0,
MSHA,Organic Search,.translate.goog/refugee-aid-careers/,1,,1,,0,,0,
CyberEng,Direct,/cyber-incident-response/,1,0,1,0,0,0,0,0
Default - (not set),Direct,/blog/computer-science/page/3,1,,1,,0,,0,
MSITL,AI Traffic,/information-technology-management/,1,,2,,0,,0,
Data Science,Organic Search,.translate.goog/data-science-vs-cybersecurity/,1,,1,,0,,0,
Default - (not set),Direct,/blog/computer-science/page/5,1,,1,,0,,0,
LEPSL,Direct,.translate.goog/10-innovative-police-technologies/,1,-8,1,-8,0,0,0,0
Informatics,Direct,/classes/database-design-knowledge-management/,1,,1,,0,,0,
CyberOps,Direct,/faculty/al-ajrawi-phd/,1,,1,,0,,0,
MSAAI,Organic Search,/faculty/saeed-esmaili-sardari/,1,-1,1,-1,0,0,0,0
MED,AI Traffic,/masters-education/specializations/,1,,1,,0,,0,
Default - (not set),Unknown - Data Not Available / Data Not Available,/tuition-financial-aid/tuition/,1,,1,,0,,0,
MSAAI,Organic Search,/tuition-financial-aid/tuition/,1,-2,0,-18,0,0,0,0
MED,Organic Search,/faculty/joi-spencer/,1,,1,,0,,0,
MSNP,Direct,/masters-health-informatics/,1,-3,6,-15,0,0,0,0
CyberEng,Direct,/faculty/rufus-gant/,1,-1,1,-1,0,0,0,0
MSLDT,Direct,/ethical-hacker-career-salary-guide/,1,,4,,0,,0,
MSNP,Direct,/faculty/antonio-jimenez-luque/,1,-7,1,-8,0,0,0,0
MSNP,Direct,/faculty/kenneth-hurst/,1,,1,,0,,0,
Informatics,Direct,/masters-cyber-security-engineering/,1,0,3,1,0,0,0,0
MSNP,Direct,/masters-applied-data-science/lp/let-us-pay-for-your-msads-program-application-fee/,1,,2,,0,,0,
CyberEng,Direct,/masters-cyber-security-engineering/student-services/,1,-6,1,-6,0,0,0,0
Default - (not set),Direct,/about/online-learning/course-experience/,1,,1,,0,,0,
MSNP,Referral,/masters-nonprofit-leadership-management/apply/,1,,0,,0,,0,
MSAAI,Direct,/masters-engineering-management-leadership/,1,-2,2,-18,0,0,0,0
MESH,Direct,/resources/mesh-info-session-webinar-registration/,1,,1,,0,,0,
MTS,Direct,/theology-of-retirement/,1,,1,,0,,0,
LEPSL,Organic Search,/masters-law-enforcement-leadership/transfer-credit/command-college/,1,-3,1,-3,0,0,0,0
MTS,Organic Search,/ai-impact-on-job-market/,1,,4,,0,,0,
MTS,Organic Search,/online-mts-benefits/,1,,1,,0,,0,
EML,Organic Search,.translate.goog/engineering-masters-degrees/,1,,1,,0,,0,
MSHA,Organic Search,.translate.goog/what-makes-a-good-humanitarian-important-skills/,1,,1,,0,,0,
Default - (not set),Organic Search,/education-inequitv-and-homework/,1,,1,,0,,0,
CyberOps,Organic Search,/15-must-read-cyber-security-facts-figures-for-2019/,1,,1,,0,,0,
Default - (not set),Organic Search,/faculty/james-gilb-ph-d/,1,,1,,0,,0,
Default - (not set),AI Traffic,/tuition-financial-aid/financial-aid/,1,,0,,0,,0,
Default - (not set),Organic Search,/entrepreneurship-degree-worth-it/,1,,1,,0,,0,
MSHA,Organic Social,/international-affairs-careers/,1,,1,,0,,0,
MSNP,Email,/masters-nonprofit-leadership-management/classes/,1,-6,2,-12,0,-2,0,-0.2857142857142857
Default - (not set),Organic Search,/search/A+I/,1,,1,,0,,0,
MESH,Organic Social,/environmental-scientist-career/,1,,1,,0,,0,
MSNNL,AI Traffic,/how-to-become-a-cno/,1,,1,,0,,0,
MSAAI,Direct,/top-cyber-security-threats/,1,0,2,-1,0,0,0,0
MSNP,Unknown - Data Not Available / Data Not Available,/masters-nonprofit-leadership-management/lp/ppc/,1,,2,,0,,0,
MSITL,Unknown - mp-cricket / (not set),/masters-information-technology-leadership/,1,,1,,0,,0,
"Default - engineering,healthcare,sustainability",Paid Search,/resources/cyber-security-engineers-high-demand/,1,,0,,0,,0,
MSHA,AI Traffic,/humanitarian-scholarships/,1,,1,,0,,0,
MED,Organic Search,/resources/9-reasons-master-education-degree-ebook/,1,,1,,0,,0,
Default - (not set),Organic Search,/student-support/lela-reagan/,1,,1,,0,,0,
LEPSL,Direct,/faculty/nuno-tavares/,1,-2,1,-2,0,0,0,0
MSITL,Referral,/technology-degrees/,1,,1,,0,,0,
CyberEng,Unknown - ig / social,/should-you-become-a-cyber-security-engineer/,1,,1,,0,,0,
MSHA,Paid Social,/refugee-aid-careers/,1,,7,,0,,0,
Informatics,AI Traffic,/health-informatics-job-description-explained/,1,,1,,0,,0,
MED,Direct,/masters-applied-data-science/classes/,1,,2,,0,,0,
Data Science,Unknown - Data Not Available / Data Not Available,/masters-applied-data-science/lp/study-data-science/,1,,1,,0,,0,
Default - (not set),Direct,/masters-criminal-justice-leadership/,1,,1,,0,,0,
Data Science,Organic Search,/resources/msads-request-program-brochure/,1,-3,1,-6,0,0,0,0
MED,AI Traffic,/resources/the-complete-list-of-teaching-methods-thank-you/,1,,0,,0,,0,
MED,Direct,/offers/oed-leads/,1,,2,,0,,0,
MSITL,Direct,/resources/msaai-artificial-intelligence-self-assessment/,1,,2,,0,,0,
MTS,Direct,/masters-law-enforcement-leadership/lp/re=,1,,1,,0,,0,
MSLDT,Organic Search,/faculty/rebecca-lundeen/,1,-2,3,0,0,0,0,0
Default - (not set),Unknown - traditional-media / dooh,/,1,,1,,0,,0,
MTS,Direct,/quantitative-analyst-career/,1,,36,,0,,0,
Default - (not set),Organic Search,/artificial-intelligence-education/Annotation,1,,1,,0,,0,
MESH,Direct,/events/,1,,3,,0,,0,
MSAAI,Organic Search,/top-cyber-security-threats/,1,,4,,0,,0,
MSITL,Organic Search,/msit-vs-mba-degree/,1,,1,,0,,0,
MED,Organic Search,/resources/complete-guide-to-teacher-centered-vs-student-centered-learning-thank-you/,1,,0,,0,,0,
Default - (not set),Organic Search,/startup-mentor/,1,,1,,0,,0,
MSNNL,Organic Search,/masters-nursing-leadership/scholarships/,1,,1,,0,,0,
LEPSL,Organic Search,/police-education-study/,1,-4,2,-3,0,0,0,0
MSAAI,Organic Search,/engineering/,1,,6,,0,,0,
Informatics,Organic Search,/masters-health-informatics/board-of-advisors/,1,-1,1,-2,0,0,0,0
MTS,Organic Search,/blog/theology/,1,-1,1,-5,0,0,0,0
Default - (not set),Organic Search,/cybersecurity-vs-it-degree/,1,,5,,0,,0,
LEPSL,Organic Search,/classes/integrative-capstone/,1,0,1,0,0,0,0,0
MSITL,Organic Search,/faculty/raheleh-dilmaghani/,1,-2,1,-2,0,0,0,0
MSNP,Organic Search,/classes/new-student-orientation-2/,1,,1,,0,,0,
EML,Referral,/admissions/international-students/,1,,2,,0,,0,
LEPSL,Organic Search,/classes/communication-law-enforcement-leaders/,1,-3,1,-3,0,0,0,0
EML,Paid Search,/,1,-5,3,-15,0,0,0,0
LEPSL,Organic Search,/ambassador/luis-lealcontreras/,1,-11,1,-11,0,0,0,0
Data Science,Organic Search,/data-engineer-career/,1,-4,1,-4,0,0,0,0
MSNP,Organic Search,/masters-humanitarian-action/,1,0,0,-2,0,0,0,0
Default - (not set),Organic Search,/about/online-learning/student-support/,1,,3,,0,,0,
Default - (not set),Paid Search,/resources/data-science-self-assessment/,1,,4,,0,,0,
CyberOps,Direct,/classes/cyber-incident-response-and-computer-network-forensics/,1,0,1,0,0,0,0,0
MED,Direct,/classes/cognition-learning/,1,0,1,0,0,0,0,0
Data Science,Organic Search,.translate.goog/data-science-vs-software-engineering/,1,0,1,-1,0,0,0,0
CyberEng,Direct,/from-american-idol-to-masters-in-cybersecurity/,1,-2,1,-2,0,0,0,0
MSITL,Organic Search,/how-to-start-it-career/,1,-28,1,-30,0,0,0,0
LEPSL,Direct,/masters-law-enforcement-leadership/lp/public-safety/,1,0,1,0,0,0,0,0
MSHA,Organic Search,/resources/msha-how-a-masters-degree-can-benefit-your-humanitarian-career/,1,-5,1,-20,0,0,0,0
Default - (not set),Direct,/ethical-hacker-career-salary-guide/,1,,3,,0,,0,
EML,Organic Search,/classes/sustainability-ethics-and-compliance/,1,,4,,0,,0,
MSAAI,Direct,/data-science-careers/,1,,2,,0,,0,
MED,Direct,/search/Spring+semester+2026+dates/,1,,1,,0,,0,
Default - (not set),Organic Search,/resources/why-every-aspiring-startup-entrepreneur-tech-exec-needs-to-know-about-connectivity/,1,,1,,0,,0,
Default - (not set),Organic Search,/gmat-exam-questions-answered/,1,,1,,0,,0,
LEPSL,AI Traffic,/law-enforcement-faculty-jeffrey-jordon/,1,,1,,0,,0,
Default - (not set),Organic Search,/study-tips-for-gmat-preparation/,1,,1,,0,,0,
MTS,Direct,/faculty/martincarbajonunez/,1,,1,,0,,0,
MED,Direct,/faculty/katy-hammack/,1,-1,1,-1,0,0,0,0
MSLDT,Email,/masters-information-technology-leadership/,1,,20,,2,,2,
MSNNL,Direct,/ai-healthcare/,1,,4,,0,,0,
MED,Organic Search,/faculty/elizabeth-ferguson/,1,,1,,0,,0,
MESH,Direct,/business-entrepreneurship/,1,,7,,0,,0,
Data Science,Organic Search,/faculty/naeim-bahrami/,1,,1,,0,,0,
LEPSL,Referral,/what-style-police-leadership-most-effective/,1,-12,1,-16,0,0,0,0
Informatics,Direct,/big-tech-invest-health-care-innovations-informatics/,1,0,1,0,0,0,0,0
MTS,Organic Search,/faculty/william-short/,1,0,1,0,0,0,0,0
MED,Referral,/masters-education/apply/,1,-1,0,-4,0,0,0,0
MSHA,Paid Search,/,1,-3,12,-10,0,0,0,0
"Default - computer-science,engineering,technology",Organic Search,/masters-cyber-security-operations/,1,,3,,0,,0,
EML,Referral,/resources/engineering-leadership-skills-webinar/,1,,1,,1,,1,
Default - (not set),Organic Search,/cyber-security-salaries-make-case-for-masters/,1,0,5,1,0,-2,0,-2
Data Science,Organic Search,/search/Naeim+Bahrami/,1,,1,,0,,0,
LEPSL,Email,/masters-law-enforcement-leadership/transfer-credit/sherman-block-sli/,1,,0,,0,,0,
LEPSL,Email,/masters-law-enforcement-leadership/apply/,1,0,2,-2,0,0,0,0
CyberOps,Organic Social,/best-jobs-in-cyber-security/,1,,1,,0,,0,
Default - (not set),Organic Search,/getting-masters-degree-online/,1,,1,,0,,0,
LEPSL,Direct,/ambassador/amy-sariotti/,1,-1,1,-1,0,0,0,0
Default - (not set),Direct,/cyber-crime-investigator-career/,1,,5,,0,,0,
Default - (not set),Direct,/student-support/program-assistant/,1,0,1,-1,0,0,0,0
